time_band,group_id,size
10:20 - 10:30,1,1
10:30 - 10:40,2,2
10:40 - 10:50,3,1
10:40 - 10:50,4,1
10:40 - 10:50,5,1
10:50 - 11:00,6,2
10:50 - 11:00,7,2
10:50 - 11:00,8,1
10:50 - 11:00,9,1
10:50 - 11:00,10,1
10:50 - 11:00,11,1
11:00 - 11:10,12,1
11:00 - 11:10,13,1
11:00 - 11:10,14,1
11:00 - 11:10,15,1
11:00 - 11:10,16,2
11:00 - 11:10,17,2
11:00 - 11:10,18,1
11:00 - 11:10,19,2
11:00 - 11:10,20,3
11:00 - 11:10,21,1
11:00 - 11:10,22,1
11:00 - 11:10,23,1
11:00 - 11:10,24,1
11:00 - 11:10,25,1
11:10 - 11:20,26,4
11:10 - 11:20,27,3
11:10 - 11:20,28,1
11:10 - 11:20,29,1
11:10 - 11:20,30,2
11:10 - 11:20,31,2
11:10 - 11:20,32,3
11:10 - 11:20,33,1
11:10 - 11:20,34,1
11:10 - 11:20,35,1
11:10 - 11:20,36,4
11:10 - 11:20,37,1
11:10 - 11:20,38,1
11:10 - 11:20,39,1
11:10 - 11:20,40,4
11:20 - 11:30,41,2
11:20 - 11:30,42,1
11:20 - 11:30,43,1
11:20 - 11:30,44,1
11:20 - 11:30,45,1
11:20 - 11:30,46,4
11:20 - 11:30,47,2
11:20 - 11:30,48,2
11:20 - 11:30,49,1
11:20 - 11:30,50,2
11:20 - 11:30,51,2
11:20 - 11:30,52,2
11:20 - 11:30,53,1
11:20 - 11:30,54,3
11:20 - 11:30,55,1
11:20 - 11:30,56,1
11:20 - 11:30,57,1
11:20 - 11:30,58,4
11:30 - 11:40,59,2
11:30 - 11:40,60,3
11:30 - 11:40,61,1
11:30 - 11:40,62,1
11:30 - 11:40,63,1
11:30 - 11:40,64,2
11:30 - 11:40,65,4
11:30 - 11:40,66,3
11:30 - 11:40,67,2
11:30 - 11:40,68,2
11:30 - 11:40,69,1
11:30 - 11:40,70,2
11:30 - 11:40,71,1
11:30 - 11:40,72,1
11:30 - 11:40,73,1
11:30 - 11:40,74,1
11:30 - 11:40,75,2
11:30 - 11:40,76,2
11:30 - 11:40,77,2
11:30 - 11:40,78,3
11:30 - 11:40,79,1
11:30 - 11:40,80,1
11:30 - 11:40,81,1
11:40 - 11:50,82,1
11:40 - 11:50,83,1
11:40 - 11:50,84,2
11:40 - 11:50,85,3
11:40 - 11:50,86,1
11:40 - 11:50,87,1
11:40 - 11:50,88,1
11:40 - 11:50,89,1
11:40 - 11:50,90,5
11:40 - 11:50,91,1
11:40 - 11:50,92,1
11:40 - 11:50,93,1
11:40 - 11:50,94,1
11:40 - 11:50,95,1
11:40 - 11:50,96,3
11:40 - 11:50,97,2
11:40 - 11:50,98,3
11:40 - 11:50,99,2
11:40 - 11:50,100,2
11:50 - 12:00,101,1
11:50 - 12:00,102,3
11:50 - 12:00,103,2
11:50 - 12:00,104,3
11:50 - 12:00,105,1
11:50 - 12:00,106,1
11:50 - 12:00,107,2
11:50 - 12:00,108,3
11:50 - 12:00,109,1
11:50 - 12:00,110,2
11:50 - 12:00,111,2
11:50 - 12:00,112,2
11:50 - 12:00,113,4
12:00 - 12:10,114,1
12:00 - 12:10,115,1
12:00 - 12:10,116,1
12:00 - 12:10,117,1
12:00 - 12:10,118,1
12:00 - 12:10,119,2
12:00 - 12:10,120,2
12:00 - 12:10,121,5
12:10 - 12:20,122,1
12:10 - 12:20,123,1
12:10 - 12:20,124,3
12:10 - 12:20,125,4
12:10 - 12:20,126,1
12:10 - 12:20,127,3
12:20 - 12:30,128,1
12:20 - 12:30,129,2
12:20 - 12:30,130,1
12:20 - 12:30,131,3
12:20 - 12:30,132,1
12:20 - 12:30,133,1
12:20 - 12:30,134,3
12:20 - 12:30,135,1
12:20 - 12:30,136,2
12:30 - 12:40,137,1
12:30 - 12:40,138,1
12:30 - 12:40,139,5
12:30 - 12:40,140,1
12:30 - 12:40,141,1
12:30 - 12:40,142,2
12:30 - 12:40,143,3
12:30 - 12:40,144,1
12:30 - 12:40,145,1
12:30 - 12:40,146,2
12:40 - 12:50,147,1
12:40 - 12:50,148,2
12:40 - 12:50,149,2
12:40 - 12:50,150,3
12:40 - 12:50,151,2
12:40 - 12:50,152,1
12:40 - 12:50,153,3
12:40 - 12:50,154,4
12:40 - 12:50,155,1
12:40 - 12:50,156,1
12:40 - 12:50,157,1
12:40 - 12:50,158,1
12:40 - 12:50,159,1
12:40 - 12:50,160,1
12:50 - 13:00,161,1
12:50 - 13:00,162,1
12:50 - 13:00,163,2
12:50 - 13:00,164,3
12:50 - 13:00,165,1
12:50 - 13:00,166,2
12:50 - 13:00,167,3
12:50 - 13:00,168,2
12:50 - 13:00,169,1
12:50 - 13:00,170,1
12:50 - 13:00,171,2
12:50 - 13:00,172,2
12:50 - 13:00,173,4
12:50 - 13:00,174,3
12:50 - 13:00,175,1
13:00 - 13:10,176,1
13:00 - 13:10,177,1
13:00 - 13:10,178,1
13:00 - 13:10,179,2
13:00 - 13:10,180,1
13:00 - 13:10,181,2
13:00 - 13:10,182,1
13:00 - 13:10,183,1
13:00 - 13:10,184,1
13:00 - 13:10,185,1
13:00 - 13:10,186,2
13:00 - 13:10,187,1
13:00 - 13:10,188,1
13:00 - 13:10,189,1
13:00 - 13:10,190,3
13:00 - 13:10,191,1
13:00 - 13:10,192,3
13:00 - 13:10,193,2
13:00 - 13:10,194,1
13:00 - 13:10,195,3
13:00 - 13:10,196,1
13:00 - 13:10,197,2
13:00 - 13:10,198,1
13:00 - 13:10,199,1
13:00 - 13:10,200,2
13:00 - 13:10,201,1
13:00 - 13:10,202,3
13:00 - 13:10,203,1
13:10 - 13:20,204,1
13:10 - 13:20,205,1
13:10 - 13:20,206,2
13:10 - 13:20,207,1
13:10 - 13:20,208,2
13:10 - 13:20,209,1
13:10 - 13:20,210,1
13:10 - 13:20,211,1
13:10 - 13:20,212,2
13:10 - 13:20,213,2
13:10 - 13:20,214,2
13:10 - 13:20,215,1
13:10 - 13:20,216,1
13:10 - 13:20,217,1
13:10 - 13:20,218,2
13:10 - 13:20,219,2
13:10 - 13:20,220,4
13:10 - 13:20,221,2
13:10 - 13:20,222,1
13:10 - 13:20,223,1
13:10 - 13:20,224,1
13:10 - 13:20,225,2
13:10 - 13:20,226,1
13:10 - 13:20,227,4
13:10 - 13:20,228,1
13:20 - 13:30,229,1
13:20 - 13:30,230,1
13:20 - 13:30,231,2
13:20 - 13:30,232,1
13:20 - 13:30,233,2
13:20 - 13:30,234,2
13:20 - 13:30,235,2
13:20 - 13:30,236,3
13:20 - 13:30,237,1
13:20 - 13:30,238,1
13:20 - 13:30,239,1
13:20 - 13:30,240,2
13:20 - 13:30,241,1
13:20 - 13:30,242,1
13:20 - 13:30,243,3
13:20 - 13:30,244,2
13:20 - 13:30,245,1
13:20 - 13:30,246,4
13:20 - 13:30,247,1
13:20 - 13:30,248,1
13:20 - 13:30,249,2
13:20 - 13:30,250,2
13:20 - 13:30,251,3
13:20 - 13:30,252,1
13:20 - 13:30,253,1
13:20 - 13:30,254,1
13:20 - 13:30,255,1
13:20 - 13:30,256,1
13:20 - 13:30,257,1
13:20 - 13:30,258,1
13:20 - 13:30,259,1
13:20 - 13:30,260,2
13:20 - 13:30,261,1
13:30 - 13:40,262,1
13:30 - 13:40,263,1
13:30 - 13:40,264,2
13:30 - 13:40,265,1
13:30 - 13:40,266,3
13:30 - 13:40,267,1
