time_band,group_id,size
10:30 - 10:40,1,2
10:40 - 10:50,2,1
10:40 - 10:50,3,5
10:50 - 11:00,4,2
10:50 - 11:00,5,2
10:50 - 11:00,6,2
10:50 - 11:00,7,2
11:00 - 11:10,8,2
11:00 - 11:10,9,2
11:00 - 11:10,10,1
11:00 - 11:10,11,3
11:00 - 11:10,12,2
11:00 - 11:10,13,3
11:00 - 11:10,14,1
11:00 - 11:10,15,5
11:10 - 11:20,16,2
11:10 - 11:20,17,1
11:10 - 11:20,18,2
11:10 - 11:20,19,1
11:10 - 11:20,20,2
11:10 - 11:20,21,1
11:10 - 11:20,22,2
11:10 - 11:20,23,4
11:10 - 11:20,24,2
11:10 - 11:20,25,2
11:10 - 11:20,26,2
11:10 - 11:20,27,1
11:10 - 11:20,28,1
11:10 - 11:20,29,3
11:10 - 11:20,30,3
11:20 - 11:30,31,2
11:20 - 11:30,32,1
11:20 - 11:30,33,5
11:20 - 11:30,34,2
11:20 - 11:30,35,2
11:20 - 11:30,36,2
11:20 - 11:30,37,1
11:20 - 11:30,38,3
11:20 - 11:30,39,2
11:20 - 11:30,40,2
11:20 - 11:30,41,3
11:20 - 11:30,42,3
11:20 - 11:30,43,1
11:20 - 11:30,44,2
11:20 - 11:30,45,2
11:20 - 11:30,46,1
11:30 - 11:40,47,2
11:30 - 11:40,48,2
11:30 - 11:40,49,2
11:30 - 11:40,50,2
11:30 - 11:40,51,2
11:30 - 11:40,52,1
11:30 - 11:40,53,1
11:30 - 11:40,54,2
11:30 - 11:40,55,2
11:30 - 11:40,56,3
11:30 - 11:40,57,2
11:30 - 11:40,58,2
11:30 - 11:40,59,2
11:30 - 11:40,60,2
11:30 - 11:40,61,1
11:30 - 11:40,62,1
11:30 - 11:40,63,1
11:30 - 11:40,64,2
11:30 - 11:40,65,1
11:30 - 11:40,66,1
11:30 - 11:40,67,2
11:30 - 11:40,68,2
11:30 - 11:40,69,2
11:40 - 11:50,70,3
11:40 - 11:50,71,2
11:40 - 11:50,72,2
11:40 - 11:50,73,1
11:40 - 11:50,74,1
11:40 - 11:50,75,2
11:40 - 11:50,76,2
11:40 - 11:50,77,2
11:40 - 11:50,78,1
11:40 - 11:50,79,3
11:40 - 11:50,80,3
11:40 - 11:50,81,2
11:40 - 11:50,82,2
11:40 - 11:50,83,2
11:40 - 11:50,84,1
11:40 - 11:50,85,1
11:40 - 11:50,86,4
11:50 - 12:00,87,1
11:50 - 12:00,88,3
11:50 - 12:00,89,2
11:50 - 12:00,90,2
11:50 - 12:00,91,2
11:50 - 12:00,92,5
11:50 - 12:00,93,1
11:50 - 12:00,94,2
11:50 - 12:00,95,2
11:50 - 12:00,96,3
11:50 - 12:00,97,1
11:50 - 12:00,98,2
12:00 - 12:10,99,5
12:00 - 12:10,100,2
12:00 - 12:10,101,2
12:00 - 12:10,102,2
12:00 - 12:10,103,2
12:10 - 12:20,104,1
12:10 - 12:20,105,3
12:10 - 12:20,106,2
12:10 - 12:20,107,3
12:10 - 12:20,108,2
12:20 - 12:30,109,3
12:20 - 12:30,110,4
12:20 - 12:30,111,2
12:20 - 12:30,112,2
12:20 - 12:30,113,2
12:20 - 12:30,114,2
12:30 - 12:40,115,3
12:30 - 12:40,116,5
12:30 - 12:40,117,2
12:30 - 12:40,118,2
12:30 - 12:40,119,2
12:30 - 12:40,120,2
12:30 - 12:40,121,1
12:40 - 12:50,122,1
12:40 - 12:50,123,2
12:40 - 12:50,124,2
12:40 - 12:50,125,2
12:40 - 12:50,126,1
12:40 - 12:50,127,2
12:40 - 12:50,128,2
12:40 - 12:50,129,3
12:40 - 12:50,130,2
12:40 - 12:50,131,2
12:40 - 12:50,132,2
12:40 - 12:50,133,2
12:40 - 12:50,134,2
12:50 - 13:00,135,2
12:50 - 13:00,136,2
12:50 - 13:00,137,2
12:50 - 13:00,138,2
12:50 - 13:00,139,3
12:50 - 13:00,140,2
12:50 - 13:00,141,2
12:50 - 13:00,142,2
12:50 - 13:00,143,2
12:50 - 13:00,144,2
12:50 - 13:00,145,1
12:50 - 13:00,146,2
12:50 - 13:00,147,2
12:50 - 13:00,148,2
12:50 - 13:00,149,2
13:00 - 13:10,150,5
13:00 - 13:10,151,1
13:00 - 13:10,152,3
13:00 - 13:10,153,2
13:00 - 13:10,154,1
13:00 - 13:10,155,1
13:00 - 13:10,156,1
13:00 - 13:10,157,2
13:00 - 13:10,158,2
13:00 - 13:10,159,2
13:00 - 13:10,160,3
13:00 - 13:10,161,2
13:00 - 13:10,162,2
13:00 - 13:10,163,2
13:00 - 13:10,164,2
13:00 - 13:10,165,2
13:00 - 13:10,166,3
13:00 - 13:10,167,2
13:00 - 13:10,168,2
13:00 - 13:10,169,3
13:10 - 13:20,170,2
13:10 - 13:20,171,3
13:10 - 13:20,172,2
13:10 - 13:20,173,3
13:10 - 13:20,174,2
13:10 - 13:20,175,5
13:10 - 13:20,176,1
13:10 - 13:20,177,4
13:10 - 13:20,178,2
13:10 - 13:20,179,2
13:10 - 13:20,180,2
13:10 - 13:20,181,2
13:10 - 13:20,182,3
13:10 - 13:20,183,2
13:10 - 13:20,184,2
13:10 - 13:20,185,1
13:10 - 13:20,186,3
13:20 - 13:30,187,3
13:20 - 13:30,188,5
13:20 - 13:30,189,2
13:20 - 13:30,190,4
13:20 - 13:30,191,1
13:20 - 13:30,192,2
13:20 - 13:30,193,2
13:20 - 13:30,194,2
13:20 - 13:30,195,2
13:20 - 13:30,196,4
13:20 - 13:30,197,3
13:20 - 13:30,198,1
13:20 - 13:30,199,2
13:20 - 13:30,200,1
13:20 - 13:30,201,1
13:20 - 13:30,202,3
13:20 - 13:30,203,1
13:20 - 13:30,204,5
13:20 - 13:30,205,2
