time_band,group_id,size
10:00 - 10:10,1,1
10:30 - 10:40,2,1
10:30 - 10:40,3,1
10:40 - 10:50,4,2
10:40 - 10:50,5,1
10:40 - 10:50,6,1
10:50 - 11:00,7,1
10:50 - 11:00,8,1
10:50 - 11:00,9,1
10:50 - 11:00,10,1
10:50 - 11:00,11,1
10:50 - 11:00,12,1
10:50 - 11:00,13,1
10:50 - 11:00,14,2
11:00 - 11:10,15,1
11:00 - 11:10,16,1
11:00 - 11:10,17,3
11:00 - 11:10,18,1
11:00 - 11:10,19,2
11:00 - 11:10,20,3
11:00 - 11:10,21,1
11:00 - 11:10,22,2
11:00 - 11:10,23,1
11:00 - 11:10,24,2
11:00 - 11:10,25,1
11:00 - 11:10,26,2
11:10 - 11:20,27,1
11:10 - 11:20,28,2
11:10 - 11:20,29,1
11:10 - 11:20,30,1
11:10 - 11:20,31,1
11:10 - 11:20,32,1
11:10 - 11:20,33,2
11:10 - 11:20,34,1
11:10 - 11:20,35,1
11:10 - 11:20,36,1
11:10 - 11:20,37,1
11:10 - 11:20,38,1
11:10 - 11:20,39,2
11:10 - 11:20,40,1
11:10 - 11:20,41,1
11:10 - 11:20,42,1
11:10 - 11:20,43,2
11:10 - 11:20,44,1
11:10 - 11:20,45,4
11:10 - 11:20,46,3
11:20 - 11:30,47,3
11:20 - 11:30,48,1
11:20 - 11:30,49,1
11:20 - 11:30,50,1
11:20 - 11:30,51,1
11:20 - 11:30,52,1
11:20 - 11:30,53,1
11:20 - 11:30,54,1
11:20 - 11:30,55,1
11:20 - 11:30,56,1
11:20 - 11:30,57,1
11:20 - 11:30,58,1
11:20 - 11:30,59,1
11:20 - 11:30,60,3
11:20 - 11:30,61,1
11:20 - 11:30,62,1
11:20 - 11:30,63,1
11:20 - 11:30,64,1
11:20 - 11:30,65,1
11:20 - 11:30,66,1
11:20 - 11:30,67,3
11:20 - 11:30,68,1
11:20 - 11:30,69,1
11:20 - 11:30,70,2
11:20 - 11:30,71,2
11:20 - 11:30,72,1
11:30 - 11:40,73,2
11:30 - 11:40,74,2
11:30 - 11:40,75,2
11:30 - 11:40,76,2
11:30 - 11:40,77,1
11:30 - 11:40,78,2
11:30 - 11:40,79,2
11:30 - 11:40,80,2
11:30 - 11:40,81,1
11:30 - 11:40,82,1
11:30 - 11:40,83,1
11:30 - 11:40,84,2
11:30 - 11:40,85,1
11:30 - 11:40,86,1
11:30 - 11:40,87,1
11:30 - 11:40,88,1
11:30 - 11:40,89,2
11:30 - 11:40,90,3
11:30 - 11:40,91,1
11:30 - 11:40,92,3
11:30 - 11:40,93,1
11:30 - 11:40,94,1
11:30 - 11:40,95,1
11:30 - 11:40,96,1
11:30 - 11:40,97,1
11:30 - 11:40,98,1
11:40 - 11:50,99,4
11:40 - 11:50,100,2
11:40 - 11:50,101,1
11:40 - 11:50,102,1
11:40 - 11:50,103,1
11:40 - 11:50,104,2
11:40 - 11:50,105,1
11:40 - 11:50,106,1
11:40 - 11:50,107,3
11:40 - 11:50,108,1
11:40 - 11:50,109,1
11:40 - 11:50,110,4
11:40 - 11:50,111,1
11:40 - 11:50,112,4
11:40 - 11:50,113,2
11:40 - 11:50,114,1
11:40 - 11:50,115,1
11:40 - 11:50,116,2
11:50 - 12:00,117,2
11:50 - 12:00,118,1
11:50 - 12:00,119,1
11:50 - 12:00,120,1
11:50 - 12:00,121,1
11:50 - 12:00,122,2
11:50 - 12:00,123,2
11:50 - 12:00,124,1
11:50 - 12:00,125,3
11:50 - 12:00,126,2
11:50 - 12:00,127,2
11:50 - 12:00,128,2
11:50 - 12:00,129,3
11:50 - 12:00,130,1
11:50 - 12:00,131,1
11:50 - 12:00,132,2
12:00 - 12:10,133,1
12:00 - 12:10,134,1
12:00 - 12:10,135,2
12:00 - 12:10,136,1
12:00 - 12:10,137,1
12:00 - 12:10,138,1
12:00 - 12:10,139,1
12:00 - 12:10,140,1
12:00 - 12:10,141,4
12:10 - 12:20,142,1
12:10 - 12:20,143,2
12:10 - 12:20,144,2
12:10 - 12:20,145,1
12:10 - 12:20,146,1
12:10 - 12:20,147,2
12:10 - 12:20,148,3
12:20 - 12:30,149,1
12:20 - 12:30,150,3
12:20 - 12:30,151,1
12:20 - 12:30,152,1
12:20 - 12:30,153,1
12:20 - 12:30,154,2
12:20 - 12:30,155,1
12:20 - 12:30,156,1
12:20 - 12:30,157,1
12:20 - 12:30,158,2
12:20 - 12:30,159,1
12:30 - 12:40,160,2
12:30 - 12:40,161,1
12:30 - 12:40,162,2
12:30 - 12:40,163,2
12:30 - 12:40,164,2
12:30 - 12:40,165,2
12:30 - 12:40,166,1
