time_band,group_id,size
10:00 - 10:10,1,1
10:20 - 10:30,2,1
10:30 - 10:40,3,2
10:40 - 10:50,4,1
10:40 - 10:50,5,2
10:50 - 11:00,6,1
10:50 - 11:00,7,1
10:50 - 11:00,8,1
10:50 - 11:00,9,1
10:50 - 11:00,10,2
10:50 - 11:00,11,2
11:00 - 11:10,12,1
11:00 - 11:10,13,2
11:00 - 11:10,14,3
11:00 - 11:10,15,2
11:00 - 11:10,16,4
11:00 - 11:10,17,2
11:00 - 11:10,18,4
11:00 - 11:10,19,2
11:10 - 11:20,20,1
11:10 - 11:20,21,3
11:10 - 11:20,22,2
11:10 - 11:20,23,2
11:10 - 11:20,24,2
11:10 - 11:20,25,2
11:10 - 11:20,26,3
11:10 - 11:20,27,3
11:10 - 11:20,28,1
11:10 - 11:20,29,1
11:10 - 11:20,30,2
11:10 - 11:20,31,3
11:10 - 11:20,32,5
11:20 - 11:30,33,2
11:20 - 11:30,34,1
11:20 - 11:30,35,3
11:20 - 11:30,36,2
11:20 - 11:30,37,1
11:20 - 11:30,38,2
11:20 - 11:30,39,4
11:20 - 11:30,40,1
11:20 - 11:30,41,1
11:20 - 11:30,42,1
11:20 - 11:30,43,4
11:20 - 11:30,44,2
11:20 - 11:30,45,2
11:20 - 11:30,46,1
11:20 - 11:30,47,4
11:20 - 11:30,48,2
11:30 - 11:40,49,4
11:30 - 11:40,50,2
11:30 - 11:40,51,2
11:30 - 11:40,52,2
11:30 - 11:40,53,5
11:30 - 11:40,54,2
11:30 - 11:40,55,3
11:30 - 11:40,56,2
11:30 - 11:40,57,1
11:30 - 11:40,58,3
11:30 - 11:40,59,1
11:30 - 11:40,60,3
11:30 - 11:40,61,1
11:30 - 11:40,62,2
11:30 - 11:40,63,2
11:30 - 11:40,64,3
11:30 - 11:40,65,2
11:40 - 11:50,66,5
11:40 - 11:50,67,1
11:40 - 11:50,68,2
11:40 - 11:50,69,3
11:40 - 11:50,70,2
11:40 - 11:50,71,1
11:40 - 11:50,72,2
11:40 - 11:50,73,5
11:40 - 11:50,74,1
11:40 - 11:50,75,1
11:40 - 11:50,76,1
11:40 - 11:50,77,2
11:40 - 11:50,78,2
11:40 - 11:50,79,3
11:40 - 11:50,80,1
11:50 - 12:00,81,4
11:50 - 12:00,82,2
11:50 - 12:00,83,3
11:50 - 12:00,84,2
11:50 - 12:00,85,1
11:50 - 12:00,86,2
11:50 - 12:00,87,1
11:50 - 12:00,88,4
11:50 - 12:00,89,3
11:50 - 12:00,90,2
11:50 - 12:00,91,3
12:00 - 12:10,92,4
12:00 - 12:10,93,1
12:00 - 12:10,94,1
12:00 - 12:10,95,2
12:00 - 12:10,96,1
12:00 - 12:10,97,5
12:10 - 12:20,98,4
12:10 - 12:20,99,3
12:10 - 12:20,100,1
12:10 - 12:20,101,1
12:10 - 12:20,102,4
12:20 - 12:30,103,1
12:20 - 12:30,104,2
12:20 - 12:30,105,2
12:20 - 12:30,106,5
12:20 - 12:30,107,1
12:20 - 12:30,108,1
12:20 - 12:30,109,3
12:30 - 12:40,110,1
12:30 - 12:40,111,2
12:30 - 12:40,112,1
12:30 - 12:40,113,1
12:30 - 12:40,114,3
12:30 - 12:40,115,1
12:30 - 12:40,116,3
12:30 - 12:40,117,1
12:30 - 12:40,118,1
12:30 - 12:40,119,1
12:30 - 12:40,120,2
12:40 - 12:50,121,2
12:40 - 12:50,122,2
12:40 - 12:50,123,1
12:40 - 12:50,124,4
12:40 - 12:50,125,2
12:40 - 12:50,126,1
12:40 - 12:50,127,1
12:40 - 12:50,128,2
12:40 - 12:50,129,1
12:40 - 12:50,130,3
12:40 - 12:50,131,2
12:40 - 12:50,132,1
12:40 - 12:50,133,2
12:50 - 13:00,134,1
12:50 - 13:00,135,2
12:50 - 13:00,136,3
12:50 - 13:00,137,1
12:50 - 13:00,138,1
12:50 - 13:00,139,5
12:50 - 13:00,140,1
12:50 - 13:00,141,5
12:50 - 13:00,142,1
12:50 - 13:00,143,2
12:50 - 13:00,144,5
12:50 - 13:00,145,1
12:50 - 13:00,146,2
13:00 - 13:10,147,4
13:00 - 13:10,148,1
13:00 - 13:10,149,3
13:00 - 13:10,150,1
13:00 - 13:10,151,2
13:00 - 13:10,152,2
13:00 - 13:10,153,5
13:00 - 13:10,154,2
13:00 - 13:10,155,2
13:00 - 13:10,156,2
13:00 - 13:10,157,1
13:00 - 13:10,158,1
13:00 - 13:10,159,1
13:00 - 13:10,160,1
13:00 - 13:10,161,4
13:00 - 13:10,162,3
13:00 - 13:10,163,1
13:00 - 13:10,164,2
13:00 - 13:10,165,2
13:10 - 13:20,166,3
13:10 - 13:20,167,1
13:10 - 13:20,168,2
13:10 - 13:20,169,2
13:10 - 13:20,170,4
13:10 - 13:20,171,1
13:10 - 13:20,172,3
13:10 - 13:20,173,3
13:10 - 13:20,174,1
13:10 - 13:20,175,2
13:10 - 13:20,176,3
13:10 - 13:20,177,2
13:10 - 13:20,178,2
13:10 - 13:20,179,1
13:10 - 13:20,180,4
13:10 - 13:20,181,3
13:10 - 13:20,182,2
13:20 - 13:30,183,5
13:20 - 13:30,184,3
13:20 - 13:30,185,2
13:20 - 13:30,186,3
13:20 - 13:30,187,2
13:20 - 13:30,188,2
13:20 - 13:30,189,2
13:20 - 13:30,190,3
13:20 - 13:30,191,2
13:20 - 13:30,192,2
13:20 - 13:30,193,3
13:20 - 13:30,194,1
13:20 - 13:30,195,2
13:20 - 13:30,196,2
13:20 - 13:30,197,1
13:20 - 13:30,198,1
13:20 - 13:30,199,3
13:20 - 13:30,200,1
13:20 - 13:30,201,1
13:20 - 13:30,202,1
13:20 - 13:30,203,2
13:20 - 13:30,204,3
13:20 - 13:30,205,3
13:20 - 13:30,206,2
13:30 - 13:40,207,3
13:30 - 13:40,208,1
13:30 - 13:40,209,1
13:30 - 13:40,210,3
13:30 - 13:40,211,3
13:30 - 13:40,212,2
13:30 - 13:40,213,1
13:30 - 13:40,214,2
13:30 - 13:40,215,1
13:30 - 13:40,216,2
13:30 - 13:40,217,3
13:30 - 13:40,218,1
13:30 - 13:40,219,2
13:30 - 13:40,220,3
13:30 - 13:40,221,2
13:30 - 13:40,222,3
13:30 - 13:40,223,1
13:30 - 13:40,224,2
13:30 - 13:40,225,2
13:30 - 13:40,226,1
13:30 - 13:40,227,2
13:30 - 13:40,228,2
13:40 - 13:50,229,3
13:40 - 13:50,230,2
13:40 - 13:50,231,2
13:40 - 13:50,232,1
13:40 - 13:50,233,2
13:40 - 13:50,234,2
13:40 - 13:50,235,2
13:40 - 13:50,236,2
13:40 - 13:50,237,2
13:40 - 13:50,238,2
13:40 - 13:50,239,1
13:40 - 13:50,240,1
13:40 - 13:50,241,1
13:40 - 13:50,242,2
13:40 - 13:50,243,3
13:40 - 13:50,244,2
13:40 - 13:50,245,4
13:40 - 13:50,246,1
13:40 - 13:50,247,2
13:40 - 13:50,248,2
13:40 - 13:50,249,1
13:50 - 14:00,250,4
13:50 - 14:00,251,4
13:50 - 14:00,252,3
13:50 - 14:00,253,1
13:50 - 14:00,254,2
13:50 - 14:00,255,1
13:50 - 14:00,256,1
13:50 - 14:00,257,1
13:50 - 14:00,258,1
13:50 - 14:00,259,2
13:50 - 14:00,260,2
13:50 - 14:00,261,2
13:50 - 14:00,262,1
13:50 - 14:00,263,1
13:50 - 14:00,264,2
13:50 - 14:00,265,4
14:00 - 14:10,266,2
14:00 - 14:10,267,1
14:00 - 14:10,268,2
14:00 - 14:10,269,4
14:00 - 14:10,270,3
14:00 - 14:10,271,1
14:00 - 14:10,272,2
14:00 - 14:10,273,2
14:00 - 14:10,274,2
14:00 - 14:10,275,1
14:00 - 14:10,276,4
14:10 - 14:20,277,3
14:10 - 14:20,278,2
14:10 - 14:20,279,1
14:10 - 14:20,280,2
14:10 - 14:20,281,3
14:10 - 14:20,282,2
14:20 - 14:30,283,2
14:20 - 14:30,284,1
14:20 - 14:30,285,4
14:20 - 14:30,286,2
14:30 - 14:40,287,4
14:30 - 14:40,288,2
14:30 - 14:40,289,3
14:40 - 14:50,290,1
14:40 - 14:50,291,1
14:40 - 14:50,292,1
14:40 - 14:50,293,3
14:50 - 15:00,294,1
14:50 - 15:00,295,1
14:50 - 15:00,296,1
14:50 - 15:00,297,1
14:50 - 15:00,298,4
14:50 - 15:00,299,3
15:00 - 15:10,300,1
15:00 - 15:10,301,4
15:00 - 15:10,302,1
15:00 - 15:10,303,1
15:00 - 15:10,304,3
15:00 - 15:10,305,2
15:10 - 15:20,306,1
15:10 - 15:20,307,2
15:10 - 15:20,308,2
15:10 - 15:20,309,2
15:10 - 15:20,310,1
15:10 - 15:20,311,2
15:10 - 15:20,312,2
15:10 - 15:20,313,2
15:10 - 15:20,314,3
15:20 - 15:30,315,1
15:20 - 15:30,316,3
15:20 - 15:30,317,1
15:20 - 15:30,318,1
15:20 - 15:30,319,1
15:20 - 15:30,320,2
15:20 - 15:30,321,1
15:20 - 15:30,322,1
15:20 - 15:30,323,2
15:20 - 15:30,324,3
15:20 - 15:30,325,5
15:30 - 15:40,326,1
15:30 - 15:40,327,1
15:30 - 15:40,328,2
15:30 - 15:40,329,1
15:30 - 15:40,330,1
15:30 - 15:40,331,1
15:30 - 15:40,332,2
15:30 - 15:40,333,1
15:30 - 15:40,334,2
15:30 - 15:40,335,4
15:30 - 15:40,336,2
15:30 - 15:40,337,1
15:30 - 15:40,338,2
15:30 - 15:40,339,3
15:40 - 15:50,340,1
15:40 - 15:50,341,2
15:40 - 15:50,342,2
15:40 - 15:50,343,2
15:40 - 15:50,344,1
15:40 - 15:50,345,4
15:40 - 15:50,346,1
15:40 - 15:50,347,3
15:40 - 15:50,348,3
15:40 - 15:50,349,3
15:40 - 15:50,350,3
15:50 - 16:00,351,2
15:50 - 16:00,352,2
15:50 - 16:00,353,2
15:50 - 16:00,354,1
15:50 - 16:00,355,2
15:50 - 16:00,356,2
15:50 - 16:00,357,2
15:50 - 16:00,358,1
15:50 - 16:00,359,3
15:50 - 16:00,360,2
15:50 - 16:00,361,1
15:50 - 16:00,362,2
15:50 - 16:00,363,2
16:00 - 16:10,364,3
16:00 - 16:10,365,1
16:00 - 16:10,366,2
16:00 - 16:10,367,5
16:00 - 16:10,368,3
16:00 - 16:10,369,2
16:00 - 16:10,370,1
16:00 - 16:10,371,1
16:00 - 16:10,372,2
16:00 - 16:10,373,1
16:00 - 16:10,374,1
16:00 - 16:10,375,2
16:00 - 16:10,376,4
16:10 - 16:20,377,1
16:10 - 16:20,378,2
16:10 - 16:20,379,4
16:10 - 16:20,380,1
16:10 - 16:20,381,1
16:10 - 16:20,382,2
16:10 - 16:20,383,2
16:10 - 16:20,384,5
16:10 - 16:20,385,4
16:20 - 16:30,386,3
16:20 - 16:30,387,2
16:20 - 16:30,388,1
16:20 - 16:30,389,3
16:20 - 16:30,390,3
16:20 - 16:30,391,1
16:20 - 16:30,392,1
16:20 - 16:30,393,5
16:20 - 16:30,394,1
16:30 - 16:40,395,1
16:30 - 16:40,396,1
16:30 - 16:40,397,2
16:30 - 16:40,398,3
16:30 - 16:40,399,4
16:30 - 16:40,400,1
16:30 - 16:40,401,1
16:30 - 16:40,402,2
16:30 - 16:40,403,2
16:40 - 16:50,404,3
16:40 - 16:50,405,3
16:40 - 16:50,406,1
16:40 - 16:50,407,3
16:40 - 16:50,408,2
16:40 - 16:50,409,2
16:40 - 16:50,410,2
16:50 - 17:00,411,4
16:50 - 17:00,412,1
16:50 - 17:00,413,1
16:50 - 17:00,414,2
16:50 - 17:00,415,3
16:50 - 17:00,416,2
16:50 - 17:00,417,1
16:50 - 17:00,418,1
17:00 - 17:10,419,3
17:00 - 17:10,420,1
17:00 - 17:10,421,5
17:00 - 17:10,422,3
17:00 - 17:10,423,4
17:00 - 17:10,424,4
17:10 - 17:20,425,1
17:10 - 17:20,426,4
17:10 - 17:20,427,2
17:10 - 17:20,428,3
17:10 - 17:20,429,4
17:10 - 17:20,430,2
17:10 - 17:20,431,2
17:20 - 17:30,432,3
17:20 - 17:30,433,3
17:20 - 17:30,434,1
17:20 - 17:30,435,1
17:20 - 17:30,436,1
17:20 - 17:30,437,2
17:20 - 17:30,438,2
17:20 - 17:30,439,3
17:20 - 17:30,440,1
17:20 - 17:30,441,1
17:20 - 17:30,442,1
17:20 - 17:30,443,1
17:20 - 17:30,444,2
17:30 - 17:40,445,1
17:30 - 17:40,446,1
17:30 - 17:40,447,1
17:30 - 17:40,448,5
17:30 - 17:40,449,2
17:30 - 17:40,450,1
17:30 - 17:40,451,1
17:30 - 17:40,452,2
17:30 - 17:40,453,5
17:30 - 17:40,454,2
17:40 - 17:50,455,2
17:40 - 17:50,456,1
17:40 - 17:50,457,2
17:40 - 17:50,458,1
17:40 - 17:50,459,2
17:40 - 17:50,460,2
17:40 - 17:50,461,1
17:40 - 17:50,462,1
17:40 - 17:50,463,1
17:40 - 17:50,464,2
17:40 - 17:50,465,3
17:40 - 17:50,466,5
17:50 - 18:00,467,1
17:50 - 18:00,468,2
17:50 - 18:00,469,1
17:50 - 18:00,470,2
17:50 - 18:00,471,2
17:50 - 18:00,472,2
17:50 - 18:00,473,1
17:50 - 18:00,474,2
17:50 - 18:00,475,1
18:00 - 18:10,476,2
18:00 - 18:10,477,3
18:00 - 18:10,478,1
18:00 - 18:10,479,1
18:00 - 18:10,480,1
18:00 - 18:10,481,1
18:00 - 18:10,482,1
18:10 - 18:20,483,2
18:10 - 18:20,484,2
18:10 - 18:20,485,2
18:10 - 18:20,486,2
18:10 - 18:20,487,1
18:20 - 18:30,488,2
18:20 - 18:30,489,2
18:20 - 18:30,490,1
18:30 - 18:40,491,1
18:30 - 18:40,492,2
18:40 - 18:50,493,2
18:50 - 19:00,494,1
