time_band,group_id,size
10:40 - 10:50,1,1
10:40 - 10:50,2,1
10:40 - 10:50,3,2
10:50 - 11:00,4,1
10:50 - 11:00,5,2
10:50 - 11:00,6,2
10:50 - 11:00,7,3
11:00 - 11:10,8,1
11:00 - 11:10,9,2
11:00 - 11:10,10,2
11:00 - 11:10,11,2
11:00 - 11:10,12,1
11:00 - 11:10,13,1
11:00 - 11:10,14,2
11:00 - 11:10,15,2
11:00 - 11:10,16,2
11:00 - 11:10,17,2
11:00 - 11:10,18,1
11:00 - 11:10,19,2
11:10 - 11:20,20,2
11:10 - 11:20,21,2
11:10 - 11:20,22,3
11:10 - 11:20,23,4
11:10 - 11:20,24,1
11:10 - 11:20,25,2
11:10 - 11:20,26,2
11:10 - 11:20,27,2
11:10 - 11:20,28,3
11:10 - 11:20,29,3
11:10 - 11:20,30,2
11:10 - 11:20,31,1
11:10 - 11:20,32,2
11:20 - 11:30,33,5
11:20 - 11:30,34,3
11:20 - 11:30,35,3
11:20 - 11:30,36,2
11:20 - 11:30,37,4
11:20 - 11:30,38,1
11:20 - 11:30,39,2
11:20 - 11:30,40,2
11:20 - 11:30,41,2
11:20 - 11:30,42,2
11:20 - 11:30,43,4
11:20 - 11:30,44,2
11:20 - 11:30,45,2
11:30 - 11:40,46,2
11:30 - 11:40,47,2
11:30 - 11:40,48,2
11:30 - 11:40,49,2
11:30 - 11:40,50,2
11:30 - 11:40,51,2
11:30 - 11:40,52,2
11:30 - 11:40,53,2
11:30 - 11:40,54,4
11:30 - 11:40,55,2
11:30 - 11:40,56,2
11:30 - 11:40,57,2
11:30 - 11:40,58,2
11:30 - 11:40,59,2
11:30 - 11:40,60,1
11:30 - 11:40,61,2
11:30 - 11:40,62,5
11:40 - 11:50,63,3
11:40 - 11:50,64,5
11:40 - 11:50,65,3
11:40 - 11:50,66,2
11:40 - 11:50,67,5
11:40 - 11:50,68,1
11:40 - 11:50,69,2
11:40 - 11:50,70,2
11:40 - 11:50,71,4
11:40 - 11:50,72,2
11:40 - 11:50,73,1
11:40 - 11:50,74,2
11:40 - 11:50,75,2
11:50 - 12:00,76,1
11:50 - 12:00,77,2
11:50 - 12:00,78,2
11:50 - 12:00,79,2
11:50 - 12:00,80,1
11:50 - 12:00,81,1
11:50 - 12:00,82,2
11:50 - 12:00,83,3
11:50 - 12:00,84,2
11:50 - 12:00,85,2
11:50 - 12:00,86,2
11:50 - 12:00,87,2
11:50 - 12:00,88,2
11:50 - 12:00,89,2
11:50 - 12:00,90,1
12:00 - 12:10,91,5
12:00 - 12:10,92,2
12:00 - 12:10,93,3
12:00 - 12:10,94,2
12:10 - 12:20,95,4
12:10 - 12:20,96,4
12:10 - 12:20,97,3
12:20 - 12:30,98,2
12:20 - 12:30,99,2
12:20 - 12:30,100,2
12:20 - 12:30,101,2
12:20 - 12:30,102,2
12:20 - 12:30,103,2
12:20 - 12:30,104,2
12:30 - 12:40,105,2
12:30 - 12:40,106,2
12:30 - 12:40,107,2
12:30 - 12:40,108,4
12:30 - 12:40,109,2
12:30 - 12:40,110,2
12:30 - 12:40,111,2
12:30 - 12:40,112,1
12:40 - 12:50,113,2
12:40 - 12:50,114,5
12:40 - 12:50,115,2
12:40 - 12:50,116,4
12:40 - 12:50,117,3
12:40 - 12:50,118,3
12:40 - 12:50,119,2
12:40 - 12:50,120,2
12:40 - 12:50,121,2
12:50 - 13:00,122,2
12:50 - 13:00,123,2
12:50 - 13:00,124,2
12:50 - 13:00,125,2
12:50 - 13:00,126,2
12:50 - 13:00,127,4
12:50 - 13:00,128,2
12:50 - 13:00,129,3
12:50 - 13:00,130,1
12:50 - 13:00,131,2
12:50 - 13:00,132,2
12:50 - 13:00,133,1
12:50 - 13:00,134,1
12:50 - 13:00,135,1
12:50 - 13:00,136,2
13:00 - 13:10,137,2
13:00 - 13:10,138,2
13:00 - 13:10,139,2
13:00 - 13:10,140,2
13:00 - 13:10,141,2
13:00 - 13:10,142,2
13:00 - 13:10,143,2
13:00 - 13:10,144,2
13:00 - 13:10,145,1
13:00 - 13:10,146,2
13:00 - 13:10,147,2
13:00 - 13:10,148,3
13:00 - 13:10,149,5
13:00 - 13:10,150,2
13:00 - 13:10,151,2
13:00 - 13:10,152,1
13:00 - 13:10,153,2
13:00 - 13:10,154,2
13:00 - 13:10,155,2
13:00 - 13:10,156,2
13:10 - 13:20,157,3
13:10 - 13:20,158,3
13:10 - 13:20,159,2
13:10 - 13:20,160,2
13:10 - 13:20,161,2
13:10 - 13:20,162,2
13:10 - 13:20,163,5
13:10 - 13:20,164,4
13:10 - 13:20,165,3
13:10 - 13:20,166,2
13:10 - 13:20,167,1
13:10 - 13:20,168,2
13:10 - 13:20,169,2
13:10 - 13:20,170,2
13:10 - 13:20,171,1
13:10 - 13:20,172,2
13:10 - 13:20,173,2
13:20 - 13:30,174,1
13:20 - 13:30,175,1
13:20 - 13:30,176,2
13:20 - 13:30,177,2
13:20 - 13:30,178,1
13:20 - 13:30,179,3
13:20 - 13:30,180,5
13:20 - 13:30,181,1
13:20 - 13:30,182,2
13:20 - 13:30,183,2
13:20 - 13:30,184,2
13:20 - 13:30,185,2
13:20 - 13:30,186,2
13:20 - 13:30,187,3
13:20 - 13:30,188,2
13:20 - 13:30,189,2
13:20 - 13:30,190,3
13:20 - 13:30,191,2
13:20 - 13:30,192,2
13:20 - 13:30,193,2
13:20 - 13:30,194,5
13:20 - 13:30,195,3
13:30 - 13:40,196,2
13:30 - 13:40,197,2
13:30 - 13:40,198,3
13:30 - 13:40,199,5
13:30 - 13:40,200,1
13:30 - 13:40,201,2
13:30 - 13:40,202,2
13:30 - 13:40,203,2
13:30 - 13:40,204,2
13:30 - 13:40,205,2
13:30 - 13:40,206,3
13:30 - 13:40,207,1
13:30 - 13:40,208,2
13:30 - 13:40,209,3
13:30 - 13:40,210,3
13:30 - 13:40,211,2
13:30 - 13:40,212,1
13:30 - 13:40,213,2
13:30 - 13:40,214,3
13:30 - 13:40,215,1
13:40 - 13:50,216,2
13:40 - 13:50,217,2
13:40 - 13:50,218,2
13:40 - 13:50,219,3
13:40 - 13:50,220,4
13:40 - 13:50,221,3
13:40 - 13:50,222,2
13:40 - 13:50,223,3
13:40 - 13:50,224,3
13:40 - 13:50,225,2
13:40 - 13:50,226,5
13:40 - 13:50,227,4
13:40 - 13:50,228,2
13:40 - 13:50,229,2
13:40 - 13:50,230,1
13:50 - 14:00,231,2
13:50 - 14:00,232,1
13:50 - 14:00,233,2
13:50 - 14:00,234,1
13:50 - 14:00,235,3
13:50 - 14:00,236,3
13:50 - 14:00,237,2
13:50 - 14:00,238,2
13:50 - 14:00,239,2
13:50 - 14:00,240,1
13:50 - 14:00,241,2
13:50 - 14:00,242,2
13:50 - 14:00,243,2
13:50 - 14:00,244,2
13:50 - 14:00,245,3
13:50 - 14:00,246,2
14:00 - 14:10,247,2
14:00 - 14:10,248,1
14:00 - 14:10,249,2
14:00 - 14:10,250,2
14:00 - 14:10,251,3
14:00 - 14:10,252,1
14:00 - 14:10,253,2
14:00 - 14:10,254,2
14:00 - 14:10,255,4
14:00 - 14:10,256,2
14:00 - 14:10,257,1
14:10 - 14:20,258,3
14:10 - 14:20,259,2
14:10 - 14:20,260,2
14:10 - 14:20,261,2
14:10 - 14:20,262,2
14:10 - 14:20,263,2
14:20 - 14:30,264,2
14:20 - 14:30,265,1
14:20 - 14:30,266,2
14:20 - 14:30,267,2
14:20 - 14:30,268,1
14:20 - 14:30,269,3
14:30 - 14:40,270,2
14:30 - 14:40,271,1
14:30 - 14:40,272,5
14:40 - 14:50,273,2
14:40 - 14:50,274,2
14:40 - 14:50,275,2
14:50 - 15:00,276,5
