time_band,group_id,size
10:30 - 10:40,1,3
10:40 - 10:50,2,2
10:40 - 10:50,3,2
10:50 - 11:00,4,4
10:50 - 11:00,5,2
10:50 - 11:00,6,1
10:50 - 11:00,7,2
11:00 - 11:10,8,1
11:00 - 11:10,9,2
11:00 - 11:10,10,1
11:00 - 11:10,11,1
11:00 - 11:10,12,1
11:00 - 11:10,13,1
11:00 - 11:10,14,2
11:00 - 11:10,15,2
11:00 - 11:10,16,2
11:00 - 11:10,17,1
11:00 - 11:10,18,2
11:00 - 11:10,19,2
11:10 - 11:20,20,3
11:10 - 11:20,21,5
11:10 - 11:20,22,2
11:10 - 11:20,23,4
11:10 - 11:20,24,1
11:10 - 11:20,25,2
11:10 - 11:20,26,5
11:10 - 11:20,27,1
11:10 - 11:20,28,4
11:10 - 11:20,29,1
11:20 - 11:30,30,1
11:20 - 11:30,31,1
11:20 - 11:30,32,2
11:20 - 11:30,33,1
11:20 - 11:30,34,2
11:20 - 11:30,35,1
11:20 - 11:30,36,2
11:20 - 11:30,37,2
11:20 - 11:30,38,1
11:20 - 11:30,39,2
11:20 - 11:30,40,2
11:20 - 11:30,41,2
11:20 - 11:30,42,3
11:20 - 11:30,43,4
11:20 - 11:30,44,2
11:20 - 11:30,45,4
11:20 - 11:30,46,2
11:30 - 11:40,47,2
11:30 - 11:40,48,2
11:30 - 11:40,49,2
11:30 - 11:40,50,1
11:30 - 11:40,51,1
11:30 - 11:40,52,3
11:30 - 11:40,53,5
11:30 - 11:40,54,1
11:30 - 11:40,55,2
11:30 - 11:40,56,1
11:30 - 11:40,57,2
11:30 - 11:40,58,4
11:30 - 11:40,59,1
11:30 - 11:40,60,4
11:30 - 11:40,61,2
11:30 - 11:40,62,5
11:40 - 11:50,63,1
11:40 - 11:50,64,1
11:40 - 11:50,65,2
11:40 - 11:50,66,4
11:40 - 11:50,67,2
11:40 - 11:50,68,4
11:40 - 11:50,69,1
11:40 - 11:50,70,1
11:40 - 11:50,71,2
11:40 - 11:50,72,4
11:40 - 11:50,73,2
11:40 - 11:50,74,3
11:40 - 11:50,75,1
11:40 - 11:50,76,1
11:40 - 11:50,77,2
11:40 - 11:50,78,3
11:50 - 12:00,79,2
11:50 - 12:00,80,2
11:50 - 12:00,81,4
11:50 - 12:00,82,3
11:50 - 12:00,83,1
11:50 - 12:00,84,1
11:50 - 12:00,85,1
11:50 - 12:00,86,1
11:50 - 12:00,87,2
11:50 - 12:00,88,2
11:50 - 12:00,89,1
11:50 - 12:00,90,3
11:50 - 12:00,91,2
11:50 - 12:00,92,3
12:00 - 12:10,93,3
12:00 - 12:10,94,2
12:00 - 12:10,95,1
12:00 - 12:10,96,1
12:00 - 12:10,97,1
12:00 - 12:10,98,3
12:00 - 12:10,99,2
12:10 - 12:20,100,2
12:10 - 12:20,101,1
12:10 - 12:20,102,2
12:10 - 12:20,103,5
12:10 - 12:20,104,1
12:20 - 12:30,105,4
12:20 - 12:30,106,1
12:20 - 12:30,107,1
12:20 - 12:30,108,2
12:20 - 12:30,109,4
12:20 - 12:30,110,1
12:30 - 12:40,111,5
12:30 - 12:40,112,2
12:30 - 12:40,113,3
12:30 - 12:40,114,2
12:30 - 12:40,115,1
12:30 - 12:40,116,3
12:30 - 12:40,117,2
12:40 - 12:50,118,2
12:40 - 12:50,119,1
12:40 - 12:50,120,2
12:40 - 12:50,121,1
12:40 - 12:50,122,1
12:40 - 12:50,123,1
12:40 - 12:50,124,1
12:40 - 12:50,125,2
12:40 - 12:50,126,2
12:40 - 12:50,127,2
12:40 - 12:50,128,1
12:40 - 12:50,129,1
12:40 - 12:50,130,5
12:40 - 12:50,131,2
12:50 - 13:00,132,2
12:50 - 13:00,133,1
12:50 - 13:00,134,1
12:50 - 13:00,135,5
12:50 - 13:00,136,2
12:50 - 13:00,137,3
12:50 - 13:00,138,2
12:50 - 13:00,139,1
12:50 - 13:00,140,5
12:50 - 13:00,141,2
12:50 - 13:00,142,1
12:50 - 13:00,143,1
12:50 - 13:00,144,1
12:50 - 13:00,145,1
12:50 - 13:00,146,1
13:00 - 13:10,147,1
13:00 - 13:10,148,2
13:00 - 13:10,149,2
13:00 - 13:10,150,1
13:00 - 13:10,151,2
13:00 - 13:10,152,2
13:00 - 13:10,153,1
13:00 - 13:10,154,1
13:00 - 13:10,155,1
13:00 - 13:10,156,2
13:00 - 13:10,157,2
13:00 - 13:10,158,2
13:00 - 13:10,159,2
13:00 - 13:10,160,3
13:00 - 13:10,161,3
13:00 - 13:10,162,2
13:00 - 13:10,163,2
13:00 - 13:10,164,1
13:00 - 13:10,165,1
13:00 - 13:10,166,1
13:00 - 13:10,167,5
13:00 - 13:10,168,2
13:10 - 13:20,169,2
13:10 - 13:20,170,1
13:10 - 13:20,171,4
13:10 - 13:20,172,1
13:10 - 13:20,173,2
13:10 - 13:20,174,3
13:10 - 13:20,175,1
13:10 - 13:20,176,1
13:10 - 13:20,177,4
13:10 - 13:20,178,3
13:10 - 13:20,179,2
13:10 - 13:20,180,1
13:10 - 13:20,181,1
13:10 - 13:20,182,3
13:10 - 13:20,183,2
13:10 - 13:20,184,1
13:10 - 13:20,185,2
13:10 - 13:20,186,1
13:10 - 13:20,187,3
13:10 - 13:20,188,1
13:20 - 13:30,189,3
13:20 - 13:30,190,2
13:20 - 13:30,191,2
13:20 - 13:30,192,1
13:20 - 13:30,193,2
13:20 - 13:30,194,1
13:20 - 13:30,195,1
13:20 - 13:30,196,1
13:20 - 13:30,197,1
13:20 - 13:30,198,2
13:20 - 13:30,199,1
13:20 - 13:30,200,1
13:20 - 13:30,201,2
13:20 - 13:30,202,3
13:20 - 13:30,203,1
13:20 - 13:30,204,3
13:20 - 13:30,205,3
13:20 - 13:30,206,3
13:20 - 13:30,207,2
13:20 - 13:30,208,2
13:20 - 13:30,209,3
13:20 - 13:30,210,1
13:20 - 13:30,211,3
13:20 - 13:30,212,1
13:20 - 13:30,213,2
13:20 - 13:30,214,1
13:20 - 13:30,215,2
13:20 - 13:30,216,3
13:30 - 13:40,217,2
13:30 - 13:40,218,2
13:30 - 13:40,219,1
13:30 - 13:40,220,2
13:30 - 13:40,221,1
13:30 - 13:40,222,1
13:30 - 13:40,223,3
13:30 - 13:40,224,2
13:30 - 13:40,225,3
13:30 - 13:40,226,2
13:30 - 13:40,227,2
13:30 - 13:40,228,3
13:30 - 13:40,229,3
13:30 - 13:40,230,3
13:30 - 13:40,231,2
13:30 - 13:40,232,1
13:30 - 13:40,233,2
13:30 - 13:40,234,2
13:30 - 13:40,235,2
13:30 - 13:40,236,2
13:30 - 13:40,237,2
13:40 - 13:50,238,1
13:40 - 13:50,239,3
13:40 - 13:50,240,1
13:40 - 13:50,241,1
13:40 - 13:50,242,4
13:40 - 13:50,243,1
13:40 - 13:50,244,5
13:40 - 13:50,245,1
13:40 - 13:50,246,2
13:40 - 13:50,247,1
13:40 - 13:50,248,2
13:40 - 13:50,249,1
13:40 - 13:50,250,5
13:40 - 13:50,251,1
