time_band,group_id,size
10:30 - 10:40,1,2
10:40 - 10:50,2,1
10:40 - 10:50,3,1
10:40 - 10:50,4,1
10:40 - 10:50,5,1
10:50 - 11:00,6,1
10:50 - 11:00,7,1
10:50 - 11:00,8,1
10:50 - 11:00,9,1
10:50 - 11:00,10,1
10:50 - 11:00,11,1
10:50 - 11:00,12,1
11:00 - 11:10,13,2
11:00 - 11:10,14,1
11:00 - 11:10,15,1
11:00 - 11:10,16,2
11:00 - 11:10,17,1
11:00 - 11:10,18,1
11:00 - 11:10,19,2
11:00 - 11:10,20,2
11:00 - 11:10,21,2
11:00 - 11:10,22,2
11:00 - 11:10,23,1
11:00 - 11:10,24,1
11:00 - 11:10,25,1
11:10 - 11:20,26,2
11:10 - 11:20,27,1
11:10 - 11:20,28,1
11:10 - 11:20,29,1
11:10 - 11:20,30,1
11:10 - 11:20,31,1
11:10 - 11:20,32,1
11:10 - 11:20,33,1
11:10 - 11:20,34,1
11:10 - 11:20,35,1
11:10 - 11:20,36,3
11:10 - 11:20,37,3
11:10 - 11:20,38,1
11:10 - 11:20,39,1
11:10 - 11:20,40,1
11:10 - 11:20,41,1
11:10 - 11:20,42,1
11:10 - 11:20,43,1
11:10 - 11:20,44,1
11:10 - 11:20,45,1
11:10 - 11:20,46,1
11:10 - 11:20,47,1
11:10 - 11:20,48,1
11:10 - 11:20,49,1
11:20 - 11:30,50,1
11:20 - 11:30,51,1
11:20 - 11:30,52,2
11:20 - 11:30,53,2
11:20 - 11:30,54,2
11:20 - 11:30,55,2
11:20 - 11:30,56,1
11:20 - 11:30,57,2
11:20 - 11:30,58,1
11:20 - 11:30,59,2
11:20 - 11:30,60,2
11:20 - 11:30,61,1
11:20 - 11:30,62,1
11:20 - 11:30,63,1
11:20 - 11:30,64,1
11:20 - 11:30,65,1
11:20 - 11:30,66,1
11:20 - 11:30,67,1
11:20 - 11:30,68,1
11:20 - 11:30,69,3
11:20 - 11:30,70,2
11:20 - 11:30,71,1
11:30 - 11:40,72,1
11:30 - 11:40,73,3
11:30 - 11:40,74,2
11:30 - 11:40,75,2
11:30 - 11:40,76,2
11:30 - 11:40,77,1
11:30 - 11:40,78,1
11:30 - 11:40,79,1
11:30 - 11:40,80,1
11:30 - 11:40,81,3
11:30 - 11:40,82,3
11:30 - 11:40,83,1
11:30 - 11:40,84,2
11:30 - 11:40,85,2
11:30 - 11:40,86,1
11:30 - 11:40,87,1
11:30 - 11:40,88,1
11:30 - 11:40,89,2
11:30 - 11:40,90,1
11:30 - 11:40,91,1
11:30 - 11:40,92,2
11:30 - 11:40,93,2
11:30 - 11:40,94,1
11:30 - 11:40,95,1
11:30 - 11:40,96,1
11:30 - 11:40,97,1
11:40 - 11:50,98,1
11:40 - 11:50,99,1
11:40 - 11:50,100,2
11:40 - 11:50,101,3
11:40 - 11:50,102,1
11:40 - 11:50,103,1
11:40 - 11:50,104,1
11:40 - 11:50,105,2
11:40 - 11:50,106,3
11:40 - 11:50,107,1
11:40 - 11:50,108,1
11:40 - 11:50,109,1
11:40 - 11:50,110,1
11:40 - 11:50,111,1
11:40 - 11:50,112,1
11:40 - 11:50,113,3
11:40 - 11:50,114,2
11:40 - 11:50,115,3
11:40 - 11:50,116,4
11:40 - 11:50,117,1
11:50 - 12:00,118,3
11:50 - 12:00,119,2
11:50 - 12:00,120,1
11:50 - 12:00,121,2
11:50 - 12:00,122,1
11:50 - 12:00,123,2
11:50 - 12:00,124,1
11:50 - 12:00,125,1
11:50 - 12:00,126,2
11:50 - 12:00,127,1
11:50 - 12:00,128,1
11:50 - 12:00,129,1
11:50 - 12:00,130,1
11:50 - 12:00,131,1
11:50 - 12:00,132,2
11:50 - 12:00,133,1
11:50 - 12:00,134,1
11:50 - 12:00,135,2
11:50 - 12:00,136,1
12:00 - 12:10,137,1
12:00 - 12:10,138,3
12:00 - 12:10,139,1
12:00 - 12:10,140,1
12:00 - 12:10,141,2
12:00 - 12:10,142,1
12:00 - 12:10,143,2
12:00 - 12:10,144,1
12:10 - 12:20,145,2
12:10 - 12:20,146,1
12:10 - 12:20,147,3
12:10 - 12:20,148,3
12:10 - 12:20,149,1
12:20 - 12:30,150,3
12:20 - 12:30,151,3
12:20 - 12:30,152,1
12:20 - 12:30,153,1
12:20 - 12:30,154,1
12:20 - 12:30,155,1
12:20 - 12:30,156,1
12:20 - 12:30,157,3
12:30 - 12:40,158,4
12:30 - 12:40,159,2
12:30 - 12:40,160,1
12:30 - 12:40,161,2
12:30 - 12:40,162,1
12:30 - 12:40,163,1
12:30 - 12:40,164,2
12:30 - 12:40,165,3
12:30 - 12:40,166,2
12:40 - 12:50,167,1
12:40 - 12:50,168,1
12:40 - 12:50,169,2
12:40 - 12:50,170,3
12:40 - 12:50,171,1
12:40 - 12:50,172,4
12:40 - 12:50,173,1
12:40 - 12:50,174,3
12:40 - 12:50,175,1
12:40 - 12:50,176,3
12:40 - 12:50,177,3
12:40 - 12:50,178,1
12:40 - 12:50,179,1
12:50 - 13:00,180,1
12:50 - 13:00,181,1
12:50 - 13:00,182,1
12:50 - 13:00,183,1
12:50 - 13:00,184,1
12:50 - 13:00,185,4
12:50 - 13:00,186,1
12:50 - 13:00,187,1
12:50 - 13:00,188,2
12:50 - 13:00,189,1
12:50 - 13:00,190,3
12:50 - 13:00,191,2
12:50 - 13:00,192,1
12:50 - 13:00,193,5
12:50 - 13:00,194,1
12:50 - 13:00,195,2
12:50 - 13:00,196,1
13:00 - 13:10,197,3
13:00 - 13:10,198,1
13:00 - 13:10,199,1
13:00 - 13:10,200,2
13:00 - 13:10,201,4
13:00 - 13:10,202,2
13:00 - 13:10,203,1
13:00 - 13:10,204,1
13:00 - 13:10,205,3
