time_band,group_id,size
10:30 - 10:40,1,2
10:40 - 10:50,2,2
10:40 - 10:50,3,2
10:50 - 11:00,4,3
10:50 - 11:00,5,2
10:50 - 11:00,6,2
10:50 - 11:00,7,1
11:00 - 11:10,8,2
11:00 - 11:10,9,2
11:00 - 11:10,10,2
11:00 - 11:10,11,1
11:00 - 11:10,12,2
11:00 - 11:10,13,2
11:00 - 11:10,14,2
11:00 - 11:10,15,5
11:00 - 11:10,16,2
11:10 - 11:20,17,2
11:10 - 11:20,18,3
11:10 - 11:20,19,1
11:10 - 11:20,20,2
11:10 - 11:20,21,3
11:10 - 11:20,22,3
11:10 - 11:20,23,2
11:10 - 11:20,24,2
11:10 - 11:20,25,3
11:10 - 11:20,26,2
11:10 - 11:20,27,2
11:10 - 11:20,28,2
11:20 - 11:30,29,5
11:20 - 11:30,30,2
11:20 - 11:30,31,2
11:20 - 11:30,32,2
11:20 - 11:30,33,1
11:20 - 11:30,34,1
11:20 - 11:30,35,1
11:20 - 11:30,36,2
11:20 - 11:30,37,2
11:20 - 11:30,38,2
11:20 - 11:30,39,2
11:20 - 11:30,40,2
11:20 - 11:30,41,2
11:20 - 11:30,42,2
11:20 - 11:30,43,3
11:20 - 11:30,44,2
11:30 - 11:40,45,2
11:30 - 11:40,46,5
11:30 - 11:40,47,2
11:30 - 11:40,48,2
11:30 - 11:40,49,2
11:30 - 11:40,50,2
11:30 - 11:40,51,1
11:30 - 11:40,52,2
11:30 - 11:40,53,2
11:30 - 11:40,54,2
11:30 - 11:40,55,4
11:30 - 11:40,56,2
11:30 - 11:40,57,2
11:30 - 11:40,58,2
11:30 - 11:40,59,2
11:30 - 11:40,60,2
11:30 - 11:40,61,2
11:30 - 11:40,62,2
11:40 - 11:50,63,2
11:40 - 11:50,64,2
11:40 - 11:50,65,1
11:40 - 11:50,66,2
11:40 - 11:50,67,2
11:40 - 11:50,68,2
11:40 - 11:50,69,2
11:40 - 11:50,70,2
11:40 - 11:50,71,2
11:40 - 11:50,72,2
11:40 - 11:50,73,2
11:40 - 11:50,74,4
11:40 - 11:50,75,3
11:40 - 11:50,76,2
11:40 - 11:50,77,2
11:40 - 11:50,78,3
11:50 - 12:00,79,3
11:50 - 12:00,80,3
11:50 - 12:00,81,2
11:50 - 12:00,82,2
11:50 - 12:00,83,2
11:50 - 12:00,84,2
11:50 - 12:00,85,1
11:50 - 12:00,86,2
11:50 - 12:00,87,3
11:50 - 12:00,88,2
11:50 - 12:00,89,5
12:00 - 12:10,90,3
12:00 - 12:10,91,2
12:00 - 12:10,92,2
12:00 - 12:10,93,3
12:00 - 12:10,94,3
12:10 - 12:20,95,1
12:10 - 12:20,96,1
12:10 - 12:20,97,2
12:10 - 12:20,98,2
12:10 - 12:20,99,2
12:10 - 12:20,100,3
12:20 - 12:30,101,1
12:20 - 12:30,102,2
12:20 - 12:30,103,3
12:20 - 12:30,104,2
12:20 - 12:30,105,1
12:20 - 12:30,106,2
12:20 - 12:30,107,2
12:20 - 12:30,108,3
12:30 - 12:40,109,3
12:30 - 12:40,110,2
12:30 - 12:40,111,3
12:30 - 12:40,112,2
12:30 - 12:40,113,3
12:30 - 12:40,114,2
12:30 - 12:40,115,2
12:40 - 12:50,116,3
12:40 - 12:50,117,4
12:40 - 12:50,118,2
12:40 - 12:50,119,1
12:40 - 12:50,120,2
12:40 - 12:50,121,2
12:40 - 12:50,122,1
12:40 - 12:50,123,3
12:40 - 12:50,124,2
12:40 - 12:50,125,5
12:50 - 13:00,126,4
12:50 - 13:00,127,2
12:50 - 13:00,128,2
12:50 - 13:00,129,3
12:50 - 13:00,130,2
12:50 - 13:00,131,2
12:50 - 13:00,132,3
12:50 - 13:00,133,1
12:50 - 13:00,134,2
12:50 - 13:00,135,3
12:50 - 13:00,136,2
12:50 - 13:00,137,3
13:00 - 13:10,138,2
13:00 - 13:10,139,2
13:00 - 13:10,140,2
13:00 - 13:10,141,3
13:00 - 13:10,142,3
13:00 - 13:10,143,4
13:00 - 13:10,144,2
13:00 - 13:10,145,1
13:00 - 13:10,146,2
13:00 - 13:10,147,2
13:00 - 13:10,148,1
13:00 - 13:10,149,2
13:00 - 13:10,150,3
13:00 - 13:10,151,2
13:00 - 13:10,152,4
13:00 - 13:10,153,2
13:00 - 13:10,154,2
13:00 - 13:10,155,5
13:10 - 13:20,156,2
13:10 - 13:20,157,2
13:10 - 13:20,158,2
13:10 - 13:20,159,2
13:10 - 13:20,160,1
13:10 - 13:20,161,4
13:10 - 13:20,162,2
13:10 - 13:20,163,2
13:10 - 13:20,164,3
13:10 - 13:20,165,2
13:10 - 13:20,166,5
13:10 - 13:20,167,3
13:10 - 13:20,168,2
13:10 - 13:20,169,2
13:10 - 13:20,170,2
13:10 - 13:20,171,3
13:20 - 13:30,172,2
13:20 - 13:30,173,3
13:20 - 13:30,174,3
13:20 - 13:30,175,2
13:20 - 13:30,176,2
13:20 - 13:30,177,2
13:20 - 13:30,178,2
13:20 - 13:30,179,3
13:20 - 13:30,180,2
13:20 - 13:30,181,1
13:20 - 13:30,182,3
13:20 - 13:30,183,1
13:20 - 13:30,184,2
13:20 - 13:30,185,1
13:20 - 13:30,186,2
13:20 - 13:30,187,1
13:20 - 13:30,188,4
13:20 - 13:30,189,3
13:20 - 13:30,190,2
13:20 - 13:30,191,3
13:20 - 13:30,192,4
13:20 - 13:30,193,2
13:20 - 13:30,194,2
13:30 - 13:40,195,1
13:30 - 13:40,196,3
13:30 - 13:40,197,2
13:30 - 13:40,198,2
13:30 - 13:40,199,3
13:30 - 13:40,200,2
13:30 - 13:40,201,1
13:30 - 13:40,202,2
13:30 - 13:40,203,3
13:30 - 13:40,204,2
13:30 - 13:40,205,3
13:30 - 13:40,206,3
13:30 - 13:40,207,1
13:30 - 13:40,208,3
13:30 - 13:40,209,1
13:30 - 13:40,210,3
13:30 - 13:40,211,3
13:30 - 13:40,212,5
13:40 - 13:50,213,3
13:40 - 13:50,214,3
13:40 - 13:50,215,1
13:40 - 13:50,216,2
13:40 - 13:50,217,2
13:40 - 13:50,218,3
13:40 - 13:50,219,2
13:40 - 13:50,220,4
13:40 - 13:50,221,1
13:40 - 13:50,222,2
13:40 - 13:50,223,2
13:40 - 13:50,224,1
13:40 - 13:50,225,2
13:40 - 13:50,226,4
13:40 - 13:50,227,1
13:40 - 13:50,228,2
13:40 - 13:50,229,3
13:40 - 13:50,230,1
13:50 - 14:00,231,2
13:50 - 14:00,232,3
13:50 - 14:00,233,2
13:50 - 14:00,234,5
13:50 - 14:00,235,2
13:50 - 14:00,236,4
13:50 - 14:00,237,2
13:50 - 14:00,238,2
13:50 - 14:00,239,1
13:50 - 14:00,240,1
13:50 - 14:00,241,2
13:50 - 14:00,242,2
13:50 - 14:00,243,2
14:00 - 14:10,244,3
14:00 - 14:10,245,2
14:00 - 14:10,246,2
14:00 - 14:10,247,2
14:00 - 14:10,248,3
14:00 - 14:10,249,3
14:00 - 14:10,250,3
14:00 - 14:10,251,1
14:00 - 14:10,252,4
14:10 - 14:20,253,1
14:10 - 14:20,254,3
14:10 - 14:20,255,2
14:10 - 14:20,256,2
14:10 - 14:20,257,1
14:10 - 14:20,258,2
14:10 - 14:20,259,3
14:20 - 14:30,260,1
14:20 - 14:30,261,2
14:20 - 14:30,262,5
14:20 - 14:30,263,2
14:30 - 14:40,264,5
14:30 - 14:40,265,2
14:30 - 14:40,266,1
14:40 - 14:50,267,2
14:40 - 14:50,268,1
14:40 - 14:50,269,1
14:50 - 15:00,270,2
14:50 - 15:00,271,2
14:50 - 15:00,272,2
14:50 - 15:00,273,1
14:50 - 15:00,274,4
15:00 - 15:10,275,2
15:00 - 15:10,276,1
15:00 - 15:10,277,1
15:00 - 15:10,278,2
15:00 - 15:10,279,2
15:00 - 15:10,280,5
15:10 - 15:20,281,2
15:10 - 15:20,282,2
15:10 - 15:20,283,2
15:10 - 15:20,284,2
15:10 - 15:20,285,2
15:10 - 15:20,286,1
15:10 - 15:20,287,2
15:10 - 15:20,288,3
15:10 - 15:20,289,2
15:20 - 15:30,290,3
15:20 - 15:30,291,2
15:20 - 15:30,292,2
15:20 - 15:30,293,2
15:20 - 15:30,294,1
15:20 - 15:30,295,5
15:20 - 15:30,296,2
15:20 - 15:30,297,2
15:20 - 15:30,298,2
15:30 - 15:40,299,2
15:30 - 15:40,300,4
15:30 - 15:40,301,5
15:30 - 15:40,302,2
15:30 - 15:40,303,2
15:30 - 15:40,304,2
15:30 - 15:40,305,1
15:30 - 15:40,306,3
15:30 - 15:40,307,3
15:40 - 15:50,308,2
15:40 - 15:50,309,2
15:40 - 15:50,310,2
15:40 - 15:50,311,1
15:40 - 15:50,312,2
15:40 - 15:50,313,1
15:40 - 15:50,314,2
15:40 - 15:50,315,2
15:40 - 15:50,316,1
15:40 - 15:50,317,2
15:40 - 15:50,318,2
15:40 - 15:50,319,1
15:40 - 15:50,320,2
15:40 - 15:50,321,4
15:50 - 16:00,322,4
15:50 - 16:00,323,2
15:50 - 16:00,324,2
15:50 - 16:00,325,2
15:50 - 16:00,326,2
15:50 - 16:00,327,3
15:50 - 16:00,328,2
15:50 - 16:00,329,2
15:50 - 16:00,330,4
15:50 - 16:00,331,2
16:00 - 16:10,332,4
16:00 - 16:10,333,2
16:00 - 16:10,334,2
16:00 - 16:10,335,2
16:00 - 16:10,336,1
16:00 - 16:10,337,2
16:00 - 16:10,338,2
16:00 - 16:10,339,2
16:00 - 16:10,340,5
16:00 - 16:10,341,2
16:00 - 16:10,342,5
16:10 - 16:20,343,3
16:10 - 16:20,344,1
16:10 - 16:20,345,1
16:10 - 16:20,346,1
16:10 - 16:20,347,4
16:10 - 16:20,348,2
16:10 - 16:20,349,4
16:10 - 16:20,350,5
16:20 - 16:30,351,2
16:20 - 16:30,352,1
16:20 - 16:30,353,5
16:20 - 16:30,354,2
16:20 - 16:30,355,4
16:20 - 16:30,356,2
16:20 - 16:30,357,1
16:20 - 16:30,358,3
16:30 - 16:40,359,2
