time_band,group_id,size
10:40 - 10:50,1,4
10:50 - 11:00,2,4
10:50 - 11:00,3,4
11:00 - 11:10,4,3
11:00 - 11:10,5,4
11:00 - 11:10,6,4
11:00 - 11:10,7,4
11:00 - 11:10,8,5
11:10 - 11:20,9,3
11:10 - 11:20,10,4
11:10 - 11:20,11,4
11:10 - 11:20,12,1
11:10 - 11:20,13,2
11:10 - 11:20,14,4
11:10 - 11:20,15,3
11:10 - 11:20,16,3
11:10 - 11:20,17,1
11:10 - 11:20,18,2
11:10 - 11:20,19,3
11:20 - 11:30,20,2
11:20 - 11:30,21,4
11:20 - 11:30,22,1
11:20 - 11:30,23,3
11:20 - 11:30,24,3
11:20 - 11:30,25,5
11:20 - 11:30,26,4
11:20 - 11:30,27,5
11:20 - 11:30,28,3
11:20 - 11:30,29,3
11:30 - 11:40,30,4
11:30 - 11:40,31,2
11:30 - 11:40,32,3
11:30 - 11:40,33,2
11:30 - 11:40,34,1
11:30 - 11:40,35,3
11:30 - 11:40,36,3
11:30 - 11:40,37,2
11:30 - 11:40,38,1
11:30 - 11:40,39,5
11:30 - 11:40,40,3
11:30 - 11:40,41,4
11:30 - 11:40,42,1
11:30 - 11:40,43,2
11:30 - 11:40,44,5
11:40 - 11:50,45,3
11:40 - 11:50,46,5
11:40 - 11:50,47,3
11:40 - 11:50,48,2
11:40 - 11:50,49,2
11:40 - 11:50,50,2
11:40 - 11:50,51,3
11:40 - 11:50,52,3
11:40 - 11:50,53,3
11:40 - 11:50,54,2
11:40 - 11:50,55,1
11:40 - 11:50,56,3
11:40 - 11:50,57,2
11:50 - 12:00,58,2
11:50 - 12:00,59,3
11:50 - 12:00,60,4
11:50 - 12:00,61,2
11:50 - 12:00,62,2
11:50 - 12:00,63,3
11:50 - 12:00,64,3
11:50 - 12:00,65,5
11:50 - 12:00,66,2
12:00 - 12:10,67,3
12:00 - 12:10,68,3
12:00 - 12:10,69,3
12:00 - 12:10,70,2
12:00 - 12:10,71,2
12:10 - 12:20,72,2
12:10 - 12:20,73,2
12:10 - 12:20,74,3
12:10 - 12:20,75,3
12:20 - 12:30,76,2
12:20 - 12:30,77,3
12:20 - 12:30,78,1
12:20 - 12:30,79,4
12:20 - 12:30,80,3
12:30 - 12:40,81,2
12:30 - 12:40,82,1
12:30 - 12:40,83,2
12:30 - 12:40,84,1
12:30 - 12:40,85,4
12:30 - 12:40,86,1
12:30 - 12:40,87,5
12:40 - 12:50,88,3
12:40 - 12:50,89,4
12:40 - 12:50,90,3
12:40 - 12:50,91,3
12:40 - 12:50,92,3
12:40 - 12:50,93,2
12:40 - 12:50,94,3
12:40 - 12:50,95,2
12:50 - 13:00,96,5
12:50 - 13:00,97,5
12:50 - 13:00,98,4
12:50 - 13:00,99,2
12:50 - 13:00,100,1
12:50 - 13:00,101,2
12:50 - 13:00,102,2
12:50 - 13:00,103,3
12:50 - 13:00,104,2
12:50 - 13:00,105,3
13:00 - 13:10,106,5
13:00 - 13:10,107,5
13:00 - 13:10,108,1
13:00 - 13:10,109,2
13:00 - 13:10,110,3
13:00 - 13:10,111,4
13:00 - 13:10,112,3
13:00 - 13:10,113,2
13:00 - 13:10,114,2
13:00 - 13:10,115,5
13:00 - 13:10,116,3
13:00 - 13:10,117,3
13:00 - 13:10,118,4
13:10 - 13:20,119,1
13:10 - 13:20,120,4
13:10 - 13:20,121,2
13:10 - 13:20,122,4
13:10 - 13:20,123,2
13:10 - 13:20,124,4
13:10 - 13:20,125,2
13:10 - 13:20,126,3
13:10 - 13:20,127,1
13:10 - 13:20,128,4
13:10 - 13:20,129,1
13:10 - 13:20,130,4
13:10 - 13:20,131,2
13:10 - 13:20,132,3
13:10 - 13:20,133,2
13:10 - 13:20,134,1
13:20 - 13:30,135,3
13:20 - 13:30,136,3
13:20 - 13:30,137,4
13:20 - 13:30,138,2
13:20 - 13:30,139,1
13:20 - 13:30,140,3
13:20 - 13:30,141,4
13:20 - 13:30,142,4
13:20 - 13:30,143,3
13:20 - 13:30,144,4
13:20 - 13:30,145,4
13:20 - 13:30,146,2
13:20 - 13:30,147,5
13:20 - 13:30,148,2
13:20 - 13:30,149,3
13:20 - 13:30,150,2
13:20 - 13:30,151,5
13:30 - 13:40,152,4
13:30 - 13:40,153,3
13:30 - 13:40,154,4
13:30 - 13:40,155,2
13:30 - 13:40,156,3
13:30 - 13:40,157,2
13:30 - 13:40,158,5
13:30 - 13:40,159,2
13:30 - 13:40,160,3
13:30 - 13:40,161,4
13:30 - 13:40,162,2
13:30 - 13:40,163,4
13:30 - 13:40,164,2
13:30 - 13:40,165,2
13:30 - 13:40,166,2
13:40 - 13:50,167,3
13:40 - 13:50,168,5
13:40 - 13:50,169,2
13:40 - 13:50,170,4
13:40 - 13:50,171,5
13:40 - 13:50,172,3
13:40 - 13:50,173,3
13:40 - 13:50,174,3
13:40 - 13:50,175,5
13:40 - 13:50,176,3
13:40 - 13:50,177,2
13:40 - 13:50,178,1
13:40 - 13:50,179,3
13:50 - 14:00,180,3
13:50 - 14:00,181,3
13:50 - 14:00,182,3
13:50 - 14:00,183,2
13:50 - 14:00,184,1
13:50 - 14:00,185,2
13:50 - 14:00,186,2
13:50 - 14:00,187,3
13:50 - 14:00,188,4
13:50 - 14:00,189,3
13:50 - 14:00,190,5
