time_band,group_id,size
10:40 - 10:50,1,4
10:50 - 11:00,2,5
10:50 - 11:00,3,4
11:00 - 11:10,4,3
11:00 - 11:10,5,3
11:00 - 11:10,6,2
11:00 - 11:10,7,2
11:00 - 11:10,8,4
11:00 - 11:10,9,3
11:00 - 11:10,10,3
11:10 - 11:20,11,3
11:10 - 11:20,12,3
11:10 - 11:20,13,2
11:10 - 11:20,14,4
11:10 - 11:20,15,1
11:10 - 11:20,16,4
11:10 - 11:20,17,4
11:10 - 11:20,18,2
11:10 - 11:20,19,1
11:10 - 11:20,20,3
11:20 - 11:30,21,4
11:20 - 11:30,22,2
11:20 - 11:30,23,5
11:20 - 11:30,24,3
11:20 - 11:30,25,2
11:20 - 11:30,26,5
11:20 - 11:30,27,2
11:20 - 11:30,28,4
11:20 - 11:30,29,3
11:20 - 11:30,30,3
11:30 - 11:40,31,3
11:30 - 11:40,32,3
11:30 - 11:40,33,4
11:30 - 11:40,34,4
11:30 - 11:40,35,4
11:30 - 11:40,36,5
11:30 - 11:40,37,3
11:30 - 11:40,38,4
11:30 - 11:40,39,1
11:30 - 11:40,40,2
11:30 - 11:40,41,3
11:30 - 11:40,42,4
11:40 - 11:50,43,3
11:40 - 11:50,44,1
11:40 - 11:50,45,3
11:40 - 11:50,46,3
11:40 - 11:50,47,3
11:40 - 11:50,48,4
11:40 - 11:50,49,2
11:40 - 11:50,50,4
11:40 - 11:50,51,4
11:40 - 11:50,52,3
11:40 - 11:50,53,3
11:50 - 12:00,54,1
11:50 - 12:00,55,4
11:50 - 12:00,56,3
11:50 - 12:00,57,4
11:50 - 12:00,58,2
11:50 - 12:00,59,2
11:50 - 12:00,60,3
11:50 - 12:00,61,1
11:50 - 12:00,62,1
11:50 - 12:00,63,3
11:50 - 12:00,64,4
12:00 - 12:10,65,3
12:00 - 12:10,66,3
12:00 - 12:10,67,4
12:00 - 12:10,68,2
12:10 - 12:20,69,3
12:10 - 12:20,70,2
12:10 - 12:20,71,4
12:10 - 12:20,72,3
12:20 - 12:30,73,4
12:20 - 12:30,74,3
12:20 - 12:30,75,2
12:20 - 12:30,76,2
12:20 - 12:30,77,3
12:30 - 12:40,78,3
12:30 - 12:40,79,3
12:30 - 12:40,80,4
12:30 - 12:40,81,4
12:30 - 12:40,82,4
12:40 - 12:50,83,4
12:40 - 12:50,84,4
12:40 - 12:50,85,1
12:40 - 12:50,86,1
12:40 - 12:50,87,4
12:40 - 12:50,88,2
12:40 - 12:50,89,2
12:40 - 12:50,90,3
12:40 - 12:50,91,4
12:50 - 13:00,92,3
12:50 - 13:00,93,2
12:50 - 13:00,94,3
12:50 - 13:00,95,5
12:50 - 13:00,96,2
12:50 - 13:00,97,5
12:50 - 13:00,98,1
12:50 - 13:00,99,3
12:50 - 13:00,100,2
12:50 - 13:00,101,2
12:50 - 13:00,102,3
13:00 - 13:10,103,1
13:00 - 13:10,104,4
13:00 - 13:10,105,5
13:00 - 13:10,106,3
13:00 - 13:10,107,5
13:00 - 13:10,108,3
13:00 - 13:10,109,2
13:00 - 13:10,110,3
13:00 - 13:10,111,5
13:00 - 13:10,112,4
13:00 - 13:10,113,5
13:00 - 13:10,114,2
13:10 - 13:20,115,4
13:10 - 13:20,116,3
13:10 - 13:20,117,3
13:10 - 13:20,118,4
13:10 - 13:20,119,5
13:10 - 13:20,120,2
13:10 - 13:20,121,1
13:10 - 13:20,122,2
13:10 - 13:20,123,2
13:10 - 13:20,124,4
13:10 - 13:20,125,3
13:10 - 13:20,126,4
13:10 - 13:20,127,2
13:20 - 13:30,128,1
13:20 - 13:30,129,1
13:20 - 13:30,130,2
13:20 - 13:30,131,2
13:20 - 13:30,132,2
13:20 - 13:30,133,4
13:20 - 13:30,134,1
13:20 - 13:30,135,2
13:20 - 13:30,136,5
13:20 - 13:30,137,5
13:20 - 13:30,138,4
13:20 - 13:30,139,3
13:20 - 13:30,140,3
13:20 - 13:30,141,4
13:20 - 13:30,142,4
13:20 - 13:30,143,4
13:20 - 13:30,144,3
13:20 - 13:30,145,3
13:30 - 13:40,146,4
13:30 - 13:40,147,4
13:30 - 13:40,148,4
13:30 - 13:40,149,3
13:30 - 13:40,150,1
13:30 - 13:40,151,3
13:30 - 13:40,152,3
13:30 - 13:40,153,1
13:30 - 13:40,154,5
13:30 - 13:40,155,3
13:30 - 13:40,156,3
13:30 - 13:40,157,3
13:30 - 13:40,158,3
13:30 - 13:40,159,1
13:30 - 13:40,160,5
13:40 - 13:50,161,4
13:40 - 13:50,162,4
13:40 - 13:50,163,2
13:40 - 13:50,164,4
13:40 - 13:50,165,3
13:40 - 13:50,166,3
13:40 - 13:50,167,1
13:40 - 13:50,168,4
13:40 - 13:50,169,4
13:40 - 13:50,170,2
13:40 - 13:50,171,3
13:40 - 13:50,172,5
13:50 - 14:00,173,1
13:50 - 14:00,174,3
13:50 - 14:00,175,3
13:50 - 14:00,176,4
13:50 - 14:00,177,4
13:50 - 14:00,178,4
13:50 - 14:00,179,3
13:50 - 14:00,180,3
13:50 - 14:00,181,2
13:50 - 14:00,182,2
13:50 - 14:00,183,1
13:50 - 14:00,184,3
14:00 - 14:10,185,4
14:00 - 14:10,186,3
14:00 - 14:10,187,1
14:00 - 14:10,188,3
14:00 - 14:10,189,3
14:00 - 14:10,190,2
14:00 - 14:10,191,2
14:00 - 14:10,192,4
14:00 - 14:10,193,1
14:10 - 14:20,194,3
14:10 - 14:20,195,2
14:10 - 14:20,196,3
14:10 - 14:20,197,4
14:20 - 14:30,198,1
14:20 - 14:30,199,4
14:20 - 14:30,200,3
14:20 - 14:30,201,1
14:30 - 14:40,202,2
14:30 - 14:40,203,3
14:30 - 14:40,204,4
14:40 - 14:50,205,2
14:40 - 14:50,206,2
14:40 - 14:50,207,1
14:50 - 15:00,208,4
14:50 - 15:00,209,4
14:50 - 15:00,210,4
15:00 - 15:10,211,1
15:00 - 15:10,212,4
15:00 - 15:10,213,2
15:00 - 15:10,214,2
15:00 - 15:10,215,3
15:10 - 15:20,216,1
15:10 - 15:20,217,4
15:10 - 15:20,218,4
15:10 - 15:20,219,1
15:10 - 15:20,220,3
15:10 - 15:20,221,4
15:20 - 15:30,222,2
15:20 - 15:30,223,1
15:20 - 15:30,224,3
15:20 - 15:30,225,2
15:20 - 15:30,226,3
15:20 - 15:30,227,3
15:20 - 15:30,228,1
15:20 - 15:30,229,2
15:20 - 15:30,230,4
15:30 - 15:40,231,2
15:30 - 15:40,232,2
15:30 - 15:40,233,2
15:30 - 15:40,234,4
15:30 - 15:40,235,1
15:30 - 15:40,236,3
15:30 - 15:40,237,2
15:30 - 15:40,238,2
15:30 - 15:40,239,4
15:40 - 15:50,240,5
15:40 - 15:50,241,4
15:40 - 15:50,242,4
15:40 - 15:50,243,2
15:40 - 15:50,244,2
15:40 - 15:50,245,3
15:40 - 15:50,246,4
15:50 - 16:00,247,5
15:50 - 16:00,248,4
15:50 - 16:00,249,3
15:50 - 16:00,250,2
15:50 - 16:00,251,3
15:50 - 16:00,252,1
15:50 - 16:00,253,3
15:50 - 16:00,254,3
16:00 - 16:10,255,3
16:00 - 16:10,256,3
16:00 - 16:10,257,2
16:00 - 16:10,258,5
16:00 - 16:10,259,5
16:00 - 16:10,260,5
16:00 - 16:10,261,3
16:10 - 16:20,262,3
16:10 - 16:20,263,4
16:10 - 16:20,264,4
16:10 - 16:20,265,4
16:10 - 16:20,266,4
16:10 - 16:20,267,4
16:20 - 16:30,268,1
16:20 - 16:30,269,2
16:20 - 16:30,270,4
16:20 - 16:30,271,1
16:20 - 16:30,272,3
16:20 - 16:30,273,1
16:20 - 16:30,274,4
16:20 - 16:30,275,2
16:20 - 16:30,276,2
16:30 - 16:40,277,2
16:30 - 16:40,278,1
16:30 - 16:40,279,3
16:30 - 16:40,280,4
16:30 - 16:40,281,4
16:30 - 16:40,282,3
16:40 - 16:50,283,3
16:40 - 16:50,284,5
16:40 - 16:50,285,2
16:40 - 16:50,286,4
16:40 - 16:50,287,3
16:50 - 17:00,288,5
16:50 - 17:00,289,2
16:50 - 17:00,290,4
16:50 - 17:00,291,3
17:00 - 17:10,292,4
17:00 - 17:10,293,2
17:00 - 17:10,294,2
17:00 - 17:10,295,1
17:00 - 17:10,296,3
17:00 - 17:10,297,2
17:00 - 17:10,298,1
17:00 - 17:10,299,3
17:10 - 17:20,300,1
17:10 - 17:20,301,1
17:10 - 17:20,302,4
17:10 - 17:20,303,1
17:10 - 17:20,304,4
17:10 - 17:20,305,4
17:10 - 17:20,306,5
