time_band,group_id,size
10:30 - 10:40,1,2
10:40 - 10:50,2,1
10:40 - 10:50,3,2
10:50 - 11:00,4,3
10:50 - 11:00,5,2
10:50 - 11:00,6,3
10:50 - 11:00,7,1
11:00 - 11:10,8,1
11:00 - 11:10,9,2
11:00 - 11:10,10,2
11:00 - 11:10,11,2
11:00 - 11:10,12,2
11:00 - 11:10,13,5
11:00 - 11:10,14,3
11:00 - 11:10,15,3
11:10 - 11:20,16,2
11:10 - 11:20,17,3
11:10 - 11:20,18,5
11:10 - 11:20,19,2
11:10 - 11:20,20,2
11:10 - 11:20,21,2
11:10 - 11:20,22,3
11:10 - 11:20,23,5
11:10 - 11:20,24,2
11:10 - 11:20,25,3
11:20 - 11:30,26,3
11:20 - 11:30,27,3
11:20 - 11:30,28,2
11:20 - 11:30,29,2
11:20 - 11:30,30,2
11:20 - 11:30,31,2
11:20 - 11:30,32,3
11:20 - 11:30,33,2
11:20 - 11:30,34,2
11:20 - 11:30,35,4
11:20 - 11:30,36,3
11:20 - 11:30,37,2
11:20 - 11:30,38,2
11:20 - 11:30,39,2
11:30 - 11:40,40,2
11:30 - 11:40,41,4
11:30 - 11:40,42,1
11:30 - 11:40,43,1
11:30 - 11:40,44,3
11:30 - 11:40,45,2
11:30 - 11:40,46,2
11:30 - 11:40,47,5
11:30 - 11:40,48,2
11:30 - 11:40,49,3
11:30 - 11:40,50,2
11:30 - 11:40,51,2
11:30 - 11:40,52,3
11:30 - 11:40,53,3
11:30 - 11:40,54,2
11:30 - 11:40,55,2
11:40 - 11:50,56,5
11:40 - 11:50,57,2
11:40 - 11:50,58,3
11:40 - 11:50,59,3
11:40 - 11:50,60,2
11:40 - 11:50,61,2
11:40 - 11:50,62,2
11:40 - 11:50,63,2
11:40 - 11:50,64,5
11:40 - 11:50,65,2
11:40 - 11:50,66,2
11:40 - 11:50,67,2
11:40 - 11:50,68,2
11:50 - 12:00,69,2
11:50 - 12:00,70,2
11:50 - 12:00,71,1
11:50 - 12:00,72,2
11:50 - 12:00,73,3
11:50 - 12:00,74,2
11:50 - 12:00,75,3
11:50 - 12:00,76,1
11:50 - 12:00,77,1
11:50 - 12:00,78,2
11:50 - 12:00,79,2
11:50 - 12:00,80,2
11:50 - 12:00,81,2
11:50 - 12:00,82,1
11:50 - 12:00,83,1
12:00 - 12:10,84,1
12:00 - 12:10,85,2
12:00 - 12:10,86,2
12:00 - 12:10,87,2
12:00 - 12:10,88,2
12:00 - 12:10,89,2
12:00 - 12:10,90,2
12:10 - 12:20,91,2
12:10 - 12:20,92,2
12:10 - 12:20,93,2
12:10 - 12:20,94,2
12:10 - 12:20,95,2
12:10 - 12:20,96,1
12:20 - 12:30,97,5
12:20 - 12:30,98,3
12:20 - 12:30,99,2
12:20 - 12:30,100,5
12:30 - 12:40,101,2
12:30 - 12:40,102,4
12:30 - 12:40,103,2
12:30 - 12:40,104,5
12:30 - 12:40,105,1
12:30 - 12:40,106,2
12:30 - 12:40,107,1
12:30 - 12:40,108,1
12:40 - 12:50,109,3
12:40 - 12:50,110,1
12:40 - 12:50,111,2
12:40 - 12:50,112,2
12:40 - 12:50,113,4
12:40 - 12:50,114,2
12:40 - 12:50,115,3
12:40 - 12:50,116,2
12:40 - 12:50,117,2
12:40 - 12:50,118,2
12:40 - 12:50,119,3
12:50 - 13:00,120,2
12:50 - 13:00,121,2
12:50 - 13:00,122,3
12:50 - 13:00,123,2
12:50 - 13:00,124,1
12:50 - 13:00,125,2
12:50 - 13:00,126,3
12:50 - 13:00,127,2
12:50 - 13:00,128,1
12:50 - 13:00,129,2
12:50 - 13:00,130,5
12:50 - 13:00,131,2
12:50 - 13:00,132,2
13:00 - 13:10,133,2
13:00 - 13:10,134,3
13:00 - 13:10,135,2
13:00 - 13:10,136,5
13:00 - 13:10,137,2
13:00 - 13:10,138,2
13:00 - 13:10,139,2
13:00 - 13:10,140,5
13:00 - 13:10,141,2
13:00 - 13:10,142,1
13:00 - 13:10,143,3
13:00 - 13:10,144,4
13:00 - 13:10,145,2
13:00 - 13:10,146,3
13:00 - 13:10,147,2
13:00 - 13:10,148,2
13:10 - 13:20,149,2
13:10 - 13:20,150,1
13:10 - 13:20,151,2
13:10 - 13:20,152,1
13:10 - 13:20,153,2
13:10 - 13:20,154,1
13:10 - 13:20,155,2
13:10 - 13:20,156,2
13:10 - 13:20,157,2
13:10 - 13:20,158,2
13:10 - 13:20,159,2
13:10 - 13:20,160,2
13:10 - 13:20,161,2
13:10 - 13:20,162,1
13:10 - 13:20,163,2
13:10 - 13:20,164,3
13:10 - 13:20,165,1
13:10 - 13:20,166,2
13:10 - 13:20,167,2
13:10 - 13:20,168,2
13:10 - 13:20,169,2
13:10 - 13:20,170,2
13:20 - 13:30,171,2
13:20 - 13:30,172,2
13:20 - 13:30,173,3
13:20 - 13:30,174,4
13:20 - 13:30,175,2
13:20 - 13:30,176,2
13:20 - 13:30,177,5
13:20 - 13:30,178,3
13:20 - 13:30,179,2
13:20 - 13:30,180,1
13:20 - 13:30,181,2
13:20 - 13:30,182,3
13:20 - 13:30,183,3
13:20 - 13:30,184,4
13:20 - 13:30,185,2
13:20 - 13:30,186,2
13:20 - 13:30,187,4
13:20 - 13:30,188,2
13:20 - 13:30,189,2
13:20 - 13:30,190,2
13:30 - 13:40,191,1
13:30 - 13:40,192,3
13:30 - 13:40,193,3
13:30 - 13:40,194,3
13:30 - 13:40,195,2
13:30 - 13:40,196,2
13:30 - 13:40,197,1
13:30 - 13:40,198,2
13:30 - 13:40,199,2
13:30 - 13:40,200,2
13:30 - 13:40,201,1
13:30 - 13:40,202,2
13:30 - 13:40,203,3
13:30 - 13:40,204,3
13:30 - 13:40,205,2
