time_band,group_id,size
10:30 - 10:40,1,2
10:40 - 10:50,2,2
10:40 - 10:50,3,3
10:50 - 11:00,4,2
10:50 - 11:00,5,3
10:50 - 11:00,6,2
10:50 - 11:00,7,2
11:00 - 11:10,8,2
11:00 - 11:10,9,4
11:00 - 11:10,10,5
11:00 - 11:10,11,2
11:00 - 11:10,12,3
11:00 - 11:10,13,3
11:10 - 11:20,14,4
11:10 - 11:20,15,1
11:10 - 11:20,16,3
11:10 - 11:20,17,3
11:10 - 11:20,18,3
11:10 - 11:20,19,2
11:10 - 11:20,20,2
11:10 - 11:20,21,3
11:10 - 11:20,22,3
11:10 - 11:20,23,4
11:20 - 11:30,24,3
11:20 - 11:30,25,4
11:20 - 11:30,26,2
11:20 - 11:30,27,2
11:20 - 11:30,28,2
11:20 - 11:30,29,4
11:20 - 11:30,30,3
11:20 - 11:30,31,1
11:20 - 11:30,32,3
11:20 - 11:30,33,3
11:20 - 11:30,34,3
11:20 - 11:30,35,5
11:30 - 11:40,36,2
11:30 - 11:40,37,4
11:30 - 11:40,38,2
11:30 - 11:40,39,2
11:30 - 11:40,40,5
11:30 - 11:40,41,2
11:30 - 11:40,42,4
11:30 - 11:40,43,4
11:30 - 11:40,44,3
11:30 - 11:40,45,5
11:30 - 11:40,46,2
11:30 - 11:40,47,1
11:30 - 11:40,48,3
11:40 - 11:50,49,2
11:40 - 11:50,50,3
11:40 - 11:50,51,5
11:40 - 11:50,52,2
11:40 - 11:50,53,3
11:40 - 11:50,54,2
11:40 - 11:50,55,2
11:40 - 11:50,56,1
11:40 - 11:50,57,2
11:40 - 11:50,58,1
11:40 - 11:50,59,1
11:40 - 11:50,60,3
11:40 - 11:50,61,3
11:40 - 11:50,62,4
11:50 - 12:00,63,1
11:50 - 12:00,64,3
11:50 - 12:00,65,3
11:50 - 12:00,66,3
11:50 - 12:00,67,3
11:50 - 12:00,68,2
11:50 - 12:00,69,3
11:50 - 12:00,70,2
11:50 - 12:00,71,2
11:50 - 12:00,72,2
11:50 - 12:00,73,5
12:00 - 12:10,74,3
12:00 - 12:10,75,5
12:00 - 12:10,76,4
12:10 - 12:20,77,2
12:10 - 12:20,78,2
12:10 - 12:20,79,3
12:10 - 12:20,80,4
12:10 - 12:20,81,1
12:20 - 12:30,82,1
12:20 - 12:30,83,2
12:20 - 12:30,84,2
12:20 - 12:30,85,5
12:20 - 12:30,86,2
12:20 - 12:30,87,2
12:30 - 12:40,88,3
12:30 - 12:40,89,3
12:30 - 12:40,90,2
12:30 - 12:40,91,4
12:30 - 12:40,92,3
12:30 - 12:40,93,3
12:40 - 12:50,94,4
12:40 - 12:50,95,3
12:40 - 12:50,96,3
12:40 - 12:50,97,3
12:40 - 12:50,98,3
12:40 - 12:50,99,1
12:40 - 12:50,100,2
12:40 - 12:50,101,3
12:40 - 12:50,102,3
12:50 - 13:00,103,2
12:50 - 13:00,104,5
12:50 - 13:00,105,2
12:50 - 13:00,106,5
12:50 - 13:00,107,2
12:50 - 13:00,108,5
12:50 - 13:00,109,2
12:50 - 13:00,110,2
12:50 - 13:00,111,2
12:50 - 13:00,112,3
13:00 - 13:10,113,2
13:00 - 13:10,114,2
13:00 - 13:10,115,1
13:00 - 13:10,116,2
13:00 - 13:10,117,5
13:00 - 13:10,118,2
13:00 - 13:10,119,1
13:00 - 13:10,120,3
13:00 - 13:10,121,3
13:00 - 13:10,122,4
13:00 - 13:10,123,3
13:00 - 13:10,124,2
13:00 - 13:10,125,4
13:00 - 13:10,126,3
13:00 - 13:10,127,1
13:00 - 13:10,128,5
13:10 - 13:20,129,2
13:10 - 13:20,130,2
13:10 - 13:20,131,4
13:10 - 13:20,132,1
13:10 - 13:20,133,5
13:10 - 13:20,134,3
13:10 - 13:20,135,3
13:10 - 13:20,136,2
13:10 - 13:20,137,4
13:10 - 13:20,138,2
13:10 - 13:20,139,2
13:10 - 13:20,140,4
13:10 - 13:20,141,3
13:10 - 13:20,142,4
13:20 - 13:30,143,5
13:20 - 13:30,144,5
13:20 - 13:30,145,1
13:20 - 13:30,146,2
13:20 - 13:30,147,3
13:20 - 13:30,148,3
13:20 - 13:30,149,2
13:20 - 13:30,150,2
13:20 - 13:30,151,2
13:20 - 13:30,152,5
13:20 - 13:30,153,3
13:20 - 13:30,154,3
13:20 - 13:30,155,4
13:20 - 13:30,156,2
13:20 - 13:30,157,2
13:20 - 13:30,158,3
13:20 - 13:30,159,1
13:20 - 13:30,160,3
13:30 - 13:40,161,3
13:30 - 13:40,162,3
13:30 - 13:40,163,4
13:30 - 13:40,164,1
13:30 - 13:40,165,2
13:30 - 13:40,166,3
13:30 - 13:40,167,3
13:30 - 13:40,168,2
13:30 - 13:40,169,2
13:30 - 13:40,170,5
13:30 - 13:40,171,2
13:30 - 13:40,172,5
13:30 - 13:40,173,4
13:30 - 13:40,174,1
13:30 - 13:40,175,1
13:30 - 13:40,176,4
13:40 - 13:50,177,3
13:40 - 13:50,178,3
13:40 - 13:50,179,1
13:40 - 13:50,180,4
13:40 - 13:50,181,4
13:40 - 13:50,182,3
13:40 - 13:50,183,4
13:40 - 13:50,184,3
13:40 - 13:50,185,5
13:40 - 13:50,186,5
13:40 - 13:50,187,3
13:40 - 13:50,188,5
13:50 - 14:00,189,3
13:50 - 14:00,190,2
13:50 - 14:00,191,2
13:50 - 14:00,192,2
13:50 - 14:00,193,2
13:50 - 14:00,194,3
13:50 - 14:00,195,3
13:50 - 14:00,196,5
13:50 - 14:00,197,5
13:50 - 14:00,198,2
13:50 - 14:00,199,3
14:00 - 14:10,200,4
14:00 - 14:10,201,1
14:00 - 14:10,202,4
14:00 - 14:10,203,5
14:00 - 14:10,204,3
14:00 - 14:10,205,1
14:00 - 14:10,206,2
14:00 - 14:10,207,2
14:10 - 14:20,208,2
14:10 - 14:20,209,5
14:10 - 14:20,210,1
14:10 - 14:20,211,1
14:10 - 14:20,212,3
14:20 - 14:30,213,2
14:20 - 14:30,214,4
14:20 - 14:30,215,4
14:30 - 14:40,216,2
14:30 - 14:40,217,3
14:30 - 14:40,218,4
14:40 - 14:50,219,4
14:50 - 15:00,220,4
14:50 - 15:00,221,4
14:50 - 15:00,222,2
15:00 - 15:10,223,3
15:00 - 15:10,224,3
15:00 - 15:10,225,3
15:00 - 15:10,226,5
15:10 - 15:20,227,2
15:10 - 15:20,228,4
15:10 - 15:20,229,3
15:10 - 15:20,230,4
15:10 - 15:20,231,2
15:10 - 15:20,232,3
15:20 - 15:30,233,3
15:20 - 15:30,234,4
15:20 - 15:30,235,2
15:20 - 15:30,236,2
15:20 - 15:30,237,2
15:20 - 15:30,238,2
15:20 - 15:30,239,4
15:20 - 15:30,240,3
15:30 - 15:40,241,3
15:30 - 15:40,242,5
15:30 - 15:40,243,5
15:30 - 15:40,244,1
15:30 - 15:40,245,3
15:30 - 15:40,246,1
15:30 - 15:40,247,5
15:40 - 15:50,248,3
15:40 - 15:50,249,1
15:40 - 15:50,250,2
15:40 - 15:50,251,4
15:40 - 15:50,252,2
15:40 - 15:50,253,3
15:40 - 15:50,254,2
15:40 - 15:50,255,3
15:40 - 15:50,256,3
15:40 - 15:50,257,2
15:50 - 16:00,258,3
15:50 - 16:00,259,4
15:50 - 16:00,260,2
15:50 - 16:00,261,3
15:50 - 16:00,262,2
15:50 - 16:00,263,3
15:50 - 16:00,264,3
15:50 - 16:00,265,1
15:50 - 16:00,266,5
16:00 - 16:10,267,3
16:00 - 16:10,268,4
16:00 - 16:10,269,2
16:00 - 16:10,270,2
16:00 - 16:10,271,3
16:00 - 16:10,272,5
16:00 - 16:10,273,3
16:00 - 16:10,274,4
16:00 - 16:10,275,1
16:10 - 16:20,276,4
16:10 - 16:20,277,3
16:10 - 16:20,278,1
16:10 - 16:20,279,4
16:10 - 16:20,280,5
16:10 - 16:20,281,3
16:10 - 16:20,282,2
16:20 - 16:30,283,4
16:20 - 16:30,284,2
16:20 - 16:30,285,4
16:20 - 16:30,286,1
16:20 - 16:30,287,2
16:20 - 16:30,288,2
16:20 - 16:30,289,2
16:20 - 16:30,290,2
16:20 - 16:30,291,1
16:30 - 16:40,292,2
16:30 - 16:40,293,3
16:30 - 16:40,294,3
16:30 - 16:40,295,3
16:30 - 16:40,296,5
16:40 - 16:50,297,3
16:40 - 16:50,298,2
16:40 - 16:50,299,2
16:40 - 16:50,300,5
16:40 - 16:50,301,3
16:50 - 17:00,302,3
16:50 - 17:00,303,2
16:50 - 17:00,304,3
16:50 - 17:00,305,3
16:50 - 17:00,306,2
16:50 - 17:00,307,2
17:00 - 17:10,308,2
17:00 - 17:10,309,3
17:00 - 17:10,310,3
17:00 - 17:10,311,1
17:00 - 17:10,312,4
17:00 - 17:10,313,2
17:00 - 17:10,314,2
17:00 - 17:10,315,3
17:10 - 17:20,316,2
17:10 - 17:20,317,2
17:10 - 17:20,318,2
17:10 - 17:20,319,4
17:10 - 17:20,320,4
17:10 - 17:20,321,3
17:20 - 17:30,322,1
17:20 - 17:30,323,4
17:20 - 17:30,324,5
17:20 - 17:30,325,3
17:20 - 17:30,326,2
17:20 - 17:30,327,2
17:20 - 17:30,328,3
17:20 - 17:30,329,5
17:30 - 17:40,330,4
17:30 - 17:40,331,2
17:30 - 17:40,332,3
17:30 - 17:40,333,3
17:30 - 17:40,334,1
17:30 - 17:40,335,2
17:30 - 17:40,336,2
17:30 - 17:40,337,1
17:30 - 17:40,338,3
17:40 - 17:50,339,2
17:40 - 17:50,340,2
17:40 - 17:50,341,4
17:40 - 17:50,342,3
17:40 - 17:50,343,1
17:40 - 17:50,344,3
17:40 - 17:50,345,3
17:40 - 17:50,346,3
17:50 - 18:00,347,4
17:50 - 18:00,348,4
17:50 - 18:00,349,3
17:50 - 18:00,350,4
18:00 - 18:10,351,3
18:00 - 18:10,352,2
18:00 - 18:10,353,2
18:00 - 18:10,354,2
18:00 - 18:10,355,1
18:10 - 18:20,356,3
18:10 - 18:20,357,2
18:10 - 18:20,358,3
18:20 - 18:30,359,3
