time_band,group_id,size
10:00 - 10:10,1,1
10:40 - 10:50,2,1
10:40 - 10:50,3,3
10:50 - 11:00,4,1
10:50 - 11:00,5,1
10:50 - 11:00,6,2
10:50 - 11:00,7,1
10:50 - 11:00,8,2
10:50 - 11:00,9,1
10:50 - 11:00,10,1
11:00 - 11:10,11,1
11:00 - 11:10,12,1
11:00 - 11:10,13,1
11:00 - 11:10,14,3
11:00 - 11:10,15,1
11:00 - 11:10,16,1
11:00 - 11:10,17,1
11:00 - 11:10,18,1
11:00 - 11:10,19,1
11:00 - 11:10,20,2
11:00 - 11:10,21,1
11:00 - 11:10,22,2
11:00 - 11:10,23,1
11:00 - 11:10,24,1
11:00 - 11:10,25,3
11:10 - 11:20,26,1
11:10 - 11:20,27,1
11:10 - 11:20,28,1
11:10 - 11:20,29,2
11:10 - 11:20,30,1
11:10 - 11:20,31,3
11:10 - 11:20,32,1
11:10 - 11:20,33,2
11:10 - 11:20,34,2
11:10 - 11:20,35,2
11:10 - 11:20,36,1
11:10 - 11:20,37,1
11:10 - 11:20,38,1
11:10 - 11:20,39,1
11:10 - 11:20,40,1
11:10 - 11:20,41,2
11:10 - 11:20,42,3
11:10 - 11:20,43,2
11:20 - 11:30,44,1
11:20 - 11:30,45,1
11:20 - 11:30,46,1
11:20 - 11:30,47,1
11:20 - 11:30,48,3
11:20 - 11:30,49,2
11:20 - 11:30,50,3
11:20 - 11:30,51,2
11:20 - 11:30,52,1
11:20 - 11:30,53,2
11:20 - 11:30,54,1
11:20 - 11:30,55,2
11:20 - 11:30,56,3
11:20 - 11:30,57,5
11:20 - 11:30,58,1
11:20 - 11:30,59,1
11:20 - 11:30,60,1
11:20 - 11:30,61,2
11:30 - 11:40,62,1
11:30 - 11:40,63,1
11:30 - 11:40,64,4
11:30 - 11:40,65,1
11:30 - 11:40,66,1
11:30 - 11:40,67,4
11:30 - 11:40,68,1
11:30 - 11:40,69,1
11:30 - 11:40,70,1
11:30 - 11:40,71,1
11:30 - 11:40,72,2
11:30 - 11:40,73,2
11:30 - 11:40,74,2
11:30 - 11:40,75,4
11:30 - 11:40,76,1
11:30 - 11:40,77,2
11:30 - 11:40,78,1
11:30 - 11:40,79,2
11:30 - 11:40,80,1
11:30 - 11:40,81,2
11:30 - 11:40,82,2
11:30 - 11:40,83,1
11:30 - 11:40,84,2
11:40 - 11:50,85,3
11:40 - 11:50,86,2
11:40 - 11:50,87,4
11:40 - 11:50,88,4
11:40 - 11:50,89,2
11:40 - 11:50,90,2
11:40 - 11:50,91,1
11:40 - 11:50,92,2
11:40 - 11:50,93,1
11:40 - 11:50,94,2
