time_band,group_id,size
10:30 - 10:40,1,2
10:40 - 10:50,2,2
10:40 - 10:50,3,2
10:50 - 11:00,4,2
10:50 - 11:00,5,2
10:50 - 11:00,6,2
10:50 - 11:00,7,2
11:00 - 11:10,8,2
11:00 - 11:10,9,1
11:00 - 11:10,10,2
11:00 - 11:10,11,5
11:00 - 11:10,12,2
11:00 - 11:10,13,2
11:00 - 11:10,14,4
11:00 - 11:10,15,2
11:10 - 11:20,16,2
11:10 - 11:20,17,1
11:10 - 11:20,18,3
11:10 - 11:20,19,2
11:10 - 11:20,20,3
11:10 - 11:20,21,4
11:10 - 11:20,22,2
11:10 - 11:20,23,2
11:10 - 11:20,24,2
11:10 - 11:20,25,3
11:10 - 11:20,26,1
11:10 - 11:20,27,2
11:10 - 11:20,28,2
11:20 - 11:30,29,2
11:20 - 11:30,30,2
11:20 - 11:30,31,2
11:20 - 11:30,32,2
11:20 - 11:30,33,2
11:20 - 11:30,34,1
11:20 - 11:30,35,2
11:20 - 11:30,36,1
11:20 - 11:30,37,2
11:20 - 11:30,38,5
11:20 - 11:30,39,3
11:20 - 11:30,40,2
11:20 - 11:30,41,2
11:20 - 11:30,42,2
11:20 - 11:30,43,3
11:30 - 11:40,44,2
11:30 - 11:40,45,1
11:30 - 11:40,46,1
11:30 - 11:40,47,2
11:30 - 11:40,48,2
11:30 - 11:40,49,2
11:30 - 11:40,50,2
11:30 - 11:40,51,5
11:30 - 11:40,52,2
11:30 - 11:40,53,2
11:30 - 11:40,54,1
11:30 - 11:40,55,2
11:30 - 11:40,56,5
11:30 - 11:40,57,2
11:30 - 11:40,58,2
11:30 - 11:40,59,2
11:30 - 11:40,60,2
11:30 - 11:40,61,2
11:40 - 11:50,62,2
11:40 - 11:50,63,3
11:40 - 11:50,64,2
11:40 - 11:50,65,2
11:40 - 11:50,66,2
11:40 - 11:50,67,2
11:40 - 11:50,68,1
11:40 - 11:50,69,4
11:40 - 11:50,70,2
11:40 - 11:50,71,1
11:40 - 11:50,72,2
11:40 - 11:50,73,3
11:40 - 11:50,74,2
11:40 - 11:50,75,5
11:50 - 12:00,76,1
11:50 - 12:00,77,1
11:50 - 12:00,78,1
11:50 - 12:00,79,2
11:50 - 12:00,80,1
11:50 - 12:00,81,2
11:50 - 12:00,82,3
11:50 - 12:00,83,2
11:50 - 12:00,84,2
11:50 - 12:00,85,4
11:50 - 12:00,86,4
11:50 - 12:00,87,2
11:50 - 12:00,88,1
12:00 - 12:10,89,3
12:00 - 12:10,90,2
12:00 - 12:10,91,2
12:00 - 12:10,92,3
12:00 - 12:10,93,2
12:10 - 12:20,94,2
12:10 - 12:20,95,3
12:10 - 12:20,96,1
12:10 - 12:20,97,2
12:10 - 12:20,98,5
12:20 - 12:30,99,2
12:20 - 12:30,100,2
12:20 - 12:30,101,2
12:20 - 12:30,102,2
12:20 - 12:30,103,2
12:20 - 12:30,104,2
12:20 - 12:30,105,2
12:30 - 12:40,106,1
12:30 - 12:40,107,2
12:30 - 12:40,108,2
12:30 - 12:40,109,5
12:30 - 12:40,110,2
12:30 - 12:40,111,1
12:30 - 12:40,112,3
12:30 - 12:40,113,2
12:40 - 12:50,114,2
12:40 - 12:50,115,2
12:40 - 12:50,116,1
12:40 - 12:50,117,3
12:40 - 12:50,118,2
12:40 - 12:50,119,3
12:40 - 12:50,120,1
12:40 - 12:50,121,2
12:40 - 12:50,122,2
12:40 - 12:50,123,2
12:40 - 12:50,124,3
12:50 - 13:00,125,1
12:50 - 13:00,126,2
12:50 - 13:00,127,1
12:50 - 13:00,128,4
12:50 - 13:00,129,3
12:50 - 13:00,130,2
12:50 - 13:00,131,2
12:50 - 13:00,132,2
12:50 - 13:00,133,2
12:50 - 13:00,134,1
12:50 - 13:00,135,3
12:50 - 13:00,136,3
12:50 - 13:00,137,5
13:00 - 13:10,138,3
13:00 - 13:10,139,1
13:00 - 13:10,140,2
13:00 - 13:10,141,2
13:00 - 13:10,142,3
13:00 - 13:10,143,1
13:00 - 13:10,144,2
13:00 - 13:10,145,2
13:00 - 13:10,146,2
13:00 - 13:10,147,1
13:00 - 13:10,148,3
13:00 - 13:10,149,2
13:00 - 13:10,150,5
13:00 - 13:10,151,2
13:00 - 13:10,152,2
13:00 - 13:10,153,2
13:00 - 13:10,154,2
13:00 - 13:10,155,2
13:00 - 13:10,156,2
13:00 - 13:10,157,1
13:10 - 13:20,158,3
13:10 - 13:20,159,2
13:10 - 13:20,160,3
13:10 - 13:20,161,5
13:10 - 13:20,162,2
13:10 - 13:20,163,2
13:10 - 13:20,164,2
13:10 - 13:20,165,2
13:10 - 13:20,166,2
13:10 - 13:20,167,2
13:10 - 13:20,168,1
13:10 - 13:20,169,2
13:10 - 13:20,170,1
13:10 - 13:20,171,2
13:10 - 13:20,172,3
13:10 - 13:20,173,1
13:10 - 13:20,174,2
13:10 - 13:20,175,2
13:20 - 13:30,176,5
13:20 - 13:30,177,3
13:20 - 13:30,178,1
13:20 - 13:30,179,4
13:20 - 13:30,180,1
13:20 - 13:30,181,1
13:20 - 13:30,182,4
13:20 - 13:30,183,2
13:20 - 13:30,184,2
13:20 - 13:30,185,4
13:20 - 13:30,186,1
13:20 - 13:30,187,2
13:20 - 13:30,188,3
13:20 - 13:30,189,2
13:20 - 13:30,190,2
13:20 - 13:30,191,2
13:20 - 13:30,192,5
13:20 - 13:30,193,2
13:20 - 13:30,194,2
13:20 - 13:30,195,2
13:20 - 13:30,196,2
13:30 - 13:40,197,2
13:30 - 13:40,198,1
13:30 - 13:40,199,2
13:30 - 13:40,200,2
13:30 - 13:40,201,1
13:30 - 13:40,202,3
13:30 - 13:40,203,3
13:30 - 13:40,204,1
13:30 - 13:40,205,2
13:30 - 13:40,206,1
13:30 - 13:40,207,3
13:30 - 13:40,208,2
13:30 - 13:40,209,2
13:30 - 13:40,210,2
13:30 - 13:40,211,2
13:30 - 13:40,212,1
13:30 - 13:40,213,1
13:30 - 13:40,214,3
13:30 - 13:40,215,2
13:30 - 13:40,216,2
13:30 - 13:40,217,3
13:30 - 13:40,218,2
13:40 - 13:50,219,4
13:40 - 13:50,220,2
13:40 - 13:50,221,2
13:40 - 13:50,222,2
13:40 - 13:50,223,2
13:40 - 13:50,224,2
13:40 - 13:50,225,5
13:40 - 13:50,226,2
13:40 - 13:50,227,2
13:40 - 13:50,228,2
13:40 - 13:50,229,1
13:40 - 13:50,230,3
13:40 - 13:50,231,2
13:40 - 13:50,232,2
13:40 - 13:50,233,3
13:40 - 13:50,234,3
13:40 - 13:50,235,3
13:50 - 14:00,236,2
13:50 - 14:00,237,2
13:50 - 14:00,238,3
13:50 - 14:00,239,2
13:50 - 14:00,240,2
13:50 - 14:00,241,3
13:50 - 14:00,242,2
13:50 - 14:00,243,4
13:50 - 14:00,244,4
13:50 - 14:00,245,1
13:50 - 14:00,246,2
13:50 - 14:00,247,2
13:50 - 14:00,248,2
13:50 - 14:00,249,1
14:00 - 14:10,250,2
14:00 - 14:10,251,3
14:00 - 14:10,252,2
14:00 - 14:10,253,5
14:00 - 14:10,254,2
14:00 - 14:10,255,1
14:00 - 14:10,256,2
14:00 - 14:10,257,5
14:10 - 14:20,258,2
14:10 - 14:20,259,1
14:10 - 14:20,260,2
14:10 - 14:20,261,2
14:10 - 14:20,262,3
14:10 - 14:20,263,2
14:20 - 14:30,264,2
14:20 - 14:30,265,3
14:20 - 14:30,266,1
14:20 - 14:30,267,5
14:30 - 14:40,268,2
14:30 - 14:40,269,1
14:30 - 14:40,270,2
14:30 - 14:40,271,1
14:30 - 14:40,272,2
14:40 - 14:50,273,2
14:40 - 14:50,274,2
14:40 - 14:50,275,2
14:50 - 15:00,276,2
14:50 - 15:00,277,1
14:50 - 15:00,278,2
14:50 - 15:00,279,2
14:50 - 15:00,280,5
15:00 - 15:10,281,2
15:00 - 15:10,282,2
15:00 - 15:10,283,2
15:00 - 15:10,284,2
15:00 - 15:10,285,2
15:00 - 15:10,286,2
15:10 - 15:20,287,2
15:10 - 15:20,288,1
15:10 - 15:20,289,3
15:10 - 15:20,290,1
15:10 - 15:20,291,2
15:10 - 15:20,292,2
15:10 - 15:20,293,2
15:10 - 15:20,294,2
15:10 - 15:20,295,2
15:20 - 15:30,296,1
15:20 - 15:30,297,3
15:20 - 15:30,298,2
15:20 - 15:30,299,2
15:20 - 15:30,300,2
15:20 - 15:30,301,3
15:20 - 15:30,302,2
15:20 - 15:30,303,2
15:20 - 15:30,304,5
15:30 - 15:40,305,4
15:30 - 15:40,306,3
15:30 - 15:40,307,1
15:30 - 15:40,308,2
15:30 - 15:40,309,1
15:30 - 15:40,310,2
15:30 - 15:40,311,5
15:30 - 15:40,312,3
15:30 - 15:40,313,3
15:40 - 15:50,314,3
15:40 - 15:50,315,1
15:40 - 15:50,316,2
15:40 - 15:50,317,2
15:40 - 15:50,318,3
15:40 - 15:50,319,1
15:40 - 15:50,320,2
15:40 - 15:50,321,2
15:40 - 15:50,322,2
15:40 - 15:50,323,2
15:40 - 15:50,324,2
15:40 - 15:50,325,2
15:40 - 15:50,326,3
15:50 - 16:00,327,2
15:50 - 16:00,328,2
15:50 - 16:00,329,1
15:50 - 16:00,330,1
15:50 - 16:00,331,2
15:50 - 16:00,332,2
15:50 - 16:00,333,1
15:50 - 16:00,334,2
15:50 - 16:00,335,2
15:50 - 16:00,336,1
15:50 - 16:00,337,1
15:50 - 16:00,338,2
15:50 - 16:00,339,1
15:50 - 16:00,340,3
15:50 - 16:00,341,2
16:00 - 16:10,342,3
16:00 - 16:10,343,2
16:00 - 16:10,344,3
16:00 - 16:10,345,5
16:00 - 16:10,346,2
16:00 - 16:10,347,2
16:00 - 16:10,348,2
16:00 - 16:10,349,2
16:00 - 16:10,350,2
16:00 - 16:10,351,1
16:00 - 16:10,352,2
16:00 - 16:10,353,2
16:10 - 16:20,354,1
16:10 - 16:20,355,3
16:10 - 16:20,356,1
16:10 - 16:20,357,2
16:10 - 16:20,358,2
16:10 - 16:20,359,2
