time_band,group_id,size
10:40 - 10:50,1,1
10:40 - 10:50,2,2
10:50 - 11:00,3,2
10:50 - 11:00,4,2
10:50 - 11:00,5,3
10:50 - 11:00,6,2
11:00 - 11:10,7,5
11:00 - 11:10,8,3
11:00 - 11:10,9,1
11:00 - 11:10,10,1
11:00 - 11:10,11,5
11:00 - 11:10,12,2
11:00 - 11:10,13,2
11:10 - 11:20,14,2
11:10 - 11:20,15,1
11:10 - 11:20,16,3
11:10 - 11:20,17,4
11:10 - 11:20,18,2
11:10 - 11:20,19,2
11:10 - 11:20,20,5
11:10 - 11:20,21,3
11:10 - 11:20,22,3
11:10 - 11:20,23,3
11:20 - 11:30,24,2
11:20 - 11:30,25,2
11:20 - 11:30,26,1
11:20 - 11:30,27,2
11:20 - 11:30,28,1
11:20 - 11:30,29,2
11:20 - 11:30,30,2
11:20 - 11:30,31,2
11:20 - 11:30,32,5
11:20 - 11:30,33,2
11:20 - 11:30,34,1
11:20 - 11:30,35,2
11:20 - 11:30,36,2
11:20 - 11:30,37,1
11:20 - 11:30,38,2
11:20 - 11:30,39,2
11:20 - 11:30,40,2
11:30 - 11:40,41,1
11:30 - 11:40,42,1
11:30 - 11:40,43,2
11:30 - 11:40,44,1
11:30 - 11:40,45,1
11:30 - 11:40,46,4
11:30 - 11:40,47,3
11:30 - 11:40,48,1
11:30 - 11:40,49,2
11:30 - 11:40,50,3
11:30 - 11:40,51,3
11:30 - 11:40,52,2
11:30 - 11:40,53,2
11:30 - 11:40,54,2
11:30 - 11:40,55,2
11:30 - 11:40,56,2
11:30 - 11:40,57,2
11:30 - 11:40,58,2
11:30 - 11:40,59,1
11:30 - 11:40,60,2
11:40 - 11:50,61,2
11:40 - 11:50,62,3
11:40 - 11:50,63,2
11:40 - 11:50,64,2
11:40 - 11:50,65,4
11:40 - 11:50,66,2
11:40 - 11:50,67,2
11:40 - 11:50,68,2
11:40 - 11:50,69,2
11:40 - 11:50,70,2
11:40 - 11:50,71,2
11:40 - 11:50,72,3
11:40 - 11:50,73,2
11:40 - 11:50,74,1
11:40 - 11:50,75,5
11:50 - 12:00,76,2
11:50 - 12:00,77,2
11:50 - 12:00,78,2
11:50 - 12:00,79,2
11:50 - 12:00,80,1
11:50 - 12:00,81,4
11:50 - 12:00,82,2
11:50 - 12:00,83,2
11:50 - 12:00,84,2
11:50 - 12:00,85,1
11:50 - 12:00,86,1
11:50 - 12:00,87,1
11:50 - 12:00,88,1
11:50 - 12:00,89,5
12:00 - 12:10,90,3
12:00 - 12:10,91,5
12:00 - 12:10,92,2
12:00 - 12:10,93,2
12:10 - 12:20,94,4
12:10 - 12:20,95,3
12:10 - 12:20,96,2
12:10 - 12:20,97,2
12:20 - 12:30,98,2
12:20 - 12:30,99,1
12:20 - 12:30,100,2
12:20 - 12:30,101,3
12:20 - 12:30,102,2
12:20 - 12:30,103,2
12:20 - 12:30,104,1
12:20 - 12:30,105,2
12:30 - 12:40,106,2
12:30 - 12:40,107,2
12:30 - 12:40,108,2
12:30 - 12:40,109,2
12:30 - 12:40,110,3
12:30 - 12:40,111,2
12:30 - 12:40,112,2
12:30 - 12:40,113,2
12:40 - 12:50,114,2
12:40 - 12:50,115,3
12:40 - 12:50,116,2
12:40 - 12:50,117,2
12:40 - 12:50,118,3
12:40 - 12:50,119,4
12:40 - 12:50,120,2
12:40 - 12:50,121,3
12:40 - 12:50,122,2
12:40 - 12:50,123,2
12:50 - 13:00,124,3
12:50 - 13:00,125,1
12:50 - 13:00,126,2
12:50 - 13:00,127,3
12:50 - 13:00,128,2
12:50 - 13:00,129,4
12:50 - 13:00,130,2
12:50 - 13:00,131,4
12:50 - 13:00,132,1
12:50 - 13:00,133,2
12:50 - 13:00,134,2
12:50 - 13:00,135,2
12:50 - 13:00,136,2
13:00 - 13:10,137,2
13:00 - 13:10,138,2
13:00 - 13:10,139,2
13:00 - 13:10,140,3
13:00 - 13:10,141,2
13:00 - 13:10,142,4
13:00 - 13:10,143,2
13:00 - 13:10,144,3
13:00 - 13:10,145,2
13:00 - 13:10,146,2
13:00 - 13:10,147,2
13:00 - 13:10,148,2
13:00 - 13:10,149,2
13:00 - 13:10,150,2
13:00 - 13:10,151,2
13:00 - 13:10,152,1
13:00 - 13:10,153,3
13:00 - 13:10,154,2
13:10 - 13:20,155,2
13:10 - 13:20,156,2
13:10 - 13:20,157,3
13:10 - 13:20,158,4
13:10 - 13:20,159,2
13:10 - 13:20,160,2
13:10 - 13:20,161,2
13:10 - 13:20,162,2
13:10 - 13:20,163,4
13:10 - 13:20,164,2
13:10 - 13:20,165,3
13:10 - 13:20,166,1
13:10 - 13:20,167,1
13:10 - 13:20,168,1
13:10 - 13:20,169,2
13:10 - 13:20,170,2
13:10 - 13:20,171,2
13:10 - 13:20,172,2
13:20 - 13:30,173,2
13:20 - 13:30,174,3
13:20 - 13:30,175,2
13:20 - 13:30,176,2
13:20 - 13:30,177,1
13:20 - 13:30,178,2
13:20 - 13:30,179,2
13:20 - 13:30,180,2
13:20 - 13:30,181,2
13:20 - 13:30,182,3
13:20 - 13:30,183,2
13:20 - 13:30,184,3
13:20 - 13:30,185,1
13:20 - 13:30,186,2
13:20 - 13:30,187,1
13:20 - 13:30,188,2
13:20 - 13:30,189,2
13:20 - 13:30,190,1
13:20 - 13:30,191,2
13:20 - 13:30,192,3
13:20 - 13:30,193,3
13:20 - 13:30,194,2
13:20 - 13:30,195,3
13:20 - 13:30,196,4
13:30 - 13:40,197,5
13:30 - 13:40,198,2
13:30 - 13:40,199,1
13:30 - 13:40,200,3
13:30 - 13:40,201,4
13:30 - 13:40,202,2
13:30 - 13:40,203,2
13:30 - 13:40,204,2
13:30 - 13:40,205,5
13:30 - 13:40,206,2
13:30 - 13:40,207,2
13:30 - 13:40,208,3
13:30 - 13:40,209,1
13:30 - 13:40,210,2
13:30 - 13:40,211,3
13:30 - 13:40,212,4
13:30 - 13:40,213,1
13:40 - 13:50,214,2
13:40 - 13:50,215,2
13:40 - 13:50,216,1
13:40 - 13:50,217,3
13:40 - 13:50,218,2
13:40 - 13:50,219,5
13:40 - 13:50,220,2
13:40 - 13:50,221,3
13:40 - 13:50,222,2
13:40 - 13:50,223,2
13:40 - 13:50,224,2
13:40 - 13:50,225,3
13:40 - 13:50,226,2
13:40 - 13:50,227,2
13:40 - 13:50,228,2
13:40 - 13:50,229,2
13:40 - 13:50,230,2
13:40 - 13:50,231,1
13:40 - 13:50,232,1
13:50 - 14:00,233,2
13:50 - 14:00,234,2
13:50 - 14:00,235,5
13:50 - 14:00,236,1
13:50 - 14:00,237,1
13:50 - 14:00,238,2
13:50 - 14:00,239,2
13:50 - 14:00,240,2
13:50 - 14:00,241,2
13:50 - 14:00,242,2
13:50 - 14:00,243,2
13:50 - 14:00,244,2
13:50 - 14:00,245,2
13:50 - 14:00,246,3
13:50 - 14:00,247,2
14:00 - 14:10,248,2
14:00 - 14:10,249,2
14:00 - 14:10,250,2
14:00 - 14:10,251,1
14:00 - 14:10,252,2
14:00 - 14:10,253,1
14:00 - 14:10,254,2
14:00 - 14:10,255,2
14:00 - 14:10,256,4
14:00 - 14:10,257,2
14:00 - 14:10,258,1
14:00 - 14:10,259,3
14:10 - 14:20,260,3
14:10 - 14:20,261,2
14:10 - 14:20,262,2
14:10 - 14:20,263,2
14:10 - 14:20,264,2
14:10 - 14:20,265,2
14:20 - 14:30,266,1
14:20 - 14:30,267,3
14:20 - 14:30,268,5
14:30 - 14:40,269,2
14:30 - 14:40,270,2
