time_band,group_id,size
10:00 - 10:10,1,1
10:30 - 10:40,2,3
10:40 - 10:50,3,5
10:50 - 11:00,4,1
10:50 - 11:00,5,1
10:50 - 11:00,6,2
10:50 - 11:00,7,2
10:50 - 11:00,8,2
11:00 - 11:10,9,2
11:00 - 11:10,10,5
11:00 - 11:10,11,2
11:00 - 11:10,12,4
11:00 - 11:10,13,1
11:00 - 11:10,14,2
11:00 - 11:10,15,2
11:00 - 11:10,16,3
11:10 - 11:20,17,2
11:10 - 11:20,18,2
11:10 - 11:20,19,1
11:10 - 11:20,20,1
11:10 - 11:20,21,3
11:10 - 11:20,22,2
11:10 - 11:20,23,2
11:10 - 11:20,24,1
11:10 - 11:20,25,1
11:10 - 11:20,26,3
11:10 - 11:20,27,3
11:10 - 11:20,28,1
11:10 - 11:20,29,4
11:10 - 11:20,30,2
11:10 - 11:20,31,1
11:20 - 11:30,32,2
11:20 - 11:30,33,2
11:20 - 11:30,34,1
11:20 - 11:30,35,5
11:20 - 11:30,36,1
11:20 - 11:30,37,1
11:20 - 11:30,38,2
11:20 - 11:30,39,2
11:20 - 11:30,40,2
11:20 - 11:30,41,1
11:20 - 11:30,42,2
11:20 - 11:30,43,2
11:20 - 11:30,44,4
11:20 - 11:30,45,1
11:20 - 11:30,46,2
11:20 - 11:30,47,2
11:20 - 11:30,48,1
11:20 - 11:30,49,1
11:30 - 11:40,50,3
11:30 - 11:40,51,1
11:30 - 11:40,52,1
11:30 - 11:40,53,2
11:30 - 11:40,54,3
11:30 - 11:40,55,2
11:30 - 11:40,56,3
11:30 - 11:40,57,1
11:30 - 11:40,58,2
11:30 - 11:40,59,3
11:30 - 11:40,60,4
11:30 - 11:40,61,2
11:30 - 11:40,62,2
11:30 - 11:40,63,1
11:30 - 11:40,64,1
11:30 - 11:40,65,1
11:30 - 11:40,66,3
11:30 - 11:40,67,5
11:40 - 11:50,68,1
11:40 - 11:50,69,3
11:40 - 11:50,70,2
11:40 - 11:50,71,1
11:40 - 11:50,72,1
11:40 - 11:50,73,2
11:40 - 11:50,74,1
11:40 - 11:50,75,1
11:40 - 11:50,76,2
11:40 - 11:50,77,2
11:40 - 11:50,78,2
11:40 - 11:50,79,2
11:40 - 11:50,80,2
11:40 - 11:50,81,2
11:40 - 11:50,82,3
11:40 - 11:50,83,2
11:40 - 11:50,84,2
11:40 - 11:50,85,1
11:40 - 11:50,86,1
11:50 - 12:00,87,3
11:50 - 12:00,88,3
11:50 - 12:00,89,2
11:50 - 12:00,90,2
11:50 - 12:00,91,2
11:50 - 12:00,92,2
11:50 - 12:00,93,3
11:50 - 12:00,94,2
11:50 - 12:00,95,2
11:50 - 12:00,96,4
11:50 - 12:00,97,1
11:50 - 12:00,98,1
12:00 - 12:10,99,2
12:00 - 12:10,100,4
12:00 - 12:10,101,1
12:00 - 12:10,102,2
12:00 - 12:10,103,1
12:00 - 12:10,104,1
12:00 - 12:10,105,2
12:10 - 12:20,106,1
12:10 - 12:20,107,1
12:10 - 12:20,108,1
12:10 - 12:20,109,1
12:10 - 12:20,110,1
12:10 - 12:20,111,1
12:10 - 12:20,112,3
12:10 - 12:20,113,1
12:10 - 12:20,114,1
12:20 - 12:30,115,2
12:20 - 12:30,116,4
12:20 - 12:30,117,1
12:20 - 12:30,118,1
12:20 - 12:30,119,1
12:20 - 12:30,120,2
12:20 - 12:30,121,3
12:30 - 12:40,122,3
12:30 - 12:40,123,5
12:30 - 12:40,124,3
12:30 - 12:40,125,1
12:30 - 12:40,126,2
12:30 - 12:40,127,2
12:30 - 12:40,128,1
12:40 - 12:50,129,3
12:40 - 12:50,130,3
12:40 - 12:50,131,2
12:40 - 12:50,132,1
12:40 - 12:50,133,1
12:40 - 12:50,134,3
12:40 - 12:50,135,1
12:40 - 12:50,136,3
12:40 - 12:50,137,5
12:40 - 12:50,138,2
12:50 - 13:00,139,3
12:50 - 13:00,140,1
12:50 - 13:00,141,4
12:50 - 13:00,142,5
12:50 - 13:00,143,4
12:50 - 13:00,144,1
12:50 - 13:00,145,4
12:50 - 13:00,146,2
12:50 - 13:00,147,3
12:50 - 13:00,148,1
12:50 - 13:00,149,1
13:00 - 13:10,150,4
13:00 - 13:10,151,5
13:00 - 13:10,152,1
13:00 - 13:10,153,2
13:00 - 13:10,154,2
13:00 - 13:10,155,3
13:00 - 13:10,156,2
13:00 - 13:10,157,2
13:00 - 13:10,158,3
13:00 - 13:10,159,1
13:00 - 13:10,160,3
13:00 - 13:10,161,2
13:00 - 13:10,162,2
13:00 - 13:10,163,1
13:00 - 13:10,164,2
13:00 - 13:10,165,1
13:00 - 13:10,166,4
13:00 - 13:10,167,2
