time_band,group_id,size
10:30 - 10:40,1,2
10:40 - 10:50,2,3
10:50 - 11:00,3,5
10:50 - 11:00,4,2
10:50 - 11:00,5,2
11:00 - 11:10,6,2
11:00 - 11:10,7,3
11:00 - 11:10,8,2
11:00 - 11:10,9,2
11:00 - 11:10,10,3
11:00 - 11:10,11,2
11:00 - 11:10,12,1
11:00 - 11:10,13,2
11:00 - 11:10,14,2
11:10 - 11:20,15,2
11:10 - 11:20,16,1
11:10 - 11:20,17,1
11:10 - 11:20,18,2
11:10 - 11:20,19,2
11:10 - 11:20,20,1
11:10 - 11:20,21,2
11:10 - 11:20,22,5
11:10 - 11:20,23,2
11:10 - 11:20,24,5
11:10 - 11:20,25,2
11:10 - 11:20,26,2
11:10 - 11:20,27,2
11:20 - 11:30,28,2
11:20 - 11:30,29,2
11:20 - 11:30,30,2
11:20 - 11:30,31,2
11:20 - 11:30,32,2
11:20 - 11:30,33,2
11:20 - 11:30,34,5
11:20 - 11:30,35,1
11:20 - 11:30,36,2
11:20 - 11:30,37,2
11:20 - 11:30,38,3
11:20 - 11:30,39,2
11:20 - 11:30,40,3
11:20 - 11:30,41,3
11:20 - 11:30,42,1
11:30 - 11:40,43,2
11:30 - 11:40,44,2
11:30 - 11:40,45,3
11:30 - 11:40,46,2
11:30 - 11:40,47,2
11:30 - 11:40,48,2
11:30 - 11:40,49,3
11:30 - 11:40,50,5
11:30 - 11:40,51,2
11:30 - 11:40,52,2
11:30 - 11:40,53,2
11:30 - 11:40,54,2
11:30 - 11:40,55,5
11:30 - 11:40,56,2
11:30 - 11:40,57,2
11:30 - 11:40,58,2
11:40 - 11:50,59,2
11:40 - 11:50,60,2
11:40 - 11:50,61,3
11:40 - 11:50,62,2
11:40 - 11:50,63,2
11:40 - 11:50,64,1
11:40 - 11:50,65,1
11:40 - 11:50,66,2
11:40 - 11:50,67,3
11:40 - 11:50,68,1
11:40 - 11:50,69,2
11:40 - 11:50,70,1
11:40 - 11:50,71,3
11:40 - 11:50,72,2
11:40 - 11:50,73,3
11:40 - 11:50,74,1
11:40 - 11:50,75,2
11:50 - 12:00,76,1
11:50 - 12:00,77,2
11:50 - 12:00,78,2
11:50 - 12:00,79,1
11:50 - 12:00,80,5
11:50 - 12:00,81,2
11:50 - 12:00,82,2
11:50 - 12:00,83,4
11:50 - 12:00,84,2
11:50 - 12:00,85,3
11:50 - 12:00,86,2
12:00 - 12:10,87,3
12:00 - 12:10,88,2
12:00 - 12:10,89,3
12:00 - 12:10,90,2
12:00 - 12:10,91,2
12:10 - 12:20,92,2
12:10 - 12:20,93,5
12:10 - 12:20,94,4
12:20 - 12:30,95,3
12:20 - 12:30,96,2
12:20 - 12:30,97,2
12:20 - 12:30,98,1
12:20 - 12:30,99,2
12:20 - 12:30,100,1
12:20 - 12:30,101,3
12:20 - 12:30,102,1
12:30 - 12:40,103,1
12:30 - 12:40,104,4
12:30 - 12:40,105,2
12:30 - 12:40,106,3
12:30 - 12:40,107,5
12:30 - 12:40,108,2
12:40 - 12:50,109,3
12:40 - 12:50,110,2
12:40 - 12:50,111,2
12:40 - 12:50,112,3
12:40 - 12:50,113,3
12:40 - 12:50,114,1
12:40 - 12:50,115,2
12:40 - 12:50,116,2
12:40 - 12:50,117,2
12:40 - 12:50,118,2
12:40 - 12:50,119,1
12:50 - 13:00,120,3
12:50 - 13:00,121,2
12:50 - 13:00,122,2
12:50 - 13:00,123,2
12:50 - 13:00,124,4
12:50 - 13:00,125,2
12:50 - 13:00,126,2
12:50 - 13:00,127,3
12:50 - 13:00,128,2
12:50 - 13:00,129,2
12:50 - 13:00,130,2
12:50 - 13:00,131,2
12:50 - 13:00,132,2
13:00 - 13:10,133,2
13:00 - 13:10,134,3
13:00 - 13:10,135,1
13:00 - 13:10,136,2
13:00 - 13:10,137,2
13:00 - 13:10,138,2
13:00 - 13:10,139,2
13:00 - 13:10,140,3
13:00 - 13:10,141,2
13:00 - 13:10,142,2
13:00 - 13:10,143,2
13:00 - 13:10,144,3
13:00 - 13:10,145,2
13:00 - 13:10,146,3
13:00 - 13:10,147,2
13:00 - 13:10,148,3
13:00 - 13:10,149,2
13:00 - 13:10,150,3
13:10 - 13:20,151,2
13:10 - 13:20,152,2
13:10 - 13:20,153,2
13:10 - 13:20,154,2
13:10 - 13:20,155,2
13:10 - 13:20,156,3
13:10 - 13:20,157,2
13:10 - 13:20,158,3
13:10 - 13:20,159,3
13:10 - 13:20,160,2
13:10 - 13:20,161,5
13:10 - 13:20,162,4
13:10 - 13:20,163,2
13:10 - 13:20,164,2
13:10 - 13:20,165,3
13:20 - 13:30,166,5
13:20 - 13:30,167,4
13:20 - 13:30,168,3
13:20 - 13:30,169,1
13:20 - 13:30,170,2
13:20 - 13:30,171,2
13:20 - 13:30,172,2
13:20 - 13:30,173,4
13:20 - 13:30,174,2
13:20 - 13:30,175,2
13:20 - 13:30,176,2
13:20 - 13:30,177,2
13:20 - 13:30,178,5
13:20 - 13:30,179,5
13:20 - 13:30,180,2
13:20 - 13:30,181,2
13:20 - 13:30,182,1
13:20 - 13:30,183,1
13:20 - 13:30,184,2
13:20 - 13:30,185,1
