time_band,group_id,size
10:40 - 10:50,1,2
10:40 - 10:50,2,3
10:50 - 11:00,3,3
10:50 - 11:00,4,4
11:00 - 11:10,5,4
11:00 - 11:10,6,3
11:00 - 11:10,7,3
11:00 - 11:10,8,2
11:00 - 11:10,9,3
11:00 - 11:10,10,1
11:00 - 11:10,11,5
11:10 - 11:20,12,3
11:10 - 11:20,13,2
11:10 - 11:20,14,5
11:10 - 11:20,15,2
11:10 - 11:20,16,2
11:10 - 11:20,17,2
11:10 - 11:20,18,5
11:10 - 11:20,19,4
11:10 - 11:20,20,5
11:20 - 11:30,21,5
11:20 - 11:30,22,2
11:20 - 11:30,23,3
11:20 - 11:30,24,3
11:20 - 11:30,25,2
11:20 - 11:30,26,3
11:20 - 11:30,27,1
11:20 - 11:30,28,4
11:20 - 11:30,29,2
11:20 - 11:30,30,3
11:20 - 11:30,31,2
11:20 - 11:30,32,4
11:30 - 11:40,33,2
11:30 - 11:40,34,4
11:30 - 11:40,35,4
11:30 - 11:40,36,3
11:30 - 11:40,37,4
11:30 - 11:40,38,4
11:30 - 11:40,39,3
11:30 - 11:40,40,3
11:30 - 11:40,41,3
11:30 - 11:40,42,3
11:30 - 11:40,43,4
11:30 - 11:40,44,2
11:40 - 11:50,45,2
11:40 - 11:50,46,4
11:40 - 11:50,47,3
11:40 - 11:50,48,1
11:40 - 11:50,49,2
11:40 - 11:50,50,4
11:40 - 11:50,51,1
11:40 - 11:50,52,2
11:40 - 11:50,53,1
11:40 - 11:50,54,2
11:40 - 11:50,55,2
11:40 - 11:50,56,4
11:40 - 11:50,57,3
11:40 - 11:50,58,2
11:50 - 12:00,59,2
11:50 - 12:00,60,3
11:50 - 12:00,61,4
11:50 - 12:00,62,2
11:50 - 12:00,63,4
11:50 - 12:00,64,3
11:50 - 12:00,65,4
11:50 - 12:00,66,2
11:50 - 12:00,67,5
12:00 - 12:10,68,3
12:00 - 12:10,69,1
12:00 - 12:10,70,4
12:00 - 12:10,71,2
12:00 - 12:10,72,5
12:10 - 12:20,73,3
12:10 - 12:20,74,1
12:10 - 12:20,75,1
12:10 - 12:20,76,3
12:10 - 12:20,77,5
12:20 - 12:30,78,2
12:20 - 12:30,79,3
12:20 - 12:30,80,2
12:20 - 12:30,81,2
12:20 - 12:30,82,4
12:20 - 12:30,83,3
12:30 - 12:40,84,5
12:30 - 12:40,85,3
12:30 - 12:40,86,3
12:30 - 12:40,87,3
12:30 - 12:40,88,3
12:40 - 12:50,89,4
