time_band,group_id,size
10:00 - 10:10,1,1
10:30 - 10:40,2,2
10:40 - 10:50,3,1
10:40 - 10:50,4,1
10:50 - 11:00,5,1
10:50 - 11:00,6,1
10:50 - 11:00,7,1
10:50 - 11:00,8,2
10:50 - 11:00,9,1
10:50 - 11:00,10,2
11:00 - 11:10,11,2
11:00 - 11:10,12,1
11:00 - 11:10,13,3
11:00 - 11:10,14,3
11:00 - 11:10,15,2
11:00 - 11:10,16,1
11:00 - 11:10,17,1
11:00 - 11:10,18,2
11:00 - 11:10,19,2
11:00 - 11:10,20,1
11:00 - 11:10,21,1
11:10 - 11:20,22,1
11:10 - 11:20,23,2
11:10 - 11:20,24,2
11:10 - 11:20,25,1
11:10 - 11:20,26,2
11:10 - 11:20,27,3
11:10 - 11:20,28,1
11:10 - 11:20,29,2
11:10 - 11:20,30,1
11:10 - 11:20,31,1
11:10 - 11:20,32,1
11:10 - 11:20,33,2
11:10 - 11:20,34,1
11:10 - 11:20,35,2
11:10 - 11:20,36,4
11:10 - 11:20,37,1
11:10 - 11:20,38,2
11:20 - 11:30,39,1
11:20 - 11:30,40,1
11:20 - 11:30,41,2
11:20 - 11:30,42,1
11:20 - 11:30,43,2
11:20 - 11:30,44,2
11:20 - 11:30,45,1
11:20 - 11:30,46,1
11:20 - 11:30,47,1
11:20 - 11:30,48,2
11:20 - 11:30,49,2
11:20 - 11:30,50,3
11:20 - 11:30,51,2
11:20 - 11:30,52,1
11:20 - 11:30,53,1
11:20 - 11:30,54,3
11:20 - 11:30,55,3
11:20 - 11:30,56,1
11:20 - 11:30,57,2
11:20 - 11:30,58,1
11:20 - 11:30,59,1
11:30 - 11:40,60,1
11:30 - 11:40,61,1
11:30 - 11:40,62,1
11:30 - 11:40,63,1
11:30 - 11:40,64,2
11:30 - 11:40,65,1
11:30 - 11:40,66,2
11:30 - 11:40,67,4
11:30 - 11:40,68,1
11:30 - 11:40,69,2
11:30 - 11:40,70,1
11:30 - 11:40,71,4
11:30 - 11:40,72,1
11:30 - 11:40,73,2
11:30 - 11:40,74,1
11:30 - 11:40,75,2
11:30 - 11:40,76,2
11:30 - 11:40,77,3
11:30 - 11:40,78,2
11:30 - 11:40,79,1
11:30 - 11:40,80,1
11:30 - 11:40,81,1
11:30 - 11:40,82,1
11:30 - 11:40,83,3
11:40 - 11:50,84,1
11:40 - 11:50,85,2
11:40 - 11:50,86,1
11:40 - 11:50,87,1
11:40 - 11:50,88,2
11:40 - 11:50,89,1
11:40 - 11:50,90,1
11:40 - 11:50,91,2
11:40 - 11:50,92,1
11:40 - 11:50,93,1
11:40 - 11:50,94,4
11:40 - 11:50,95,1
11:40 - 11:50,96,2
11:40 - 11:50,97,1
11:40 - 11:50,98,1
11:40 - 11:50,99,3
11:40 - 11:50,100,1
11:40 - 11:50,101,3
11:40 - 11:50,102,1
11:40 - 11:50,103,4
11:50 - 12:00,104,2
11:50 - 12:00,105,1
11:50 - 12:00,106,5
11:50 - 12:00,107,2
11:50 - 12:00,108,3
11:50 - 12:00,109,1
11:50 - 12:00,110,1
11:50 - 12:00,111,4
11:50 - 12:00,112,2
11:50 - 12:00,113,1
11:50 - 12:00,114,1
11:50 - 12:00,115,2
11:50 - 12:00,116,1
11:50 - 12:00,117,1
12:00 - 12:10,118,1
12:00 - 12:10,119,1
12:00 - 12:10,120,4
12:00 - 12:10,121,2
12:00 - 12:10,122,1
12:00 - 12:10,123,1
12:00 - 12:10,124,1
12:00 - 12:10,125,2
12:10 - 12:20,126,1
12:10 - 12:20,127,1
12:10 - 12:20,128,1
12:10 - 12:20,129,1
12:10 - 12:20,130,1
12:10 - 12:20,131,2
12:10 - 12:20,132,1
12:10 - 12:20,133,2
12:10 - 12:20,134,1
12:10 - 12:20,135,1
12:20 - 12:30,136,1
12:20 - 12:30,137,1
12:20 - 12:30,138,1
12:20 - 12:30,139,1
12:20 - 12:30,140,1
12:20 - 12:30,141,1
12:20 - 12:30,142,3
12:20 - 12:30,143,1
12:20 - 12:30,144,2
12:20 - 12:30,145,4
12:30 - 12:40,146,3
12:30 - 12:40,147,1
12:30 - 12:40,148,4
12:30 - 12:40,149,2
12:30 - 12:40,150,3
12:30 - 12:40,151,2
12:30 - 12:40,152,1
12:30 - 12:40,153,1
12:30 - 12:40,154,1
12:40 - 12:50,155,1
12:40 - 12:50,156,1
12:40 - 12:50,157,1
12:40 - 12:50,158,1
12:40 - 12:50,159,1
12:40 - 12:50,160,1
12:40 - 12:50,161,1
12:40 - 12:50,162,1
12:40 - 12:50,163,1
12:40 - 12:50,164,1
12:40 - 12:50,165,1
12:40 - 12:50,166,4
12:40 - 12:50,167,2
12:40 - 12:50,168,1
12:40 - 12:50,169,1
12:40 - 12:50,170,2
12:40 - 12:50,171,1
12:40 - 12:50,172,2
12:40 - 12:50,173,1
12:50 - 13:00,174,1
12:50 - 13:00,175,1
12:50 - 13:00,176,1
12:50 - 13:00,177,1
12:50 - 13:00,178,2
12:50 - 13:00,179,2
12:50 - 13:00,180,1
12:50 - 13:00,181,3
12:50 - 13:00,182,1
12:50 - 13:00,183,2
12:50 - 13:00,184,2
12:50 - 13:00,185,3
12:50 - 13:00,186,1
12:50 - 13:00,187,1
12:50 - 13:00,188,1
12:50 - 13:00,189,2
12:50 - 13:00,190,1
12:50 - 13:00,191,2
12:50 - 13:00,192,1
12:50 - 13:00,193,1
13:00 - 13:10,194,1
13:00 - 13:10,195,2
13:00 - 13:10,196,1
13:00 - 13:10,197,1
13:00 - 13:10,198,1
13:00 - 13:10,199,2
13:00 - 13:10,200,3
13:00 - 13:10,201,1
13:00 - 13:10,202,1
13:00 - 13:10,203,1
13:00 - 13:10,204,2
13:00 - 13:10,205,1
13:00 - 13:10,206,3
13:00 - 13:10,207,1
13:00 - 13:10,208,3
13:00 - 13:10,209,1
13:00 - 13:10,210,2
13:00 - 13:10,211,1
13:00 - 13:10,212,1
13:00 - 13:10,213,1
13:00 - 13:10,214,1
13:00 - 13:10,215,1
13:00 - 13:10,216,1
13:00 - 13:10,217,1
13:00 - 13:10,218,1
13:00 - 13:10,219,1
13:00 - 13:10,220,3
13:00 - 13:10,221,2
13:10 - 13:20,222,1
13:10 - 13:20,223,1
13:10 - 13:20,224,1
13:10 - 13:20,225,1
13:10 - 13:20,226,2
13:10 - 13:20,227,1
13:10 - 13:20,228,1
13:10 - 13:20,229,1
13:10 - 13:20,230,1
13:10 - 13:20,231,3
13:10 - 13:20,232,1
13:10 - 13:20,233,1
13:10 - 13:20,234,2
13:10 - 13:20,235,2
13:10 - 13:20,236,1
13:10 - 13:20,237,1
13:10 - 13:20,238,2
13:10 - 13:20,239,1
