time_band,group_id,size
10:00 - 10:10,1,1
10:30 - 10:40,2,1
10:40 - 10:50,3,1
10:40 - 10:50,4,1
10:40 - 10:50,5,1
10:50 - 11:00,6,2
10:50 - 11:00,7,2
10:50 - 11:00,8,1
10:50 - 11:00,9,1
10:50 - 11:00,10,2
11:00 - 11:10,11,2
11:00 - 11:10,12,2
11:00 - 11:10,13,3
11:00 - 11:10,14,3
11:00 - 11:10,15,1
11:00 - 11:10,16,1
11:00 - 11:10,17,1
11:00 - 11:10,18,2
11:00 - 11:10,19,5
11:10 - 11:20,20,1
11:10 - 11:20,21,3
11:10 - 11:20,22,3
11:10 - 11:20,23,2
11:10 - 11:20,24,4
11:10 - 11:20,25,1
11:10 - 11:20,26,1
11:10 - 11:20,27,1
11:10 - 11:20,28,2
11:10 - 11:20,29,3
11:10 - 11:20,30,2
11:10 - 11:20,31,1
11:10 - 11:20,32,2
11:10 - 11:20,33,2
11:20 - 11:30,34,2
11:20 - 11:30,35,3
11:20 - 11:30,36,1
11:20 - 11:30,37,2
11:20 - 11:30,38,3
11:20 - 11:30,39,1
11:20 - 11:30,40,2
11:20 - 11:30,41,3
11:20 - 11:30,42,4
11:20 - 11:30,43,1
11:20 - 11:30,44,1
11:20 - 11:30,45,1
11:20 - 11:30,46,1
11:20 - 11:30,47,2
11:20 - 11:30,48,1
11:20 - 11:30,49,3
11:20 - 11:30,50,1
11:20 - 11:30,51,2
11:30 - 11:40,52,2
11:30 - 11:40,53,4
11:30 - 11:40,54,1
11:30 - 11:40,55,2
11:30 - 11:40,56,5
11:30 - 11:40,57,1
11:30 - 11:40,58,3
11:30 - 11:40,59,1
11:30 - 11:40,60,2
11:30 - 11:40,61,2
11:30 - 11:40,62,2
11:30 - 11:40,63,1
11:30 - 11:40,64,2
11:30 - 11:40,65,3
11:30 - 11:40,66,2
11:30 - 11:40,67,1
11:30 - 11:40,68,4
11:40 - 11:50,69,1
11:40 - 11:50,70,2
11:40 - 11:50,71,3
11:40 - 11:50,72,3
11:40 - 11:50,73,1
11:40 - 11:50,74,4
11:40 - 11:50,75,1
11:40 - 11:50,76,4
11:40 - 11:50,77,5
11:40 - 11:50,78,4
11:40 - 11:50,79,2
11:40 - 11:50,80,5
11:50 - 12:00,81,1
11:50 - 12:00,82,2
11:50 - 12:00,83,1
11:50 - 12:00,84,1
11:50 - 12:00,85,5
11:50 - 12:00,86,1
11:50 - 12:00,87,3
11:50 - 12:00,88,2
11:50 - 12:00,89,1
11:50 - 12:00,90,2
11:50 - 12:00,91,1
11:50 - 12:00,92,1
11:50 - 12:00,93,3
11:50 - 12:00,94,2
12:00 - 12:10,95,1
12:00 - 12:10,96,2
12:00 - 12:10,97,3
12:00 - 12:10,98,2
12:00 - 12:10,99,4
12:10 - 12:20,100,2
12:10 - 12:20,101,2
12:10 - 12:20,102,1
12:10 - 12:20,103,4
12:10 - 12:20,104,2
12:20 - 12:30,105,3
12:20 - 12:30,106,3
12:20 - 12:30,107,2
12:20 - 12:30,108,2
12:20 - 12:30,109,2
12:20 - 12:30,110,1
12:20 - 12:30,111,2
12:30 - 12:40,112,1
12:30 - 12:40,113,1
12:30 - 12:40,114,2
12:30 - 12:40,115,5
12:30 - 12:40,116,1
12:30 - 12:40,117,3
12:30 - 12:40,118,3
12:30 - 12:40,119,3
12:40 - 12:50,120,3
12:40 - 12:50,121,2
12:40 - 12:50,122,1
12:40 - 12:50,123,2
12:40 - 12:50,124,1
12:40 - 12:50,125,4
12:40 - 12:50,126,2
12:40 - 12:50,127,3
12:40 - 12:50,128,2
12:40 - 12:50,129,5
12:50 - 13:00,130,2
12:50 - 13:00,131,4
12:50 - 13:00,132,2
12:50 - 13:00,133,2
12:50 - 13:00,134,5
12:50 - 13:00,135,1
12:50 - 13:00,136,1
12:50 - 13:00,137,3
12:50 - 13:00,138,2
12:50 - 13:00,139,5
12:50 - 13:00,140,4
13:00 - 13:10,141,4
13:00 - 13:10,142,2
13:00 - 13:10,143,2
13:00 - 13:10,144,5
13:00 - 13:10,145,2
13:00 - 13:10,146,1
13:00 - 13:10,147,1
13:00 - 13:10,148,1
13:00 - 13:10,149,2
13:00 - 13:10,150,3
13:00 - 13:10,151,1
13:00 - 13:10,152,1
13:00 - 13:10,153,2
13:00 - 13:10,154,1
13:00 - 13:10,155,1
13:00 - 13:10,156,1
13:00 - 13:10,157,2
13:00 - 13:10,158,4
13:00 - 13:10,159,1
13:00 - 13:10,160,2
13:00 - 13:10,161,1
13:00 - 13:10,162,1
13:10 - 13:20,163,2
13:10 - 13:20,164,4
13:10 - 13:20,165,1
13:10 - 13:20,166,1
