time_band,group_id,size
10:20 - 10:30,1,1
10:30 - 10:40,2,2
10:40 - 10:50,3,2
10:50 - 11:00,4,3
10:50 - 11:00,5,5
11:00 - 11:10,6,1
11:00 - 11:10,7,3
11:00 - 11:10,8,4
11:00 - 11:10,9,4
11:00 - 11:10,10,3
11:00 - 11:10,11,4
11:10 - 11:20,12,4
11:10 - 11:20,13,4
11:10 - 11:20,14,3
11:10 - 11:20,15,3
11:10 - 11:20,16,2
11:10 - 11:20,17,3
11:10 - 11:20,18,3
11:10 - 11:20,19,4
11:10 - 11:20,20,2
11:20 - 11:30,21,3
11:20 - 11:30,22,4
11:20 - 11:30,23,3
11:20 - 11:30,24,5
11:20 - 11:30,25,4
11:20 - 11:30,26,2
11:20 - 11:30,27,2
11:20 - 11:30,28,2
11:20 - 11:30,29,5
11:20 - 11:30,30,4
11:30 - 11:40,31,4
11:30 - 11:40,32,2
11:30 - 11:40,33,4
11:30 - 11:40,34,2
11:30 - 11:40,35,3
11:30 - 11:40,36,2
11:30 - 11:40,37,2
11:30 - 11:40,38,3
11:30 - 11:40,39,5
11:30 - 11:40,40,5
11:30 - 11:40,41,4
11:30 - 11:40,42,3
11:40 - 11:50,43,3
11:40 - 11:50,44,1
11:40 - 11:50,45,2
11:40 - 11:50,46,2
11:40 - 11:50,47,4
11:40 - 11:50,48,5
11:40 - 11:50,49,3
11:40 - 11:50,50,5
11:40 - 11:50,51,4
11:40 - 11:50,52,4
11:40 - 11:50,53,1
11:50 - 12:00,54,5
11:50 - 12:00,55,1
11:50 - 12:00,56,2
11:50 - 12:00,57,2
11:50 - 12:00,58,2
11:50 - 12:00,59,2
11:50 - 12:00,60,3
11:50 - 12:00,61,3
11:50 - 12:00,62,3
11:50 - 12:00,63,4
12:00 - 12:10,64,4
12:00 - 12:10,65,5
12:00 - 12:10,66,3
12:10 - 12:20,67,5
12:10 - 12:20,68,2
12:10 - 12:20,69,3
12:10 - 12:20,70,2
12:20 - 12:30,71,4
12:20 - 12:30,72,5
12:20 - 12:30,73,2
12:20 - 12:30,74,1
12:20 - 12:30,75,2
12:30 - 12:40,76,3
12:30 - 12:40,77,3
12:30 - 12:40,78,4
12:30 - 12:40,79,4
12:30 - 12:40,80,3
12:40 - 12:50,81,2
12:40 - 12:50,82,3
12:40 - 12:50,83,4
12:40 - 12:50,84,3
12:40 - 12:50,85,2
12:40 - 12:50,86,1
12:40 - 12:50,87,5
12:40 - 12:50,88,2
12:40 - 12:50,89,2
12:50 - 13:00,90,5
12:50 - 13:00,91,2
12:50 - 13:00,92,3
12:50 - 13:00,93,4
12:50 - 13:00,94,1
12:50 - 13:00,95,2
12:50 - 13:00,96,3
12:50 - 13:00,97,2
12:50 - 13:00,98,4
12:50 - 13:00,99,3
13:00 - 13:10,100,2
13:00 - 13:10,101,3
13:00 - 13:10,102,2
13:00 - 13:10,103,3
13:00 - 13:10,104,3
13:00 - 13:10,105,2
13:00 - 13:10,106,3
13:00 - 13:10,107,3
13:00 - 13:10,108,3
13:00 - 13:10,109,3
13:00 - 13:10,110,3
13:00 - 13:10,111,3
13:00 - 13:10,112,3
13:00 - 13:10,113,1
13:00 - 13:10,114,2
13:00 - 13:10,115,3
13:10 - 13:20,116,1
13:10 - 13:20,117,3
13:10 - 13:20,118,2
13:10 - 13:20,119,2
13:10 - 13:20,120,4
13:10 - 13:20,121,3
13:10 - 13:20,122,3
13:10 - 13:20,123,3
13:10 - 13:20,124,5
13:10 - 13:20,125,2
13:10 - 13:20,126,4
13:10 - 13:20,127,3
13:10 - 13:20,128,2
13:10 - 13:20,129,2
13:20 - 13:30,130,1
13:20 - 13:30,131,4
13:20 - 13:30,132,3
13:20 - 13:30,133,2
13:20 - 13:30,134,4
13:20 - 13:30,135,3
13:20 - 13:30,136,2
13:20 - 13:30,137,1
13:20 - 13:30,138,1
13:20 - 13:30,139,3
13:20 - 13:30,140,2
13:20 - 13:30,141,2
13:20 - 13:30,142,4
13:20 - 13:30,143,3
13:20 - 13:30,144,2
13:20 - 13:30,145,2
13:20 - 13:30,146,2
13:20 - 13:30,147,2
13:20 - 13:30,148,3
13:20 - 13:30,149,1
13:20 - 13:30,150,3
13:20 - 13:30,151,2
13:30 - 13:40,152,3
13:30 - 13:40,153,2
13:30 - 13:40,154,2
13:30 - 13:40,155,2
13:30 - 13:40,156,2
13:30 - 13:40,157,4
13:30 - 13:40,158,2
13:30 - 13:40,159,3
13:30 - 13:40,160,3
13:30 - 13:40,161,3
13:30 - 13:40,162,1
13:30 - 13:40,163,2
13:30 - 13:40,164,2
13:30 - 13:40,165,2
13:30 - 13:40,166,3
13:30 - 13:40,167,4
13:30 - 13:40,168,2
13:30 - 13:40,169,2
13:40 - 13:50,170,2
13:40 - 13:50,171,4
13:40 - 13:50,172,2
13:40 - 13:50,173,5
13:40 - 13:50,174,1
13:40 - 13:50,175,4
13:40 - 13:50,176,3
13:40 - 13:50,177,2
13:40 - 13:50,178,2
13:40 - 13:50,179,1
13:40 - 13:50,180,5
13:40 - 13:50,181,3
13:40 - 13:50,182,3
13:40 - 13:50,183,1
13:40 - 13:50,184,2
13:50 - 14:00,185,4
13:50 - 14:00,186,4
13:50 - 14:00,187,4
13:50 - 14:00,188,2
13:50 - 14:00,189,2
13:50 - 14:00,190,4
13:50 - 14:00,191,4
13:50 - 14:00,192,5
13:50 - 14:00,193,3
14:00 - 14:10,194,1
14:00 - 14:10,195,1
14:00 - 14:10,196,3
14:00 - 14:10,197,2
14:00 - 14:10,198,4
14:00 - 14:10,199,4
14:00 - 14:10,200,2
14:00 - 14:10,201,3
14:00 - 14:10,202,3
14:10 - 14:20,203,3
14:10 - 14:20,204,3
14:10 - 14:20,205,4
14:10 - 14:20,206,2
14:20 - 14:30,207,3
14:20 - 14:30,208,3
14:20 - 14:30,209,1
14:20 - 14:30,210,2
14:30 - 14:40,211,1
14:30 - 14:40,212,4
14:30 - 14:40,213,1
14:30 - 14:40,214,3
14:40 - 14:50,215,2
14:40 - 14:50,216,1
14:40 - 14:50,217,5
14:50 - 15:00,218,3
14:50 - 15:00,219,3
14:50 - 15:00,220,3
14:50 - 15:00,221,3
15:00 - 15:10,222,2
15:00 - 15:10,223,4
15:00 - 15:10,224,2
15:00 - 15:10,225,4
15:10 - 15:20,226,5
15:10 - 15:20,227,5
15:10 - 15:20,228,4
15:10 - 15:20,229,2
15:20 - 15:30,230,3
15:20 - 15:30,231,3
15:20 - 15:30,232,1
15:20 - 15:30,233,3
15:20 - 15:30,234,2
15:20 - 15:30,235,2
15:20 - 15:30,236,4
15:20 - 15:30,237,2
15:30 - 15:40,238,4
15:30 - 15:40,239,5
15:30 - 15:40,240,2
15:30 - 15:40,241,5
15:30 - 15:40,242,4
15:30 - 15:40,243,3
15:40 - 15:50,244,2
15:40 - 15:50,245,3
15:40 - 15:50,246,3
15:40 - 15:50,247,2
15:40 - 15:50,248,5
15:40 - 15:50,249,3
15:40 - 15:50,250,2
15:40 - 15:50,251,4
15:50 - 16:00,252,3
15:50 - 16:00,253,2
15:50 - 16:00,254,5
15:50 - 16:00,255,3
15:50 - 16:00,256,4
15:50 - 16:00,257,4
15:50 - 16:00,258,2
15:50 - 16:00,259,2
16:00 - 16:10,260,3
16:00 - 16:10,261,2
16:00 - 16:10,262,1
16:00 - 16:10,263,3
16:00 - 16:10,264,2
16:00 - 16:10,265,3
16:00 - 16:10,266,3
16:00 - 16:10,267,3
