time_band,group_id,size
10:30 - 10:40,1,3
10:40 - 10:50,2,2
10:40 - 10:50,3,3
10:50 - 11:00,4,3
10:50 - 11:00,5,2
10:50 - 11:00,6,3
11:00 - 11:10,7,1
11:00 - 11:10,8,3
11:00 - 11:10,9,5
11:00 - 11:10,10,1
11:00 - 11:10,11,3
11:00 - 11:10,12,1
11:00 - 11:10,13,3
11:00 - 11:10,14,3
11:10 - 11:20,15,5
11:10 - 11:20,16,3
11:10 - 11:20,17,1
11:10 - 11:20,18,3
11:10 - 11:20,19,2
11:10 - 11:20,20,3
11:10 - 11:20,21,2
11:10 - 11:20,22,3
11:10 - 11:20,23,2
11:10 - 11:20,24,1
11:10 - 11:20,25,2
11:10 - 11:20,26,3
11:20 - 11:30,27,3
11:20 - 11:30,28,4
11:20 - 11:30,29,4
11:20 - 11:30,30,2
11:20 - 11:30,31,3
11:20 - 11:30,32,2
11:20 - 11:30,33,3
11:20 - 11:30,34,4
11:20 - 11:30,35,2
11:20 - 11:30,36,4
11:20 - 11:30,37,3
11:30 - 11:40,38,2
11:30 - 11:40,39,3
11:30 - 11:40,40,2
11:30 - 11:40,41,4
11:30 - 11:40,42,3
11:30 - 11:40,43,4
11:30 - 11:40,44,3
11:30 - 11:40,45,5
11:30 - 11:40,46,3
11:30 - 11:40,47,5
11:30 - 11:40,48,5
11:30 - 11:40,49,1
11:40 - 11:50,50,3
11:40 - 11:50,51,3
11:40 - 11:50,52,4
11:40 - 11:50,53,3
11:40 - 11:50,54,2
11:40 - 11:50,55,3
11:40 - 11:50,56,1
11:40 - 11:50,57,4
11:40 - 11:50,58,2
11:40 - 11:50,59,1
11:40 - 11:50,60,4
11:40 - 11:50,61,3
11:50 - 12:00,62,4
11:50 - 12:00,63,2
11:50 - 12:00,64,3
11:50 - 12:00,65,2
11:50 - 12:00,66,2
11:50 - 12:00,67,1
11:50 - 12:00,68,2
11:50 - 12:00,69,2
11:50 - 12:00,70,5
11:50 - 12:00,71,2
11:50 - 12:00,72,3
12:00 - 12:10,73,2
12:00 - 12:10,74,3
12:00 - 12:10,75,4
12:00 - 12:10,76,4
12:10 - 12:20,77,2
12:10 - 12:20,78,4
12:10 - 12:20,79,2
12:10 - 12:20,80,5
12:20 - 12:30,81,3
12:20 - 12:30,82,3
12:20 - 12:30,83,3
12:20 - 12:30,84,3
12:20 - 12:30,85,1
12:20 - 12:30,86,3
12:30 - 12:40,87,3
12:30 - 12:40,88,5
12:30 - 12:40,89,3
12:30 - 12:40,90,2
12:30 - 12:40,91,2
12:30 - 12:40,92,1
12:30 - 12:40,93,3
12:40 - 12:50,94,3
12:40 - 12:50,95,3
12:40 - 12:50,96,1
12:40 - 12:50,97,3
12:40 - 12:50,98,3
12:40 - 12:50,99,5
12:40 - 12:50,100,5
12:40 - 12:50,101,1
12:50 - 13:00,102,2
12:50 - 13:00,103,3
12:50 - 13:00,104,5
12:50 - 13:00,105,4
12:50 - 13:00,106,2
12:50 - 13:00,107,2
12:50 - 13:00,108,4
12:50 - 13:00,109,4
12:50 - 13:00,110,3
13:00 - 13:10,111,5
13:00 - 13:10,112,3
13:00 - 13:10,113,3
13:00 - 13:10,114,3
13:00 - 13:10,115,3
13:00 - 13:10,116,2
13:00 - 13:10,117,3
13:00 - 13:10,118,1
13:00 - 13:10,119,3
13:00 - 13:10,120,3
13:00 - 13:10,121,2
13:00 - 13:10,122,2
13:00 - 13:10,123,2
13:00 - 13:10,124,5
13:10 - 13:20,125,3
13:10 - 13:20,126,3
13:10 - 13:20,127,3
13:10 - 13:20,128,3
13:10 - 13:20,129,4
13:10 - 13:20,130,3
13:10 - 13:20,131,4
13:10 - 13:20,132,4
13:10 - 13:20,133,2
13:10 - 13:20,134,2
13:10 - 13:20,135,2
13:10 - 13:20,136,1
13:10 - 13:20,137,3
13:10 - 13:20,138,3
13:20 - 13:30,139,2
13:20 - 13:30,140,3
13:20 - 13:30,141,2
13:20 - 13:30,142,2
13:20 - 13:30,143,4
13:20 - 13:30,144,3
13:20 - 13:30,145,2
13:20 - 13:30,146,3
13:20 - 13:30,147,5
13:20 - 13:30,148,2
13:20 - 13:30,149,4
13:20 - 13:30,150,5
13:20 - 13:30,151,1
13:20 - 13:30,152,2
13:20 - 13:30,153,4
13:20 - 13:30,154,3
13:20 - 13:30,155,5
13:30 - 13:40,156,3
13:30 - 13:40,157,5
13:30 - 13:40,158,3
13:30 - 13:40,159,2
13:30 - 13:40,160,4
13:30 - 13:40,161,4
13:30 - 13:40,162,4
13:30 - 13:40,163,4
13:30 - 13:40,164,3
13:30 - 13:40,165,2
13:30 - 13:40,166,5
13:30 - 13:40,167,1
13:30 - 13:40,168,3
13:40 - 13:50,169,4
13:40 - 13:50,170,2
13:40 - 13:50,171,2
13:40 - 13:50,172,3
13:40 - 13:50,173,5
13:40 - 13:50,174,3
13:40 - 13:50,175,3
13:40 - 13:50,176,4
13:40 - 13:50,177,4
13:40 - 13:50,178,5
13:40 - 13:50,179,2
13:40 - 13:50,180,4
13:50 - 14:00,181,4
13:50 - 14:00,182,3
13:50 - 14:00,183,2
13:50 - 14:00,184,2
13:50 - 14:00,185,4
13:50 - 14:00,186,3
13:50 - 14:00,187,2
13:50 - 14:00,188,4
13:50 - 14:00,189,2
13:50 - 14:00,190,4
13:50 - 14:00,191,1
14:00 - 14:10,192,4
14:00 - 14:10,193,2
14:00 - 14:10,194,2
14:00 - 14:10,195,1
14:00 - 14:10,196,5
14:00 - 14:10,197,2
14:00 - 14:10,198,4
14:00 - 14:10,199,3
14:10 - 14:20,200,4
14:10 - 14:20,201,2
14:10 - 14:20,202,2
14:10 - 14:20,203,5
14:20 - 14:30,204,1
14:20 - 14:30,205,4
14:20 - 14:30,206,1
14:20 - 14:30,207,1
14:20 - 14:30,208,4
14:30 - 14:40,209,1
14:30 - 14:40,210,3
14:30 - 14:40,211,3
14:40 - 14:50,212,4
14:40 - 14:50,213,3
14:50 - 15:00,214,2
14:50 - 15:00,215,2
14:50 - 15:00,216,2
14:50 - 15:00,217,3
14:50 - 15:00,218,3
15:00 - 15:10,219,3
15:00 - 15:10,220,4
15:00 - 15:10,221,2
15:00 - 15:10,222,3
15:10 - 15:20,223,3
15:10 - 15:20,224,3
15:10 - 15:20,225,2
15:10 - 15:20,226,3
15:10 - 15:20,227,1
15:10 - 15:20,228,3
15:10 - 15:20,229,1
15:20 - 15:30,230,1
15:20 - 15:30,231,4
15:20 - 15:30,232,3
15:20 - 15:30,233,2
15:20 - 15:30,234,4
15:20 - 15:30,235,5
15:20 - 15:30,236,3
15:30 - 15:40,237,4
15:30 - 15:40,238,2
15:30 - 15:40,239,2
15:30 - 15:40,240,2
15:30 - 15:40,241,3
15:30 - 15:40,242,3
15:30 - 15:40,243,1
15:30 - 15:40,244,2
15:30 - 15:40,245,4
15:40 - 15:50,246,4
15:40 - 15:50,247,4
15:40 - 15:50,248,2
15:40 - 15:50,249,4
15:40 - 15:50,250,2
15:40 - 15:50,251,3
