time_band,group_id,size
10:00 - 10:10,1,1
10:20 - 10:30,2,1
10:30 - 10:40,3,3
10:40 - 10:50,4,1
10:40 - 10:50,5,1
10:40 - 10:50,6,1
10:40 - 10:50,7,1
10:50 - 11:00,8,1
10:50 - 11:00,9,2
10:50 - 11:00,10,2
10:50 - 11:00,11,1
10:50 - 11:00,12,1
10:50 - 11:00,13,1
11:00 - 11:10,14,1
11:00 - 11:10,15,1
11:00 - 11:10,16,1
11:00 - 11:10,17,4
11:00 - 11:10,18,2
11:00 - 11:10,19,2
11:00 - 11:10,20,2
11:00 - 11:10,21,1
11:00 - 11:10,22,1
11:00 - 11:10,23,2
11:00 - 11:10,24,1
11:00 - 11:10,25,2
11:10 - 11:20,26,1
11:10 - 11:20,27,1
11:10 - 11:20,28,1
11:10 - 11:20,29,1
11:10 - 11:20,30,3
11:10 - 11:20,31,1
11:10 - 11:20,32,1
11:10 - 11:20,33,4
11:10 - 11:20,34,1
11:10 - 11:20,35,1
11:10 - 11:20,36,1
11:10 - 11:20,37,1
11:10 - 11:20,38,3
11:10 - 11:20,39,1
11:10 - 11:20,40,1
11:10 - 11:20,41,1
11:10 - 11:20,42,1
11:10 - 11:20,43,2
11:10 - 11:20,44,1
11:10 - 11:20,45,1
11:10 - 11:20,46,1
11:20 - 11:30,47,1
11:20 - 11:30,48,1
11:20 - 11:30,49,2
11:20 - 11:30,50,2
11:20 - 11:30,51,1
11:20 - 11:30,52,1
11:20 - 11:30,53,2
11:20 - 11:30,54,1
11:20 - 11:30,55,1
11:20 - 11:30,56,1
11:20 - 11:30,57,1
11:20 - 11:30,58,1
11:20 - 11:30,59,1
11:20 - 11:30,60,1
11:20 - 11:30,61,3
11:20 - 11:30,62,1
11:20 - 11:30,63,1
11:20 - 11:30,64,1
11:20 - 11:30,65,1
11:20 - 11:30,66,1
11:20 - 11:30,67,1
11:20 - 11:30,68,1
11:20 - 11:30,69,2
11:20 - 11:30,70,1
11:20 - 11:30,71,1
11:20 - 11:30,72,2
11:20 - 11:30,73,1
11:30 - 11:40,74,1
11:30 - 11:40,75,1
11:30 - 11:40,76,1
11:30 - 11:40,77,4
11:30 - 11:40,78,3
11:30 - 11:40,79,2
11:30 - 11:40,80,1
11:30 - 11:40,81,1
11:30 - 11:40,82,1
11:30 - 11:40,83,1
11:30 - 11:40,84,1
11:30 - 11:40,85,1
11:30 - 11:40,86,3
11:30 - 11:40,87,3
11:30 - 11:40,88,4
11:30 - 11:40,89,1
11:30 - 11:40,90,1
11:30 - 11:40,91,1
11:30 - 11:40,92,2
11:30 - 11:40,93,4
11:30 - 11:40,94,1
11:40 - 11:50,95,3
11:40 - 11:50,96,1
11:40 - 11:50,97,2
11:40 - 11:50,98,1
11:40 - 11:50,99,1
11:40 - 11:50,100,5
11:40 - 11:50,101,5
11:40 - 11:50,102,1
11:40 - 11:50,103,2
11:40 - 11:50,104,2
11:40 - 11:50,105,2
11:40 - 11:50,106,1
11:40 - 11:50,107,1
11:40 - 11:50,108,2
11:40 - 11:50,109,1
11:40 - 11:50,110,1
11:40 - 11:50,111,2
11:50 - 12:00,112,1
11:50 - 12:00,113,1
11:50 - 12:00,114,1
11:50 - 12:00,115,4
11:50 - 12:00,116,3
11:50 - 12:00,117,4
11:50 - 12:00,118,1
11:50 - 12:00,119,1
11:50 - 12:00,120,1
11:50 - 12:00,121,1
11:50 - 12:00,122,1
11:50 - 12:00,123,1
11:50 - 12:00,124,1
11:50 - 12:00,125,1
11:50 - 12:00,126,2
11:50 - 12:00,127,1
11:50 - 12:00,128,2
12:00 - 12:10,129,2
12:00 - 12:10,130,2
12:00 - 12:10,131,1
12:00 - 12:10,132,2
12:00 - 12:10,133,4
12:00 - 12:10,134,1
12:10 - 12:20,135,1
12:10 - 12:20,136,4
12:10 - 12:20,137,1
12:10 - 12:20,138,1
12:10 - 12:20,139,1
12:10 - 12:20,140,1
12:10 - 12:20,141,1
12:10 - 12:20,142,1
12:10 - 12:20,143,1
12:20 - 12:30,144,2
12:20 - 12:30,145,3
12:20 - 12:30,146,3
12:20 - 12:30,147,2
12:20 - 12:30,148,3
12:20 - 12:30,149,2
12:30 - 12:40,150,1
12:30 - 12:40,151,2
12:30 - 12:40,152,3
12:30 - 12:40,153,1
12:30 - 12:40,154,1
12:30 - 12:40,155,1
12:30 - 12:40,156,4
12:30 - 12:40,157,1
12:30 - 12:40,158,1
12:30 - 12:40,159,1
12:30 - 12:40,160,1
12:40 - 12:50,161,2
12:40 - 12:50,162,1
12:40 - 12:50,163,1
12:40 - 12:50,164,1
12:40 - 12:50,165,2
12:40 - 12:50,166,1
12:40 - 12:50,167,3
12:40 - 12:50,168,1
12:40 - 12:50,169,1
12:40 - 12:50,170,1
12:40 - 12:50,171,1
12:40 - 12:50,172,2
12:40 - 12:50,173,1
12:40 - 12:50,174,3
12:40 - 12:50,175,2
12:40 - 12:50,176,2
12:50 - 13:00,177,2
12:50 - 13:00,178,2
12:50 - 13:00,179,2
12:50 - 13:00,180,2
12:50 - 13:00,181,1
12:50 - 13:00,182,1
12:50 - 13:00,183,2
12:50 - 13:00,184,2
12:50 - 13:00,185,1
12:50 - 13:00,186,1
12:50 - 13:00,187,2
12:50 - 13:00,188,2
12:50 - 13:00,189,2
12:50 - 13:00,190,2
12:50 - 13:00,191,1
12:50 - 13:00,192,1
12:50 - 13:00,193,1
12:50 - 13:00,194,1
12:50 - 13:00,195,1
12:50 - 13:00,196,1
13:00 - 13:10,197,2
13:00 - 13:10,198,1
13:00 - 13:10,199,1
13:00 - 13:10,200,3
13:00 - 13:10,201,1
13:00 - 13:10,202,2
13:00 - 13:10,203,2
13:00 - 13:10,204,2
13:00 - 13:10,205,2
13:00 - 13:10,206,1
13:00 - 13:10,207,1
13:00 - 13:10,208,1
13:00 - 13:10,209,3
13:00 - 13:10,210,1
13:00 - 13:10,211,1
13:00 - 13:10,212,2
13:00 - 13:10,213,1
13:00 - 13:10,214,1
13:00 - 13:10,215,1
13:00 - 13:10,216,3
13:00 - 13:10,217,3
13:00 - 13:10,218,2
13:00 - 13:10,219,1
13:00 - 13:10,220,4
13:10 - 13:20,221,1
13:10 - 13:20,222,1
13:10 - 13:20,223,2
13:10 - 13:20,224,1
13:10 - 13:20,225,1
13:10 - 13:20,226,1
13:10 - 13:20,227,3
13:10 - 13:20,228,5
13:10 - 13:20,229,2
13:10 - 13:20,230,2
13:10 - 13:20,231,1
13:10 - 13:20,232,3
13:10 - 13:20,233,1
13:10 - 13:20,234,4
13:10 - 13:20,235,5
13:10 - 13:20,236,1
13:10 - 13:20,237,1
13:10 - 13:20,238,2
13:10 - 13:20,239,1
13:10 - 13:20,240,3
13:20 - 13:30,241,1
13:20 - 13:30,242,1
13:20 - 13:30,243,1
13:20 - 13:30,244,2
13:20 - 13:30,245,2
13:20 - 13:30,246,1
13:20 - 13:30,247,3
13:20 - 13:30,248,1
13:20 - 13:30,249,1
13:20 - 13:30,250,2
13:20 - 13:30,251,1
13:20 - 13:30,252,1
13:20 - 13:30,253,1
13:20 - 13:30,254,3
13:20 - 13:30,255,1
13:20 - 13:30,256,2
13:20 - 13:30,257,2
13:20 - 13:30,258,2
13:20 - 13:30,259,1
13:20 - 13:30,260,2
13:20 - 13:30,261,1
13:20 - 13:30,262,2
13:20 - 13:30,263,1
13:20 - 13:30,264,1
13:20 - 13:30,265,2
13:20 - 13:30,266,1
13:20 - 13:30,267,2
13:20 - 13:30,268,2
13:20 - 13:30,269,2
13:20 - 13:30,270,1
13:20 - 13:30,271,4
13:20 - 13:30,272,1
13:20 - 13:30,273,1
13:30 - 13:40,274,3
13:30 - 13:40,275,1
13:30 - 13:40,276,1
13:30 - 13:40,277,1
13:30 - 13:40,278,2
13:30 - 13:40,279,2
13:30 - 13:40,280,2
13:30 - 13:40,281,2
13:30 - 13:40,282,2
13:30 - 13:40,283,1
13:30 - 13:40,284,2
13:30 - 13:40,285,1
13:30 - 13:40,286,1
13:30 - 13:40,287,1
13:30 - 13:40,288,1
13:30 - 13:40,289,1
13:30 - 13:40,290,1
13:30 - 13:40,291,2
13:30 - 13:40,292,4
13:30 - 13:40,293,3
13:30 - 13:40,294,3
13:30 - 13:40,295,2
13:30 - 13:40,296,1
13:30 - 13:40,297,1
13:30 - 13:40,298,2
13:40 - 13:50,299,1
13:40 - 13:50,300,1
13:40 - 13:50,301,4
13:40 - 13:50,302,1
13:40 - 13:50,303,1
13:40 - 13:50,304,3
13:40 - 13:50,305,1
13:40 - 13:50,306,1
13:40 - 13:50,307,2
13:40 - 13:50,308,4
13:40 - 13:50,309,1
13:40 - 13:50,310,1
13:40 - 13:50,311,3
13:40 - 13:50,312,1
13:40 - 13:50,313,1
13:40 - 13:50,314,1
13:40 - 13:50,315,3
13:40 - 13:50,316,2
13:40 - 13:50,317,1
13:40 - 13:50,318,1
13:40 - 13:50,319,1
13:40 - 13:50,320,1
13:40 - 13:50,321,1
13:40 - 13:50,322,2
13:40 - 13:50,323,1
13:50 - 14:00,324,1
13:50 - 14:00,325,1
13:50 - 14:00,326,2
13:50 - 14:00,327,2
13:50 - 14:00,328,2
13:50 - 14:00,329,1
13:50 - 14:00,330,1
13:50 - 14:00,331,2
13:50 - 14:00,332,1
13:50 - 14:00,333,1
13:50 - 14:00,334,1
13:50 - 14:00,335,1
13:50 - 14:00,336,2
13:50 - 14:00,337,1
13:50 - 14:00,338,1
13:50 - 14:00,339,1
13:50 - 14:00,340,1
13:50 - 14:00,341,1
13:50 - 14:00,342,3
13:50 - 14:00,343,1
13:50 - 14:00,344,1
13:50 - 14:00,345,1
13:50 - 14:00,346,1
14:00 - 14:10,347,1
14:00 - 14:10,348,1
14:00 - 14:10,349,1
14:00 - 14:10,350,1
14:00 - 14:10,351,1
14:00 - 14:10,352,1
14:00 - 14:10,353,1
14:00 - 14:10,354,2
14:00 - 14:10,355,1
14:00 - 14:10,356,1
14:00 - 14:10,357,5
14:00 - 14:10,358,1
14:00 - 14:10,359,1
14:00 - 14:10,360,1
14:00 - 14:10,361,1
14:00 - 14:10,362,2
14:00 - 14:10,363,1
14:10 - 14:20,364,2
14:10 - 14:20,365,1
14:10 - 14:20,366,2
14:10 - 14:20,367,2
14:10 - 14:20,368,1
14:10 - 14:20,369,1
14:10 - 14:20,370,1
14:10 - 14:20,371,1
14:10 - 14:20,372,1
14:20 - 14:30,373,1
14:20 - 14:30,374,4
14:20 - 14:30,375,1
14:20 - 14:30,376,2
14:20 - 14:30,377,2
14:30 - 14:40,378,1
14:30 - 14:40,379,4
14:30 - 14:40,380,4
14:40 - 14:50,381,2
14:40 - 14:50,382,3
14:50 - 15:00,383,2
14:50 - 15:00,384,1
14:50 - 15:00,385,1
14:50 - 15:00,386,2
14:50 - 15:00,387,2
14:50 - 15:00,388,2
15:00 - 15:10,389,1
15:00 - 15:10,390,1
15:00 - 15:10,391,2
15:00 - 15:10,392,1
15:00 - 15:10,393,1
15:00 - 15:10,394,2
15:00 - 15:10,395,3
15:00 - 15:10,396,1
15:10 - 15:20,397,2
15:10 - 15:20,398,4
15:10 - 15:20,399,1
15:10 - 15:20,400,1
15:10 - 15:20,401,2
15:10 - 15:20,402,1
15:10 - 15:20,403,1
15:10 - 15:20,404,1
15:10 - 15:20,405,1
15:10 - 15:20,406,3
15:10 - 15:20,407,1
15:20 - 15:30,408,1
15:20 - 15:30,409,1
15:20 - 15:30,410,2
15:20 - 15:30,411,1
15:20 - 15:30,412,2
15:20 - 15:30,413,1
15:20 - 15:30,414,1
15:20 - 15:30,415,1
15:20 - 15:30,416,1
15:20 - 15:30,417,1
15:20 - 15:30,418,1
15:20 - 15:30,419,3
15:20 - 15:30,420,1
15:20 - 15:30,421,1
15:20 - 15:30,422,3
15:30 - 15:40,423,1
15:30 - 15:40,424,1
15:30 - 15:40,425,2
15:30 - 15:40,426,1
15:30 - 15:40,427,1
15:30 - 15:40,428,1
15:30 - 15:40,429,1
15:30 - 15:40,430,1
15:30 - 15:40,431,1
15:30 - 15:40,432,1
15:30 - 15:40,433,3
15:30 - 15:40,434,1
15:30 - 15:40,435,2
15:30 - 15:40,436,1
15:30 - 15:40,437,1
15:30 - 15:40,438,1
15:30 - 15:40,439,1
15:30 - 15:40,440,1
15:30 - 15:40,441,1
15:40 - 15:50,442,1
15:40 - 15:50,443,1
15:40 - 15:50,444,2
15:40 - 15:50,445,1
15:40 - 15:50,446,3
15:40 - 15:50,447,1
15:40 - 15:50,448,1
15:40 - 15:50,449,3
15:40 - 15:50,450,1
15:40 - 15:50,451,2
15:40 - 15:50,452,1
15:40 - 15:50,453,1
15:40 - 15:50,454,3
15:40 - 15:50,455,2
15:40 - 15:50,456,1
15:40 - 15:50,457,1
15:40 - 15:50,458,1
15:50 - 16:00,459,4
15:50 - 16:00,460,2
15:50 - 16:00,461,1
15:50 - 16:00,462,1
15:50 - 16:00,463,1
15:50 - 16:00,464,1
15:50 - 16:00,465,1
15:50 - 16:00,466,1
15:50 - 16:00,467,2
15:50 - 16:00,468,1
15:50 - 16:00,469,1
15:50 - 16:00,470,3
15:50 - 16:00,471,1
15:50 - 16:00,472,1
15:50 - 16:00,473,1
15:50 - 16:00,474,2
15:50 - 16:00,475,1
16:00 - 16:10,476,1
16:00 - 16:10,477,1
16:00 - 16:10,478,5
16:00 - 16:10,479,1
16:00 - 16:10,480,2
16:00 - 16:10,481,1
16:00 - 16:10,482,1
16:00 - 16:10,483,1
16:00 - 16:10,484,1
16:00 - 16:10,485,1
16:00 - 16:10,486,1
16:00 - 16:10,487,1
16:00 - 16:10,488,1
16:00 - 16:10,489,1
16:00 - 16:10,490,3
16:00 - 16:10,491,1
16:00 - 16:10,492,5
16:10 - 16:20,493,1
16:10 - 16:20,494,2
16:10 - 16:20,495,1
16:10 - 16:20,496,1
16:10 - 16:20,497,1
16:10 - 16:20,498,3
16:10 - 16:20,499,1
16:10 - 16:20,500,2
16:10 - 16:20,501,2
16:10 - 16:20,502,1
16:10 - 16:20,503,2
16:10 - 16:20,504,1
16:10 - 16:20,505,1
16:10 - 16:20,506,1
16:10 - 16:20,507,1
16:10 - 16:20,508,1
16:20 - 16:30,509,2
16:20 - 16:30,510,2
16:20 - 16:30,511,1
16:20 - 16:30,512,1
16:20 - 16:30,513,2
16:20 - 16:30,514,1
16:20 - 16:30,515,2
16:20 - 16:30,516,1
16:20 - 16:30,517,1
16:20 - 16:30,518,1
16:20 - 16:30,519,1
16:20 - 16:30,520,3
16:20 - 16:30,521,2
16:30 - 16:40,522,1
16:30 - 16:40,523,1
16:30 - 16:40,524,3
16:30 - 16:40,525,1
16:30 - 16:40,526,1
16:30 - 16:40,527,1
16:30 - 16:40,528,3
16:30 - 16:40,529,1
