time_band,group_id,size
10:00 - 10:10,1,1
10:30 - 10:40,2,2
10:40 - 10:50,3,1
10:40 - 10:50,4,2
10:50 - 11:00,5,1
10:50 - 11:00,6,1
10:50 - 11:00,7,2
10:50 - 11:00,8,1
10:50 - 11:00,9,1
10:50 - 11:00,10,2
10:50 - 11:00,11,1
11:00 - 11:10,12,1
11:00 - 11:10,13,2
11:00 - 11:10,14,1
11:00 - 11:10,15,3
11:00 - 11:10,16,1
11:00 - 11:10,17,1
11:00 - 11:10,18,3
11:00 - 11:10,19,1
11:00 - 11:10,20,1
11:00 - 11:10,21,3
11:00 - 11:10,22,4
11:10 - 11:20,23,2
11:10 - 11:20,24,1
11:10 - 11:20,25,2
11:10 - 11:20,26,1
11:10 - 11:20,27,2
11:10 - 11:20,28,2
11:10 - 11:20,29,1
11:10 - 11:20,30,2
11:10 - 11:20,31,1
11:10 - 11:20,32,1
11:10 - 11:20,33,1
11:10 - 11:20,34,1
11:10 - 11:20,35,2
11:10 - 11:20,36,1
11:10 - 11:20,37,2
11:10 - 11:20,38,1
11:10 - 11:20,39,1
11:10 - 11:20,40,1
11:10 - 11:20,41,2
11:10 - 11:20,42,1
11:20 - 11:30,43,1
11:20 - 11:30,44,3
11:20 - 11:30,45,1
11:20 - 11:30,46,2
11:20 - 11:30,47,1
11:20 - 11:30,48,1
11:20 - 11:30,49,1
11:20 - 11:30,50,1
11:20 - 11:30,51,1
11:20 - 11:30,52,2
11:20 - 11:30,53,1
11:20 - 11:30,54,2
11:20 - 11:30,55,1
11:20 - 11:30,56,2
11:20 - 11:30,57,2
11:20 - 11:30,58,1
11:20 - 11:30,59,1
11:20 - 11:30,60,1
11:20 - 11:30,61,1
11:20 - 11:30,62,1
11:20 - 11:30,63,1
11:20 - 11:30,64,3
11:20 - 11:30,65,4
11:30 - 11:40,66,4
11:30 - 11:40,67,2
11:30 - 11:40,68,3
11:30 - 11:40,69,1
11:30 - 11:40,70,1
11:30 - 11:40,71,1
11:30 - 11:40,72,1
11:30 - 11:40,73,2
11:30 - 11:40,74,2
11:30 - 11:40,75,3
11:30 - 11:40,76,1
11:30 - 11:40,77,1
11:30 - 11:40,78,1
11:30 - 11:40,79,1
11:30 - 11:40,80,1
11:30 - 11:40,81,3
11:30 - 11:40,82,1
11:30 - 11:40,83,1
11:30 - 11:40,84,3
11:30 - 11:40,85,2
11:30 - 11:40,86,2
11:30 - 11:40,87,1
11:30 - 11:40,88,2
11:40 - 11:50,89,1
11:40 - 11:50,90,1
11:40 - 11:50,91,3
11:40 - 11:50,92,3
11:40 - 11:50,93,1
11:40 - 11:50,94,1
11:40 - 11:50,95,2
11:40 - 11:50,96,2
11:40 - 11:50,97,1
11:40 - 11:50,98,1
11:40 - 11:50,99,1
11:40 - 11:50,100,1
11:40 - 11:50,101,2
11:40 - 11:50,102,1
11:40 - 11:50,103,2
11:40 - 11:50,104,1
11:40 - 11:50,105,3
11:40 - 11:50,106,1
11:40 - 11:50,107,4
11:40 - 11:50,108,2
11:50 - 12:00,109,2
11:50 - 12:00,110,4
11:50 - 12:00,111,1
11:50 - 12:00,112,1
11:50 - 12:00,113,3
11:50 - 12:00,114,1
11:50 - 12:00,115,1
11:50 - 12:00,116,3
11:50 - 12:00,117,2
11:50 - 12:00,118,1
11:50 - 12:00,119,1
11:50 - 12:00,120,1
11:50 - 12:00,121,3
11:50 - 12:00,122,2
11:50 - 12:00,123,1
12:00 - 12:10,124,1
12:00 - 12:10,125,1
12:00 - 12:10,126,1
12:00 - 12:10,127,1
12:00 - 12:10,128,1
12:00 - 12:10,129,1
12:00 - 12:10,130,2
12:00 - 12:10,131,2
12:00 - 12:10,132,1
12:10 - 12:20,133,1
12:10 - 12:20,134,4
12:10 - 12:20,135,1
12:10 - 12:20,136,1
12:10 - 12:20,137,3
12:10 - 12:20,138,1
12:20 - 12:30,139,4
12:20 - 12:30,140,1
12:20 - 12:30,141,2
12:20 - 12:30,142,1
12:20 - 12:30,143,1
12:20 - 12:30,144,1
12:20 - 12:30,145,3
12:20 - 12:30,146,1
12:20 - 12:30,147,1
12:30 - 12:40,148,2
12:30 - 12:40,149,1
12:30 - 12:40,150,3
12:30 - 12:40,151,1
12:30 - 12:40,152,2
12:30 - 12:40,153,1
12:30 - 12:40,154,2
12:30 - 12:40,155,1
12:30 - 12:40,156,2
12:30 - 12:40,157,1
12:30 - 12:40,158,1
12:30 - 12:40,159,1
12:40 - 12:50,160,1
12:40 - 12:50,161,3
12:40 - 12:50,162,2
12:40 - 12:50,163,2
12:40 - 12:50,164,1
12:40 - 12:50,165,4
12:40 - 12:50,166,1
12:40 - 12:50,167,2
12:40 - 12:50,168,2
12:40 - 12:50,169,5
12:40 - 12:50,170,1
12:50 - 13:00,171,3
12:50 - 13:00,172,1
12:50 - 13:00,173,1
12:50 - 13:00,174,1
12:50 - 13:00,175,3
12:50 - 13:00,176,1
12:50 - 13:00,177,1
12:50 - 13:00,178,1
12:50 - 13:00,179,1
12:50 - 13:00,180,4
12:50 - 13:00,181,2
12:50 - 13:00,182,2
12:50 - 13:00,183,2
12:50 - 13:00,184,4
12:50 - 13:00,185,1
12:50 - 13:00,186,3
13:00 - 13:10,187,1
13:00 - 13:10,188,1
13:00 - 13:10,189,3
13:00 - 13:10,190,1
13:00 - 13:10,191,3
13:00 - 13:10,192,5
13:00 - 13:10,193,1
13:00 - 13:10,194,2
13:00 - 13:10,195,1
13:00 - 13:10,196,1
13:00 - 13:10,197,2
13:00 - 13:10,198,1
13:00 - 13:10,199,1
13:00 - 13:10,200,4
13:00 - 13:10,201,2
13:00 - 13:10,202,1
13:00 - 13:10,203,1
13:00 - 13:10,204,1
13:00 - 13:10,205,1
13:00 - 13:10,206,2
13:00 - 13:10,207,4
13:00 - 13:10,208,1
13:00 - 13:10,209,1
13:00 - 13:10,210,1
13:10 - 13:20,211,1
13:10 - 13:20,212,1
13:10 - 13:20,213,1
13:10 - 13:20,214,1
13:10 - 13:20,215,2
13:10 - 13:20,216,1
13:10 - 13:20,217,3
13:10 - 13:20,218,2
13:10 - 13:20,219,2
13:10 - 13:20,220,2
13:10 - 13:20,221,1
13:10 - 13:20,222,1
13:10 - 13:20,223,1
13:10 - 13:20,224,3
13:10 - 13:20,225,1
13:10 - 13:20,226,1
13:10 - 13:20,227,1
13:10 - 13:20,228,1
13:10 - 13:20,229,3
13:10 - 13:20,230,1
13:10 - 13:20,231,3
13:10 - 13:20,232,1
13:10 - 13:20,233,3
13:10 - 13:20,234,1
13:10 - 13:20,235,1
13:20 - 13:30,236,1
13:20 - 13:30,237,2
13:20 - 13:30,238,5
13:20 - 13:30,239,1
